method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.0,,1.0
MinHash,100.0,,,400.0,,0.000017,,0.0,,1.0
MinHash,200.0,,,800.0,,0.000033,,0.0,,1.0
MinHash,300.0,,,1200.0,,0.000051,,0.0,,1.0
MinHash,400.0,,,1600.0,,0.000070,,0.0,,1.0
MinHash,500.0,,,2000.0,,0.000089,,0.0,,1.0
MinHash,600.0,,,2400.0,,0.000108,,0.0,,1.0
MinHash,700.0,,,2800.0,,0.000129,,0.0,,1.0
MinHash,800.0,,,3200.0,,0.000148,,0.0,,1.0
MinHash,900.0,,,3600.0,,0.000168,,0.0,,1.0
MinHash,1000.0,,,4000.0,,0.000190,,0.0,,1.0
MinHash,1100.0,,,4400.0,,0.000210,,0.0,,1.0
MinHash,1200.0,,,4800.0,,0.000225,,0.0,,1.0
MinHash,1300.0,,,5200.0,,0.000246,,0.0,,1.0
MinHash,1400.0,,,5600.0,,0.000265,,0.0,,1.0
MinHash,1500.0,,,6000.0,,0.000285,,0.0,,1.0
MinHash,1600.0,,,6400.0,,0.000307,,0.0,,1.0
MinHash,1700.0,,,6800.0,,0.000329,,0.0,,1.0
MinHash,1800.0,,,7200.0,,0.000345,,0.0,,1.0
MinHash,1900.0,,,7600.0,,0.000371,,0.0,,1.0
MinHash,2000.0,,,8000.0,,0.000381,,0.0,,1.0
CountMinSketch,,25.0,2.0,,800.0,,0.000010,,0.0,1.0
CountMinSketch,,50.0,2.0,,1600.0,,0.000018,,0.0,1.0
CountMinSketch,,100.0,2.0,,3200.0,,0.000035,,0.0,1.0
CountMinSketch,,150.0,2.0,,4674.0,,0.000056,,0.0,1.0
CountMinSketch,,200.0,2.0,,6022.0,,0.000076,,0.0,1.0
CountMinSketch,,250.0,2.0,,7150.0,,0.000099,,0.0,1.0
CountMinSketch,,300.0,2.0,,8214.0,,0.000120,,0.0,1.0
CountMinSketch,,350.0,2.0,,9044.0,,0.000143,,0.0,1.0
CountMinSketch,,400.0,2.0,,9682.0,,0.000161,,0.0,1.0
CountMinSketch,,450.0,2.0,,10212.0,,0.000181,,0.0,1.0
CountMinSketch,,500.0,2.0,,10850.0,,0.000205,,0.0,1.0
CountMinSketch,,550.0,2.0,,11584.0,,0.000223,,0.0,1.0
CountMinSketch,,600.0,2.0,,12050.0,,0.000249,,0.0,1.0
CountMinSketch,,650.0,2.0,,11980.0,,0.000271,,0.0,1.0
CountMinSketch,,700.0,2.0,,12494.0,,0.000285,,0.0,1.0
CountMinSketch,,750.0,2.0,,12866.0,,0.000312,,0.0,1.0
CountMinSketch,,800.0,2.0,,13080.0,,0.000329,,0.0,1.0
CountMinSketch,,850.0,2.0,,13278.0,,0.000359,,0.0,1.0
CountMinSketch,,900.0,2.0,,13382.0,,0.000373,,0.0,1.0
CountMinSketch,,950.0,2.0,,13092.0,,0.000398,,0.0,1.0
CountMinSketch,,1000.0,2.0,,14140.0,,0.000420,,0.0,1.0
