method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.03142857142857136,,0.8285714285714286
MinHash,100.0,,,400.0,,0.000016,,0.011428571428571344,,0.8285714285714286
MinHash,200.0,,,800.0,,0.000032,,0.026428571428571357,,0.8285714285714286
MinHash,300.0,,,1200.0,,0.000050,,0.03476190476190466,,0.8285714285714286
MinHash,400.0,,,1600.0,,0.000069,,0.016428571428571348,,0.8285714285714286
MinHash,500.0,,,2000.0,,0.000087,,0.013428571428571345,,0.8285714285714286
MinHash,600.0,,,2400.0,,0.000110,,0.0035714285714286698,,0.8285714285714286
MinHash,700.0,,,2800.0,,0.000126,,0.0028571428571427804,,0.8285714285714286
MinHash,800.0,,,3200.0,,0.000144,,0.00017857142857136132,,0.8285714285714286
MinHash,900.0,,,3600.0,,0.000165,,0.004126984126984201,,0.8285714285714286
MinHash,1000.0,,,4000.0,,0.000184,,0.004571428571428671,,0.8285714285714286
MinHash,1100.0,,,4400.0,,0.000202,,0.005844155844155874,,0.8285714285714286
MinHash,1200.0,,,4800.0,,0.000221,,0.008571428571428674,,0.8285714285714286
MinHash,1300.0,,,5200.0,,0.000247,,0.003956043956043986,,0.8285714285714286
MinHash,1400.0,,,5600.0,,0.000264,,0.0007142857142857784,,0.8285714285714286
MinHash,1500.0,,,6000.0,,0.000279,,0.0005714285714286671,,0.8285714285714286
MinHash,1600.0,,,6400.0,,0.000299,,0.00017857142857136132,,0.8285714285714286
MinHash,1700.0,,,6800.0,,0.000321,,0.0003361344537815558,,0.8285714285714286
MinHash,1800.0,,,7200.0,,0.000335,,0.0025396825396825085,,0.8285714285714286
MinHash,1900.0,,,7600.0,,0.000359,,0.003007518796992459,,0.8285714285714286
MinHash,2000.0,,,8000.0,,0.000379,,0.001071428571428612,,0.8285714285714286
CountMinSketch,,25.0,2.0,,60.0,,0.000010,,0.0,0.8285714285714286
CountMinSketch,,50.0,2.0,,73.0,,0.000018,,0.0,0.8285714285714286
CountMinSketch,,100.0,2.0,,98.0,,0.000036,,0.0,0.8285714285714286
CountMinSketch,,150.0,2.0,,123.0,,0.000056,,0.0,0.8285714285714286
CountMinSketch,,200.0,2.0,,148.0,,0.000076,,0.0,0.8285714285714286
CountMinSketch,,250.0,2.0,,173.0,,0.000098,,0.0,0.8285714285714286
CountMinSketch,,300.0,2.0,,198.0,,0.000119,,0.0,0.8285714285714286
CountMinSketch,,350.0,2.0,,223.0,,0.000140,,0.0,0.8285714285714286
CountMinSketch,,400.0,2.0,,248.0,,0.000163,,0.0,0.8285714285714286
CountMinSketch,,450.0,2.0,,273.0,,0.000184,,0.0,0.8285714285714286
CountMinSketch,,500.0,2.0,,298.0,,0.000207,,0.0,0.8285714285714286
CountMinSketch,,550.0,2.0,,323.0,,0.000227,,0.0,0.8285714285714286
CountMinSketch,,600.0,2.0,,348.0,,0.000251,,0.0,0.8285714285714286
CountMinSketch,,650.0,2.0,,373.0,,0.000270,,0.0,0.8285714285714286
CountMinSketch,,700.0,2.0,,398.0,,0.000289,,0.0,0.8285714285714286
CountMinSketch,,750.0,2.0,,423.0,,0.000311,,0.0,0.8285714285714286
CountMinSketch,,800.0,2.0,,448.0,,0.000330,,0.0,0.8285714285714286
CountMinSketch,,850.0,2.0,,473.0,,0.000356,,0.0,0.8285714285714286
CountMinSketch,,900.0,2.0,,498.0,,0.000374,,0.0,0.8285714285714286
CountMinSketch,,950.0,2.0,,523.0,,0.000399,,0.0,0.8285714285714286
CountMinSketch,,1000.0,2.0,,548.0,,0.000421,,0.0,0.8285714285714286
