method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.0012004801920768582,,0.9987995198079231
MinHash,100.0,,,400.0,,0.000018,,0.0012004801920768582,,0.9987995198079231
MinHash,200.0,,,800.0,,0.000033,,0.0012004801920768582,,0.9987995198079231
MinHash,300.0,,,1200.0,,0.000051,,0.005466186474589851,,0.9987995198079231
MinHash,400.0,,,1600.0,,0.000072,,0.0037995198079231463,,0.9987995198079231
MinHash,500.0,,,2000.0,,0.000090,,0.0027995198079231454,,0.9987995198079231
MinHash,600.0,,,2400.0,,0.000110,,0.002132853141256441,,0.9987995198079231
MinHash,700.0,,,2800.0,,0.000136,,0.0016566626650660332,,0.9987995198079231
MinHash,800.0,,,3200.0,,0.000150,,0.0012995198079230885,,0.9987995198079231
MinHash,900.0,,,3600.0,,0.000169,,0.0010217420301453783,,0.9987995198079231
MinHash,1000.0,,,4000.0,,0.000191,,0.0007995198079231436,,0.9987995198079231
MinHash,1100.0,,,4400.0,,0.000207,,0.0006177016261049717,,0.9987995198079231
MinHash,1200.0,,,4800.0,,0.000227,,0.00046618647458984697,,0.9987995198079231
MinHash,1300.0,,,5200.0,,0.000245,,0.0003379813463846304,,0.9987995198079231
MinHash,1400.0,,,5600.0,,0.000267,,0.0002280912364945875,,0.9987995198079231
MinHash,1500.0,,,6000.0,,0.000283,,0.00013285314125643932,,0.9987995198079231
MinHash,1600.0,,,6400.0,,0.000304,,4.951980792311517e-05,,0.9987995198079231
MinHash,1700.0,,,6800.0,,0.000326,,2.400960384152384e-05,,0.9987995198079231
MinHash,1800.0,,,7200.0,,0.000355,,8.936908096579543e-05,,0.9987995198079231
MinHash,1900.0,,,7600.0,,0.000365,,0.000904782965817863,,0.9987995198079231
MinHash,2000.0,,,8000.0,,0.000385,,0.0007995198079231436,,0.9987995198079231
CountMinSketch,,25.0,2.0,,76.0,,0.000011,,0.0,0.9987995198079231
CountMinSketch,,50.0,2.0,,88.0,,0.000019,,0.0,0.9987995198079231
CountMinSketch,,100.0,2.0,,114.0,,0.000036,,0.0,0.9987995198079231
CountMinSketch,,150.0,2.0,,138.0,,0.000056,,0.0,0.9987995198079231
CountMinSketch,,200.0,2.0,,164.0,,0.000076,,0.0,0.9987995198079231
CountMinSketch,,250.0,2.0,,188.0,,0.000100,,0.0,0.9987995198079231
CountMinSketch,,300.0,2.0,,214.0,,0.000118,,0.0,0.9987995198079231
CountMinSketch,,350.0,2.0,,238.0,,0.000140,,0.0,0.9987995198079231
CountMinSketch,,400.0,2.0,,264.0,,0.000160,,0.0,0.9987995198079231
CountMinSketch,,450.0,2.0,,288.0,,0.000184,,0.0,0.9987995198079231
CountMinSketch,,500.0,2.0,,314.0,,0.000203,,0.0,0.9987995198079231
CountMinSketch,,550.0,2.0,,338.0,,0.000226,,0.0,0.9987995198079231
CountMinSketch,,600.0,2.0,,364.0,,0.000245,,0.0,0.9987995198079231
CountMinSketch,,650.0,2.0,,388.0,,0.000268,,0.0,0.9987995198079231
CountMinSketch,,700.0,2.0,,414.0,,0.000290,,0.0,0.9987995198079231
CountMinSketch,,750.0,2.0,,438.0,,0.000312,,0.0,0.9987995198079231
CountMinSketch,,800.0,2.0,,464.0,,0.000330,,0.0,0.9987995198079231
CountMinSketch,,850.0,2.0,,488.0,,0.000352,,0.0,0.9987995198079231
CountMinSketch,,900.0,2.0,,514.0,,0.000376,,0.0,0.9987995198079231
CountMinSketch,,950.0,2.0,,538.0,,0.000398,,0.0,0.9987995198079231
CountMinSketch,,1000.0,2.0,,564.0,,0.000420,,0.0,0.9987995198079231
