method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000014,,0.019937597503900117,,0.5600624024960998
MinHash,100.0,,,400.0,,0.000017,,0.030062402496099816,,0.5600624024960998
MinHash,200.0,,,800.0,,0.000033,,0.040062402496099825,,0.5600624024960998
MinHash,300.0,,,1200.0,,0.000051,,0.040062402496099825,,0.5600624024960998
MinHash,400.0,,,1600.0,,0.000069,,0.012562402496099856,,0.5600624024960998
MinHash,500.0,,,2000.0,,0.000089,,0.0120624024960998,,0.5600624024960998
MinHash,600.0,,,2400.0,,0.000110,,0.005062402496099794,,0.5600624024960998
MinHash,700.0,,,2800.0,,0.000130,,0.0013661689324715454,,0.5600624024960998
MinHash,800.0,,,3200.0,,0.000148,,0.01368759750390014,,0.5600624024960998
MinHash,900.0,,,3600.0,,0.000170,,0.0054931530594557465,,0.5600624024960998
MinHash,1000.0,,,4000.0,,0.000187,,0.0029375975039001023,,0.5600624024960998
MinHash,1100.0,,,4400.0,,0.000201,,0.0035739611402637594,,0.5600624024960998
MinHash,1200.0,,,4800.0,,0.000224,,0.016604264170566818,,0.5600624024960998
MinHash,1300.0,,,5200.0,,0.000245,,0.019168366734669373,,0.5600624024960998
MinHash,1400.0,,,5600.0,,0.000264,,0.018509026075328783,,0.5600624024960998
MinHash,1500.0,,,6000.0,,0.000282,,0.019937597503900117,,0.5600624024960998
MinHash,1600.0,,,6400.0,,0.000304,,0.024312597503900135,,0.5600624024960998
MinHash,1700.0,,,6800.0,,0.000320,,0.02346700926860601,,0.5600624024960998
MinHash,1800.0,,,7200.0,,0.000343,,0.022159819726122354,,0.5600624024960998
MinHash,1900.0,,,7600.0,,0.000369,,0.01941128171442652,,0.5600624024960998
MinHash,2000.0,,,8000.0,,0.000378,,0.014437597503900168,,0.5600624024960998
CountMinSketch,,25.0,2.0,,155.0,,0.000010,,0.0,0.5600624024960998
CountMinSketch,,50.0,2.0,,168.0,,0.000019,,0.0,0.5600624024960998
CountMinSketch,,100.0,2.0,,192.0,,0.000036,,0.0,0.5600624024960998
CountMinSketch,,150.0,2.0,,218.0,,0.000055,,0.0,0.5600624024960998
CountMinSketch,,200.0,2.0,,242.0,,0.000077,,0.0,0.5600624024960998
CountMinSketch,,250.0,2.0,,268.0,,0.000099,,0.0,0.5600624024960998
CountMinSketch,,300.0,2.0,,292.0,,0.000118,,0.0,0.5600624024960998
CountMinSketch,,350.0,2.0,,318.0,,0.000139,,0.0,0.5600624024960998
CountMinSketch,,400.0,2.0,,342.0,,0.000163,,0.0,0.5600624024960998
CountMinSketch,,450.0,2.0,,368.0,,0.000182,,0.0,0.5600624024960998
CountMinSketch,,500.0,2.0,,392.0,,0.000205,,0.0,0.5600624024960998
CountMinSketch,,550.0,2.0,,418.0,,0.000223,,0.0,0.5600624024960998
CountMinSketch,,600.0,2.0,,442.0,,0.000246,,0.0,0.5600624024960998
CountMinSketch,,650.0,2.0,,468.0,,0.000268,,0.0,0.5600624024960998
CountMinSketch,,700.0,2.0,,492.0,,0.000290,,0.0,0.5600624024960998
CountMinSketch,,750.0,2.0,,518.0,,0.000306,,0.0,0.5600624024960998
CountMinSketch,,800.0,2.0,,542.0,,0.000329,,0.0,0.5600624024960998
CountMinSketch,,850.0,2.0,,568.0,,0.000352,,0.0,0.5600624024960998
CountMinSketch,,900.0,2.0,,592.0,,0.000376,,0.0,0.5600624024960998
CountMinSketch,,950.0,2.0,,618.0,,0.000397,,0.0,0.5600624024960998
CountMinSketch,,1000.0,2.0,,642.0,,0.000416,,0.0,0.5600624024960998
