method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.028295625942684755,,0.5082956259426847
MinHash,100.0,,,400.0,,0.000019,,0.018295625942684746,,0.5082956259426847
MinHash,200.0,,,800.0,,0.000034,,0.06829562594268473,,0.5082956259426847
MinHash,300.0,,,1200.0,,0.000052,,0.031628959276018054,,0.5082956259426847
MinHash,400.0,,,1600.0,,0.000071,,0.020795625942684748,,0.5082956259426847
MinHash,500.0,,,2000.0,,0.000092,,0.00029562594268472964,,0.5082956259426847
MinHash,600.0,,,2400.0,,0.000109,,0.016704374057315285,,0.5082956259426847
MinHash,700.0,,,2800.0,,0.000126,,0.006867054514113291,,0.5082956259426847
MinHash,800.0,,,3200.0,,0.000146,,0.012045625942684712,,0.5082956259426847
MinHash,900.0,,,3600.0,,0.000166,,0.010517848164906973,,0.5082956259426847
MinHash,1000.0,,,4000.0,,0.000185,,0.016295625942684744,,0.5082956259426847
MinHash,1100.0,,,4400.0,,0.000206,,0.013750171397230171,,0.5082956259426847
MinHash,1200.0,,,4800.0,,0.000222,,0.018295625942684746,,0.5082956259426847
MinHash,1300.0,,,5200.0,,0.000243,,0.020603318250377034,,0.5082956259426847
MinHash,1400.0,,,5600.0,,0.000262,,0.02329562594268475,,0.5082956259426847
MinHash,1500.0,,,6000.0,,0.000283,,0.018295625942684746,,0.5082956259426847
MinHash,1600.0,,,6400.0,,0.000300,,0.010170625942684752,,0.5082956259426847
MinHash,1700.0,,,6800.0,,0.000319,,0.008883861236802404,,0.5082956259426847
MinHash,1800.0,,,7200.0,,0.000340,,0.0060734037204625,,0.5082956259426847
MinHash,1900.0,,,7600.0,,0.000363,,0.006716678574263724,,0.5082956259426847
MinHash,2000.0,,,8000.0,,0.000379,,0.01129562594268474,,0.5082956259426847
CountMinSketch,,25.0,2.0,,431.0,,0.000011,,0.02544670534565885,0.5082956259426847
CountMinSketch,,50.0,2.0,,789.0,,0.000019,,0.011461212963090328,0.5082956259426847
CountMinSketch,,100.0,2.0,,1264.0,,0.000037,,0.006855889208830401,0.5082956259426847
CountMinSketch,,150.0,2.0,,1556.0,,0.000058,,0.0005689534613138036,0.5082956259426847
CountMinSketch,,200.0,2.0,,1700.0,,0.000080,,0.0034201714873983713,0.5082956259426847
CountMinSketch,,250.0,2.0,,1842.0,,0.000102,,0.0028490661615842017,0.5082956259426847
CountMinSketch,,300.0,2.0,,1931.0,,0.000124,,0.0,0.5082956259426847
CountMinSketch,,350.0,2.0,,1963.0,,0.000147,,0.0,0.5082956259426847
CountMinSketch,,400.0,2.0,,2044.0,,0.000167,,0.0011383363214662046,0.5082956259426847
CountMinSketch,,450.0,2.0,,2115.0,,0.000187,,0.0,0.5082956259426847
CountMinSketch,,500.0,2.0,,2196.0,,0.000207,,0.0017081490667527621,0.5082956259426847
CountMinSketch,,550.0,2.0,,2221.0,,0.000228,,0.0,0.5082956259426847
CountMinSketch,,600.0,2.0,,2254.0,,0.000251,,0.0,0.5082956259426847
CountMinSketch,,650.0,2.0,,2334.0,,0.000274,,0.0011383363214662046,0.5082956259426847
CountMinSketch,,700.0,2.0,,2312.0,,0.000296,,0.0,0.5082956259426847
CountMinSketch,,750.0,2.0,,2360.0,,0.000313,,0.0005689534613138036,0.5082956259426847
CountMinSketch,,800.0,2.0,,2433.0,,0.000333,,0.0,0.5082956259426847
CountMinSketch,,850.0,2.0,,2441.0,,0.000360,,0.0005689534613138036,0.5082956259426847
CountMinSketch,,900.0,2.0,,2451.0,,0.000380,,0.0,0.5082956259426847
CountMinSketch,,950.0,2.0,,2539.0,,0.000401,,0.0022783921842034482,0.5082956259426847
CountMinSketch,,1000.0,2.0,,2548.0,,0.000421,,0.0011383363214662046,0.5082956259426847
