method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.07542217700915566,,0.5045778229908443
MinHash,100.0,,,400.0,,0.000019,,0.025422177009155722,,0.5045778229908443
MinHash,200.0,,,800.0,,0.000033,,0.0004221770091556998,,0.5045778229908443
MinHash,300.0,,,1200.0,,0.000056,,0.011244489657510959,,0.5045778229908443
MinHash,400.0,,,1600.0,,0.000070,,0.015422177009155713,,0.5045778229908443
MinHash,500.0,,,2000.0,,0.000088,,0.013422177009155711,,0.5045778229908443
MinHash,600.0,,,2400.0,,0.000108,,0.002088843675822405,,0.5045778229908443
MinHash,700.0,,,2800.0,,0.000126,,0.003149251562272859,,0.5045778229908443
MinHash,800.0,,,3200.0,,0.000146,,0.004577822990844305,,0.5045778229908443
MinHash,900.0,,,3600.0,,0.000167,,0.002355600768622068,,0.5045778229908443
MinHash,1000.0,,,4000.0,,0.000183,,0.0065778229908443064,,0.5045778229908443
MinHash,1100.0,,,4400.0,,0.000214,,0.011850550263571569,,0.5045778229908443
MinHash,1200.0,,,4800.0,,0.000225,,0.012077822990844311,,0.5045778229908443
MinHash,1300.0,,,5200.0,,0.000241,,0.009962438375459681,,0.5045778229908443
MinHash,1400.0,,,5600.0,,0.000261,,0.014577822990844314,,0.5045778229908443
MinHash,1500.0,,,6000.0,,0.000288,,0.011911156324177663,,0.5045778229908443
MinHash,1600.0,,,6400.0,,0.000298,,0.012077822990844311,,0.5045778229908443
MinHash,1700.0,,,6800.0,,0.000317,,0.01693076416731487,,0.5045778229908443
MinHash,1800.0,,,7200.0,,0.000345,,0.02013337854639985,,0.5045778229908443
MinHash,1900.0,,,7600.0,,0.000360,,0.017209401938212743,,0.5045778229908443
MinHash,2000.0,,,8000.0,,0.000379,,0.014577822990844314,,0.5045778229908443
CountMinSketch,,25.0,2.0,,170.0,,0.000011,,0.0,0.5045778229908443
CountMinSketch,,50.0,2.0,,184.0,,0.000018,,0.0,0.5045778229908443
CountMinSketch,,100.0,2.0,,208.0,,0.000036,,0.0,0.5045778229908443
CountMinSketch,,150.0,2.0,,234.0,,0.000056,,0.0,0.5045778229908443
CountMinSketch,,200.0,2.0,,258.0,,0.000076,,0.0,0.5045778229908443
CountMinSketch,,250.0,2.0,,284.0,,0.000097,,0.0,0.5045778229908443
CountMinSketch,,300.0,2.0,,308.0,,0.000118,,0.0,0.5045778229908443
CountMinSketch,,350.0,2.0,,334.0,,0.000140,,0.0,0.5045778229908443
CountMinSketch,,400.0,2.0,,358.0,,0.000160,,0.0,0.5045778229908443
CountMinSketch,,450.0,2.0,,384.0,,0.000185,,0.0,0.5045778229908443
CountMinSketch,,500.0,2.0,,408.0,,0.000203,,0.0,0.5045778229908443
CountMinSketch,,550.0,2.0,,434.0,,0.000224,,0.0,0.5045778229908443
CountMinSketch,,600.0,2.0,,458.0,,0.000249,,0.0,0.5045778229908443
CountMinSketch,,650.0,2.0,,484.0,,0.000266,,0.0,0.5045778229908443
CountMinSketch,,700.0,2.0,,508.0,,0.000296,,0.0,0.5045778229908443
CountMinSketch,,750.0,2.0,,534.0,,0.000323,,0.0,0.5045778229908443
CountMinSketch,,800.0,2.0,,558.0,,0.000348,,0.0,0.5045778229908443
CountMinSketch,,850.0,2.0,,584.0,,0.000352,,0.0,0.5045778229908443
CountMinSketch,,900.0,2.0,,608.0,,0.000389,,0.0,0.5045778229908443
CountMinSketch,,950.0,2.0,,634.0,,0.000414,,0.0,0.5045778229908443
CountMinSketch,,1000.0,2.0,,658.0,,0.000415,,0.0,0.5045778229908443
