method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.05142857142857138,,0.5714285714285714
MinHash,100.0,,,400.0,,0.000017,,0.011428571428571344,,0.5714285714285714
MinHash,200.0,,,800.0,,0.000033,,0.021428571428571352,,0.5714285714285714
MinHash,300.0,,,1200.0,,0.000049,,0.008095238095238044,,0.5714285714285714
MinHash,400.0,,,1600.0,,0.000069,,0.016428571428571348,,0.5714285714285714
MinHash,500.0,,,2000.0,,0.000087,,0.008571428571428563,,0.5714285714285714
MinHash,600.0,,,2400.0,,0.000113,,0.0035714285714285587,,0.5714285714285714
MinHash,700.0,,,2800.0,,0.000127,,0.005714285714285672,,0.5714285714285714
MinHash,800.0,,,3200.0,,0.000144,,0.00642857142857145,,0.5714285714285714
MinHash,900.0,,,3600.0,,0.000166,,0.011428571428571344,,0.5714285714285714
MinHash,1000.0,,,4000.0,,0.000185,,0.013428571428571345,,0.5714285714285714
MinHash,1100.0,,,4400.0,,0.000206,,0.015974025974025974,,0.5714285714285714
MinHash,1200.0,,,4800.0,,0.000222,,0.016428571428571348,,0.5714285714285714
MinHash,1300.0,,,5200.0,,0.000242,,0.012197802197802199,,0.5714285714285714
MinHash,1400.0,,,5600.0,,0.000259,,0.0050000000000000044,,0.5714285714285714
MinHash,1500.0,,,6000.0,,0.000282,,0.0060952380952380425,,0.5714285714285714
MinHash,1600.0,,,6400.0,,0.000299,,0.002678571428571419,,0.5714285714285714
MinHash,1700.0,,,6800.0,,0.000320,,0.0043697478991596705,,0.5714285714285714
MinHash,1800.0,,,7200.0,,0.000341,,0.0008730158730158033,,0.5714285714285714
MinHash,1900.0,,,7600.0,,0.000355,,0.0012030075187969835,,0.5714285714285714
MinHash,2000.0,,,8000.0,,0.000374,,0.0035714285714285587,,0.5714285714285714
CountMinSketch,,25.0,2.0,,170.0,,0.000011,,0.0,0.5714285714285714
CountMinSketch,,50.0,2.0,,184.0,,0.000019,,0.0,0.5714285714285714
CountMinSketch,,100.0,2.0,,208.0,,0.000036,,0.0,0.5714285714285714
CountMinSketch,,150.0,2.0,,234.0,,0.000055,,0.0,0.5714285714285714
CountMinSketch,,200.0,2.0,,258.0,,0.000077,,0.0,0.5714285714285714
CountMinSketch,,250.0,2.0,,284.0,,0.000098,,0.0,0.5714285714285714
CountMinSketch,,300.0,2.0,,308.0,,0.000120,,0.0,0.5714285714285714
CountMinSketch,,350.0,2.0,,334.0,,0.000141,,0.0,0.5714285714285714
CountMinSketch,,400.0,2.0,,358.0,,0.000162,,0.0,0.5714285714285714
CountMinSketch,,450.0,2.0,,384.0,,0.000182,,0.0,0.5714285714285714
CountMinSketch,,500.0,2.0,,408.0,,0.000205,,0.0,0.5714285714285714
CountMinSketch,,550.0,2.0,,434.0,,0.000227,,0.0,0.5714285714285714
CountMinSketch,,600.0,2.0,,458.0,,0.000246,,0.0,0.5714285714285714
CountMinSketch,,650.0,2.0,,484.0,,0.000276,,0.0,0.5714285714285714
CountMinSketch,,700.0,2.0,,508.0,,0.000303,,0.0,0.5714285714285714
CountMinSketch,,750.0,2.0,,534.0,,0.000309,,0.0,0.5714285714285714
CountMinSketch,,800.0,2.0,,558.0,,0.000330,,0.0,0.5714285714285714
CountMinSketch,,850.0,2.0,,584.0,,0.000353,,0.0,0.5714285714285714
CountMinSketch,,900.0,2.0,,608.0,,0.000375,,0.0,0.5714285714285714
CountMinSketch,,950.0,2.0,,634.0,,0.000395,,0.0,0.5714285714285714
CountMinSketch,,1000.0,2.0,,658.0,,0.000416,,0.0,0.5714285714285714
