method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.06272108843537416,,0.8027210884353742
MinHash,100.0,,,400.0,,0.000020,,0.0027210884353741083,,0.8027210884353742
MinHash,200.0,,,800.0,,0.000033,,0.0172789115646258,,0.8027210884353742
MinHash,300.0,,,1200.0,,0.000050,,0.00394557823129249,,0.8027210884353742
MinHash,400.0,,,1600.0,,0.000069,,0.005221088435374166,,0.8027210884353742
MinHash,500.0,,,2000.0,,0.000088,,0.013278911564625795,,0.8027210884353742
MinHash,600.0,,,2400.0,,0.000108,,0.0106122448979592,,0.8027210884353742
MinHash,700.0,,,2800.0,,0.000128,,0.010136054421768681,,0.8027210884353742
MinHash,800.0,,,3200.0,,0.000152,,0.013528911564625878,,0.8027210884353742
MinHash,900.0,,,3600.0,,0.000167,,0.0172789115646258,,0.8027210884353742
MinHash,1000.0,,,4000.0,,0.000184,,0.0182789115646258,,0.8027210884353742
MinHash,1100.0,,,4400.0,,0.000208,,0.01091527520098945,,0.8027210884353742
MinHash,1200.0,,,4800.0,,0.000225,,0.0139455782312925,,0.8027210884353742
MinHash,1300.0,,,5200.0,,0.000244,,0.010355834641548878,,0.8027210884353742
MinHash,1400.0,,,5600.0,,0.000266,,0.008707482993197235,,0.8027210884353742
MinHash,1500.0,,,6000.0,,0.000286,,0.009945578231292496,,0.8027210884353742
MinHash,1600.0,,,6400.0,,0.000304,,0.008528911564625874,,0.8027210884353742
MinHash,1700.0,,,6800.0,,0.000320,,0.007278911564625901,,0.8027210884353742
MinHash,1800.0,,,7200.0,,0.000339,,0.007278911564625901,,0.8027210884353742
MinHash,1900.0,,,7600.0,,0.000364,,0.0030683852488363472,,0.8027210884353742
MinHash,2000.0,,,8000.0,,0.000384,,0.004778911564625843,,0.8027210884353742
CountMinSketch,,25.0,2.0,,140.0,,0.000010,,0.0,0.8027210884353742
CountMinSketch,,50.0,2.0,,152.0,,0.000019,,0.0,0.8027210884353742
CountMinSketch,,100.0,2.0,,176.0,,0.000036,,0.0,0.8027210884353742
CountMinSketch,,150.0,2.0,,202.0,,0.000056,,0.0,0.8027210884353742
CountMinSketch,,200.0,2.0,,226.0,,0.000076,,0.0,0.8027210884353742
CountMinSketch,,250.0,2.0,,252.0,,0.000097,,0.0,0.8027210884353742
CountMinSketch,,300.0,2.0,,276.0,,0.000118,,0.0,0.8027210884353742
CountMinSketch,,350.0,2.0,,302.0,,0.000140,,0.0,0.8027210884353742
CountMinSketch,,400.0,2.0,,326.0,,0.000163,,0.0,0.8027210884353742
CountMinSketch,,450.0,2.0,,352.0,,0.000183,,0.0,0.8027210884353742
CountMinSketch,,500.0,2.0,,376.0,,0.000204,,0.0,0.8027210884353742
CountMinSketch,,550.0,2.0,,402.0,,0.000227,,0.0,0.8027210884353742
CountMinSketch,,600.0,2.0,,426.0,,0.000245,,0.0,0.8027210884353742
CountMinSketch,,650.0,2.0,,452.0,,0.000267,,0.0,0.8027210884353742
CountMinSketch,,700.0,2.0,,476.0,,0.000290,,0.0,0.8027210884353742
CountMinSketch,,750.0,2.0,,502.0,,0.000311,,0.0,0.8027210884353742
CountMinSketch,,800.0,2.0,,526.0,,0.000332,,0.0,0.8027210884353742
CountMinSketch,,850.0,2.0,,552.0,,0.000353,,0.0,0.8027210884353742
CountMinSketch,,900.0,2.0,,576.0,,0.000377,,0.0,0.8027210884353742
CountMinSketch,,950.0,2.0,,602.0,,0.000393,,0.0,0.8027210884353742
CountMinSketch,,1000.0,2.0,,626.0,,0.000417,,0.0,0.8027210884353742
