method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000013,,0.03249999999999997,,0.8125
MinHash,100.0,,,400.0,,0.000018,,0.012499999999999956,,0.8125
MinHash,200.0,,,800.0,,0.000034,,0.0024999999999999467,,0.8125
MinHash,300.0,,,1200.0,,0.000051,,0.010833333333333361,,0.8125
MinHash,400.0,,,1600.0,,0.000069,,0.020000000000000018,,0.8125
MinHash,500.0,,,2000.0,,0.000089,,0.01749999999999996,,0.8125
MinHash,600.0,,,2400.0,,0.000110,,0.03416666666666668,,0.8125
MinHash,700.0,,,2800.0,,0.000127,,0.018928571428571406,,0.8125
MinHash,800.0,,,3200.0,,0.000146,,0.015000000000000013,,0.8125
MinHash,900.0,,,3600.0,,0.000168,,0.008611111111111125,,0.8125
MinHash,1000.0,,,4000.0,,0.000188,,0.010499999999999954,,0.8125
MinHash,1100.0,,,4400.0,,0.000207,,0.011136363636363611,,0.8125
MinHash,1200.0,,,4800.0,,0.000227,,0.005833333333333357,,0.8125
MinHash,1300.0,,,5200.0,,0.000245,,0.005192307692307718,,0.8125
MinHash,1400.0,,,5600.0,,0.000264,,0.005357142857142838,,0.8125
MinHash,1500.0,,,6000.0,,0.000284,,0.006833333333333358,,0.8125
MinHash,1600.0,,,6400.0,,0.000300,,0.010000000000000009,,0.8125
MinHash,1700.0,,,6800.0,,0.000317,,0.010441176470588287,,0.8125
MinHash,1800.0,,,7200.0,,0.000341,,0.013055555555555598,,0.8125
MinHash,1900.0,,,7600.0,,0.000358,,0.013815789473684226,,0.8125
MinHash,2000.0,,,8000.0,,0.000381,,0.015499999999999958,,0.8125
CountMinSketch,,25.0,2.0,,722.0,,0.000012,,0.02876984126984128,0.8125
CountMinSketch,,50.0,2.0,,1128.0,,0.000021,,0.014271653543307061,0.8125
CountMinSketch,,100.0,2.0,,1429.0,,0.000039,,0.014271653543307061,0.8125
CountMinSketch,,150.0,2.0,,1635.0,,0.000062,,0.014271653543307061,0.8125
CountMinSketch,,200.0,2.0,,1684.0,,0.000076,,0.0,0.8125
CountMinSketch,,250.0,2.0,,1795.0,,0.000098,,0.0,0.8125
CountMinSketch,,300.0,2.0,,1805.0,,0.000129,,0.014271653543307061,0.8125
CountMinSketch,,350.0,2.0,,1869.0,,0.000139,,0.0,0.8125
CountMinSketch,,400.0,2.0,,1918.0,,0.000162,,0.0,0.8125
CountMinSketch,,450.0,2.0,,1958.0,,0.000192,,0.0,0.8125
CountMinSketch,,500.0,2.0,,1968.0,,0.000216,,0.0,0.8125
CountMinSketch,,550.0,2.0,,2079.0,,0.000238,,0.0,0.8125
CountMinSketch,,600.0,2.0,,2033.0,,0.000260,,0.0,0.8125
CountMinSketch,,650.0,2.0,,2114.0,,0.000281,,0.0,0.8125
CountMinSketch,,700.0,2.0,,2131.0,,0.000292,,0.0,0.8125
CountMinSketch,,750.0,2.0,,2132.0,,0.000311,,0.0,0.8125
CountMinSketch,,800.0,2.0,,2165.0,,0.000331,,0.0,0.8125
CountMinSketch,,850.0,2.0,,2166.0,,0.000357,,0.0,0.8125
CountMinSketch,,900.0,2.0,,2207.0,,0.000377,,0.0,0.8125
CountMinSketch,,950.0,2.0,,2295.0,,0.000394,,0.0,0.8125
CountMinSketch,,1000.0,2.0,,2288.0,,0.000419,,0.0,0.8125
