method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.06986123959296953,,0.8501387604070305
MinHash,100.0,,,400.0,,0.000017,,0.0398612395929695,,0.8501387604070305
MinHash,200.0,,,800.0,,0.000034,,0.014861239592969477,,0.8501387604070305
MinHash,300.0,,,1200.0,,0.000050,,0.0034720937403638352,,0.8501387604070305
MinHash,400.0,,,1600.0,,0.000070,,0.007638760407030487,,0.8501387604070305
MinHash,500.0,,,2000.0,,0.000089,,0.014138760407030548,,0.8501387604070305
MinHash,600.0,,,2400.0,,0.000109,,0.00847209374036384,,0.8501387604070305
MinHash,700.0,,,2800.0,,0.000132,,0.012995903264173325,,0.8501387604070305
MinHash,800.0,,,3200.0,,0.000148,,0.010138760407030545,,0.8501387604070305
MinHash,900.0,,,3600.0,,0.000170,,0.009027649295919371,,0.8501387604070305
MinHash,1000.0,,,4000.0,,0.000186,,0.007138760407030542,,0.8501387604070305
MinHash,1100.0,,,4400.0,,0.000206,,0.004684214952485055,,0.8501387604070305
MinHash,1200.0,,,4800.0,,0.000226,,0.0068054270736971345,,0.8501387604070305
MinHash,1300.0,,,5200.0,,0.000245,,0.006292606560876712,,0.8501387604070305
MinHash,1400.0,,,5600.0,,0.000263,,0.002281617549887649,,0.8501387604070305
MinHash,1500.0,,,6000.0,,0.000286,,0.0005279062596361683,,0.8501387604070305
MinHash,1600.0,,,6400.0,,0.000305,,0.00013876040703053594,,0.8501387604070305
MinHash,1700.0,,,6800.0,,0.000329,,0.003668172171736428,,0.8501387604070305
MinHash,1800.0,,,7200.0,,0.000340,,0.002916538184808304,,0.8501387604070305
MinHash,1900.0,,,7600.0,,0.000359,,0.001717707775451549,,0.8501387604070305
MinHash,2000.0,,,8000.0,,0.000383,,0.0011387604070305368,,0.8501387604070305
CountMinSketch,,25.0,2.0,,76.0,,0.000010,,0.0,0.8501387604070305
CountMinSketch,,50.0,2.0,,88.0,,0.000019,,0.0,0.8501387604070305
CountMinSketch,,100.0,2.0,,114.0,,0.000036,,0.0,0.8501387604070305
CountMinSketch,,150.0,2.0,,138.0,,0.000056,,0.0,0.8501387604070305
CountMinSketch,,200.0,2.0,,164.0,,0.000076,,0.0,0.8501387604070305
CountMinSketch,,250.0,2.0,,188.0,,0.000100,,0.0,0.8501387604070305
CountMinSketch,,300.0,2.0,,214.0,,0.000119,,0.0,0.8501387604070305
CountMinSketch,,350.0,2.0,,238.0,,0.000141,,0.0,0.8501387604070305
CountMinSketch,,400.0,2.0,,264.0,,0.000161,,0.0,0.8501387604070305
CountMinSketch,,450.0,2.0,,288.0,,0.000183,,0.0,0.8501387604070305
CountMinSketch,,500.0,2.0,,314.0,,0.000205,,0.0,0.8501387604070305
CountMinSketch,,550.0,2.0,,338.0,,0.000228,,0.0,0.8501387604070305
CountMinSketch,,600.0,2.0,,364.0,,0.000249,,0.0,0.8501387604070305
CountMinSketch,,650.0,2.0,,388.0,,0.000268,,0.0,0.8501387604070305
CountMinSketch,,700.0,2.0,,414.0,,0.000287,,0.0,0.8501387604070305
CountMinSketch,,750.0,2.0,,438.0,,0.000312,,0.0,0.8501387604070305
CountMinSketch,,800.0,2.0,,464.0,,0.000331,,0.0,0.8501387604070305
CountMinSketch,,850.0,2.0,,488.0,,0.000349,,0.0,0.8501387604070305
CountMinSketch,,900.0,2.0,,514.0,,0.000376,,0.0,0.8501387604070305
CountMinSketch,,950.0,2.0,,538.0,,0.000393,,0.0,0.8501387604070305
CountMinSketch,,1000.0,2.0,,564.0,,0.000416,,0.0,0.8501387604070305
