method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.040000000000000036,,0.5
MinHash,100.0,,,400.0,,0.000018,,0.030000000000000027,,0.5
MinHash,200.0,,,800.0,,0.000033,,0.04500000000000004,,0.5
MinHash,300.0,,,1200.0,,0.000051,,0.053333333333333344,,0.5
MinHash,400.0,,,1600.0,,0.000071,,0.03749999999999998,,0.5
MinHash,500.0,,,2000.0,,0.000087,,0.02400000000000002,,0.5
MinHash,600.0,,,2400.0,,0.000106,,0.013333333333333308,,0.5
MinHash,700.0,,,2800.0,,0.000127,,0.01571428571428568,,0.5
MinHash,800.0,,,3200.0,,0.000147,,0.0050000000000000044,,0.5
MinHash,900.0,,,3600.0,,0.000165,,0.0011111111111111183,,0.5
MinHash,1000.0,,,4000.0,,0.000186,,0.0030000000000000027,,0.5
MinHash,1100.0,,,4400.0,,0.000205,,0.0018181818181818299,,0.5
MinHash,1200.0,,,4800.0,,0.000221,,0.0016666666666667052,,0.5
MinHash,1300.0,,,5200.0,,0.000241,,0.0015384615384614886,,0.5
MinHash,1400.0,,,5600.0,,0.000261,,0.002142857142857113,,0.5
MinHash,1500.0,,,6000.0,,0.000277,,0.004666666666666652,,0.5
MinHash,1600.0,,,6400.0,,0.000299,,0.00874999999999998,,0.5
MinHash,1700.0,,,6800.0,,0.000319,,0.007058823529411784,,0.5
MinHash,1800.0,,,7200.0,,0.000333,,0.010000000000000009,,0.5
MinHash,1900.0,,,7600.0,,0.000359,,0.0094736842105263,,0.5
MinHash,2000.0,,,8000.0,,0.000376,,0.009000000000000008,,0.5
CountMinSketch,,25.0,2.0,,52.0,,0.000010,,0.0,0.5
CountMinSketch,,50.0,2.0,,73.0,,0.000018,,0.0,0.5
CountMinSketch,,100.0,2.0,,98.0,,0.000036,,0.0,0.5
CountMinSketch,,150.0,2.0,,123.0,,0.000055,,0.0,0.5
CountMinSketch,,200.0,2.0,,148.0,,0.000075,,0.0,0.5
CountMinSketch,,250.0,2.0,,173.0,,0.000097,,0.0,0.5
CountMinSketch,,300.0,2.0,,198.0,,0.000119,,0.0,0.5
CountMinSketch,,350.0,2.0,,223.0,,0.000141,,0.0,0.5
CountMinSketch,,400.0,2.0,,248.0,,0.000161,,0.0,0.5
CountMinSketch,,450.0,2.0,,273.0,,0.000181,,0.0,0.5
CountMinSketch,,500.0,2.0,,298.0,,0.000203,,0.0,0.5
CountMinSketch,,550.0,2.0,,323.0,,0.000226,,0.0,0.5
CountMinSketch,,600.0,2.0,,348.0,,0.000244,,0.0,0.5
CountMinSketch,,650.0,2.0,,373.0,,0.000268,,0.0,0.5
CountMinSketch,,700.0,2.0,,398.0,,0.000290,,0.0,0.5
CountMinSketch,,750.0,2.0,,423.0,,0.000313,,0.0,0.5
CountMinSketch,,800.0,2.0,,448.0,,0.000332,,0.0,0.5
CountMinSketch,,850.0,2.0,,473.0,,0.000354,,0.0,0.5
CountMinSketch,,900.0,2.0,,498.0,,0.000377,,0.0,0.5
CountMinSketch,,950.0,2.0,,523.0,,0.000397,,0.0,0.5
CountMinSketch,,1000.0,2.0,,548.0,,0.000420,,0.0,0.5
