method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5,,0.0,2.0,,,52.0,1.1e-05,,25.0
CountMinSketch,0.5,,0.0,2.0,,,73.0,1.8e-05,,50.0
CountMinSketch,0.5,,0.0,2.0,,,98.0,3.6e-05,,100.0
CountMinSketch,0.5,,0.0,2.0,,,123.0,5.5e-05,,150.0
CountMinSketch,0.5,,0.0,2.0,,,148.0,7.6e-05,,200.0
CountMinSketch,0.5,,0.0,2.0,,,173.0,0.0001,,250.0
CountMinSketch,0.5,,0.0,2.0,,,198.0,0.000119,,300.0
CountMinSketch,0.5,,0.0,2.0,,,223.0,0.000139,,350.0
CountMinSketch,0.5,,0.0,2.0,,,248.0,0.000164,,400.0
CountMinSketch,0.5,,0.0,2.0,,,273.0,0.000186,,450.0
CountMinSketch,0.5,,0.0,2.0,,,298.0,0.000204,,500.0
CountMinSketch,0.5,,0.0,2.0,,,323.0,0.000268,,550.0
CountMinSketch,0.5,,0.0,2.0,,,348.0,0.000248,,600.0
CountMinSketch,0.5,,0.0,2.0,,,373.0,0.000267,,650.0
CountMinSketch,0.5,,0.0,2.0,,,398.0,0.000289,,700.0
CountMinSketch,0.5,,0.0,2.0,,,423.0,0.000312,,750.0
CountMinSketch,0.5,,0.0,2.0,,,448.0,0.000335,,800.0
CountMinSketch,0.5,,0.0,2.0,,,473.0,0.00035,,850.0
CountMinSketch,0.5,,0.0,2.0,,,498.0,0.000371,,900.0
CountMinSketch,0.5,,0.0,2.0,,,523.0,0.000396,,950.0
CountMinSketch,0.5,,0.0,2.0,,,548.0,0.000413,,1000.0
MinHash,0.5,0.02,,,1600.0,2.79e-07,,,50.0,
MinHash,0.5,0.02,,,3200.0,5.64e-07,,,100.0,
MinHash,0.5,0.005,,,6400.0,1.12e-06,,,200.0,
MinHash,0.5,0.0166667,,,9600.0,1.483e-06,,,300.0,
MinHash,0.5,0.0325,,,12800.0,1.871e-06,,,400.0,
MinHash,0.5,0.046,,,16000.0,2.406e-06,,,500.0,
MinHash,0.5,0.015,,,19200.0,3.047e-06,,,600.0,
MinHash,0.5,0.0242857,,,22400.0,3.55e-06,,,700.0,
MinHash,0.5,0.00125,,,25600.0,3.935e-06,,,800.0,
MinHash,0.5,0.0233333,,,28800.0,4.472e-06,,,900.0,
MinHash,0.5,0.005,,,32000.0,5.015e-06,,,1000.0,
MinHash,0.5,0.0181818,,,35200.0,5.359e-06,,,1100.0,
MinHash,0.5,0.0125,,,38400.0,5.826e-06,,,1200.0,
MinHash,0.5,0.00307692,,,41600.0,6.593e-06,,,1300.0,
MinHash,0.5,0.00785714,,,44800.0,6.889e-06,,,1400.0,
MinHash,0.5,0.00266667,,,48000.0,7.463e-06,,,1500.0,
MinHash,0.5,0.014375,,,51200.0,8.117e-06,,,1600.0,
MinHash,0.5,0.0123529,,,54400.0,8.726e-06,,,1700.0,
MinHash,0.5,0.0155556,,,57600.0,8.867e-06,,,1800.0,
MinHash,0.5,0.00263158,,,60800.0,9.688e-06,,,1900.0,
MinHash,0.5,0.002,,,64000.0,9.851e-06,,,2000.0,
