method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.7375565610859729,,0.056835962278513,2.0,,,447.0,1.1e-05,,25.0
CountMinSketch,0.7375565610859729,,0.0361154943412788,2.0,,,585.0,1.9e-05,,50.0
CountMinSketch,0.7375565610859729,,0.0320286923702483,2.0,,,705.0,3.8e-05,,100.0
CountMinSketch,0.7375565610859729,,0.0158680964482736,2.0,,,761.0,5.7e-05,,150.0
CountMinSketch,0.7375565610859729,,0.0198805098522422,2.0,,,802.0,7.7e-05,,200.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,827.0,9.8e-05,,250.0
CountMinSketch,0.7375565610859729,,0.0078979843685725,2.0,,,876.0,0.000123,,300.0
CountMinSketch,0.7375565610859729,,0.0158680964482736,2.0,,,869.0,0.000141,,350.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,918.0,0.000165,,400.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,942.0,0.000183,,450.0
CountMinSketch,0.7375565610859729,,0.0,2.0,,,983.0,0.000205,,500.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,1008.0,0.000226,,550.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,1026.0,0.000249,,600.0
CountMinSketch,0.7375565610859729,,0.0,2.0,,,1050.0,0.000268,,650.0
CountMinSketch,0.7375565610859729,,0.0118739628320225,2.0,,,1076.0,0.00029,,700.0
CountMinSketch,0.7375565610859729,,0.0039400375534829,2.0,,,1100.0,0.000334,,750.0
CountMinSketch,0.7375565610859729,,0.0,2.0,,,1133.0,0.000332,,800.0
CountMinSketch,0.7375565610859729,,0.0078979843685725,2.0,,,1166.0,0.000352,,850.0
CountMinSketch,0.7375565610859729,,0.0,2.0,,,1183.0,0.000371,,900.0
CountMinSketch,0.7375565610859729,,0.0078979843685725,2.0,,,1200.0,0.000398,,950.0
CountMinSketch,0.7375565610859729,,0.0,2.0,,,1241.0,0.000419,,1000.0
MinHash,0.737557,0.0624434,,,1600.0,2.2e-07,,,50.0,
MinHash,0.737557,0.0724434,,,3200.0,3.38e-07,,,100.0,
MinHash,0.737557,0.0224434,,,6400.0,7.3e-07,,,200.0,
MinHash,0.737557,0.0224434,,,9600.0,1.052e-06,,,300.0,
MinHash,0.737557,0.0174434,,,12800.0,1.329e-06,,,400.0,
MinHash,0.737557,0.0144434,,,16000.0,1.706e-06,,,500.0,
MinHash,0.737557,0.00911011,,,19200.0,2.085e-06,,,600.0,
MinHash,0.737557,0.00387201,,,22400.0,2.32e-06,,,700.0,
MinHash,0.737557,0.0149434,,,25600.0,2.672e-06,,,800.0,
MinHash,0.737557,0.0124434,,,28800.0,2.902e-06,,,900.0,
MinHash,0.737557,0.00144344,,,32000.0,3.385e-06,,,1000.0,
MinHash,0.737557,0.0124434,,,35200.0,3.651e-06,,,1100.0,
MinHash,0.737557,0.0207768,,,38400.0,3.965e-06,,,1200.0,
MinHash,0.737557,0.0139819,,,41600.0,4.33e-06,,,1300.0,
MinHash,0.737557,0.00601487,,,44800.0,4.832e-06,,,1400.0,
MinHash,0.737557,0.0217768,,,48000.0,4.982e-06,,,1500.0,
MinHash,0.737557,0.00431844,,,51200.0,5.364e-06,,,1600.0,
MinHash,0.737557,0.0165611,,,54400.0,5.553e-06,,,1700.0,
MinHash,0.737557,0.00855455,,,57600.0,5.995e-06,,,1800.0,
MinHash,0.737557,0.0145487,,,60800.0,6.361e-06,,,1900.0,
MinHash,0.737557,0.0149434,,,64000.0,6.413e-06,,,2000.0,
