method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6858202038924931,,0.0157700673890784,2.0,,,305.0,1.1e-05,,25.0
CountMinSketch,0.6858202038924931,,0.0110081543164621,2.0,,,340.0,1.9e-05,,50.0
CountMinSketch,0.6858202038924931,,0.0110081543164621,2.0,,,398.0,3.6e-05,,100.0
CountMinSketch,0.6858202038924931,,0.0110081543164621,2.0,,,422.0,5.6e-05,,150.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,487.0,8.8e-05,,200.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,496.0,9.8e-05,,250.0
CountMinSketch,0.6858202038924931,,0.0110081543164621,2.0,,,521.0,0.000121,,300.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,569.0,0.000142,,350.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,595.0,0.000177,,400.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,588.0,0.000196,,450.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,637.0,0.000217,,500.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,669.0,0.000231,,550.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,687.0,0.000261,,600.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,719.0,0.000269,,650.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,745.0,0.000291,,700.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,762.0,0.000309,,750.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,795.0,0.000344,,800.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,812.0,0.000354,,850.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,837.0,0.00039,,900.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,862.0,0.000395,,950.0
CountMinSketch,0.6858202038924931,,0.0,2.0,,,895.0,0.000415,,1000.0
MinHash,0.68582,0.0541798,,,1600.0,2.04e-07,,,50.0,
MinHash,0.68582,0.0841798,,,3200.0,3.65e-07,,,100.0,
MinHash,0.68582,0.0791798,,,6400.0,6.34e-07,,,200.0,
MinHash,0.68582,0.0708465,,,9600.0,9.71e-07,,,300.0,
MinHash,0.68582,0.0366798,,,12800.0,1.56e-06,,,400.0,
MinHash,0.68582,0.0361798,,,16000.0,1.907e-06,,,500.0,
MinHash,0.68582,0.0325131,,,19200.0,2.268e-06,,,600.0,
MinHash,0.68582,0.0184655,,,22400.0,2.638e-06,,,700.0,
MinHash,0.68582,0.0266798,,,25600.0,3.044e-06,,,800.0,
MinHash,0.68582,0.0186242,,,28800.0,3.393e-06,,,900.0,
MinHash,0.68582,0.0261798,,,32000.0,3.816e-06,,,1000.0,
MinHash,0.68582,0.0187253,,,35200.0,3.933e-06,,,1100.0,
MinHash,0.68582,0.0100131,,,38400.0,4.637e-06,,,1200.0,
MinHash,0.68582,0.0341798,,,41600.0,4.712e-06,,,1300.0,
MinHash,0.68582,0.0256084,,,44800.0,5.141e-06,,,1400.0,
MinHash,0.68582,0.0221798,,,48000.0,5.673e-06,,,1500.0,
MinHash,0.68582,0.0204298,,,51200.0,6.06e-06,,,1600.0,
MinHash,0.68582,0.0118269,,,54400.0,6.406e-06,,,1700.0,
MinHash,0.68582,0.0152909,,,57600.0,6.825e-06,,,1800.0,
MinHash,0.68582,0.00996927,,,60800.0,7.29e-06,,,1900.0,
MinHash,0.68582,0.0211798,,,64000.0,7.3e-06,,,2000.0,
