method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5357142857142857,,0.0568783068783068,2.0,,,170.0,1.1e-05,,25.0
CountMinSketch,0.5357142857142857,,0.042267365661861,2.0,,,192.0,1.9e-05,,50.0
CountMinSketch,0.5357142857142857,,0.042267365661861,2.0,,,216.0,3.7e-05,,100.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,249.0,5.6e-05,,150.0
CountMinSketch,0.5357142857142857,,0.042267365661861,2.0,,,266.0,7.7e-05,,200.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,299.0,9.8e-05,,250.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,324.0,0.000148,,300.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,349.0,0.000144,,350.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,374.0,0.000161,,400.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,399.0,0.000183,,450.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,424.0,0.00021,,500.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,449.0,0.000227,,550.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,474.0,0.000247,,600.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,499.0,0.000267,,650.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,524.0,0.000287,,700.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,549.0,0.000308,,750.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,574.0,0.000333,,800.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,599.0,0.000353,,850.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,624.0,0.000378,,900.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,649.0,0.000399,,950.0
CountMinSketch,0.5357142857142857,,0.0,2.0,,,674.0,0.000415,,1000.0
MinHash,0.535714,0.124286,,,1600.0,2.39e-07,,,50.0,
MinHash,0.535714,0.00428571,,,3200.0,6.29e-07,,,100.0,
MinHash,0.535714,0.0157143,,,6400.0,9.58e-07,,,200.0,
MinHash,0.535714,0.00238095,,,9600.0,1.37e-06,,,300.0,
MinHash,0.535714,0.0192857,,,12800.0,1.9e-06,,,400.0,
MinHash,0.535714,0.00428571,,,16000.0,2.565e-06,,,500.0,
MinHash,0.535714,0.000952381,,,19200.0,2.942e-06,,,600.0,
MinHash,0.535714,0.03,,,22400.0,3.495e-06,,,700.0,
MinHash,0.535714,0.00553571,,,25600.0,3.745e-06,,,800.0,
MinHash,0.535714,0.0131746,,,28800.0,4.482e-06,,,900.0,
MinHash,0.535714,0.00328571,,,32000.0,4.58e-06,,,1000.0,
MinHash,0.535714,0.017013,,,35200.0,5.326e-06,,,1100.0,
MinHash,0.535714,0.017619,,,38400.0,5.787e-06,,,1200.0,
MinHash,0.535714,0.00736264,,,41600.0,6.426e-06,,,1300.0,
MinHash,0.535714,0.00642857,,,44800.0,6.837e-06,,,1400.0,
MinHash,0.535714,0.0182857,,,48000.0,7.17e-06,,,1500.0,
MinHash,0.535714,0.00178571,,,51200.0,8.006e-06,,,1600.0,
MinHash,0.535714,0.0213445,,,54400.0,8.226e-06,,,1700.0,
MinHash,0.535714,0.0109524,,,57600.0,9.041e-06,,,1800.0,
MinHash,0.535714,0.0100752,,,60800.0,9.429e-06,,,1900.0,
MinHash,0.535714,0.0257857,,,64000.0,9.462e-06,,,2000.0,
