method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5015015015015015,,0.0652826739783261,2.0,,,463.0,1.1e-05,,25.0
CountMinSketch,0.5015015015015015,,0.0549187319615335,2.0,,,735.0,1.9e-05,,50.0
CountMinSketch,0.5015015015015015,,0.0417083750417083,2.0,,,1011.0,3.7e-05,,100.0
CountMinSketch,0.5015015015015015,,0.0067941244411832,2.0,,,1171.0,5.8e-05,,150.0
CountMinSketch,0.5015015015015015,,0.0102142959285815,2.0,,,1243.0,7.9e-05,,200.0
CountMinSketch,0.5015015015015015,,0.001128100301654,2.0,,,1363.0,0.0001,,250.0
CountMinSketch,0.5015015015015015,,0.0005638383407816,2.0,,,1387.0,0.000121,,300.0
CountMinSketch,0.5015015015015015,,0.0016927863602046,2.0,,,1413.0,0.000143,,350.0
CountMinSketch,0.5015015015015015,,0.007363077902497,2.0,,,1461.0,0.000165,,400.0
CountMinSketch,0.5015015015015015,,0.0016927863602046,2.0,,,1533.0,0.000186,,450.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1589.0,0.00021,,500.0
CountMinSketch,0.5015015015015015,,0.0045225948840406,2.0,,,1583.0,0.000229,,550.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1632.0,0.000248,,600.0
CountMinSketch,0.5015015015015015,,0.001128100301654,2.0,,,1641.0,0.000273,,650.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1689.0,0.000294,,700.0
CountMinSketch,0.5015015015015015,,0.0005638383407816,2.0,,,1715.0,0.000316,,750.0
CountMinSketch,0.5015015015015015,,0.007363077902497,2.0,,,1747.0,0.000332,,800.0
CountMinSketch,0.5015015015015015,,0.0079324607626494,2.0,,,1765.0,0.000354,,850.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1805.0,0.000381,,900.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1807.0,0.000397,,950.0
CountMinSketch,0.5015015015015015,,0.0,2.0,,,1879.0,0.00042,,1000.0
MinHash,0.501502,0.0015015,,,1600.0,4.26e-07,,,50.0,
MinHash,0.501502,0.0584985,,,3200.0,5.03e-07,,,100.0,
MinHash,0.501502,0.0984985,,,6400.0,9.1e-07,,,200.0,
MinHash,0.501502,0.0718318,,,9600.0,1.511e-06,,,300.0,
MinHash,0.501502,0.0784985,,,12800.0,2.048e-06,,,400.0,
MinHash,0.501502,0.0404985,,,16000.0,2.524e-06,,,500.0,
MinHash,0.501502,0.0668318,,,19200.0,2.849e-06,,,600.0,
MinHash,0.501502,0.0542128,,,22400.0,3.546e-06,,,700.0,
MinHash,0.501502,0.0472485,,,25600.0,3.9e-06,,,800.0,
MinHash,0.501502,0.0507207,,,28800.0,4.296e-06,,,900.0,
MinHash,0.501502,0.0504985,,,32000.0,5.025e-06,,,1000.0,
MinHash,0.501502,0.0657712,,,35200.0,5.304e-06,,,1100.0,
MinHash,0.501502,0.0484985,,,38400.0,5.925e-06,,,1200.0,
MinHash,0.501502,0.0646523,,,41600.0,6.394e-06,,,1300.0,
MinHash,0.501502,0.0449271,,,44800.0,6.927e-06,,,1400.0,
MinHash,0.501502,0.0671652,,,48000.0,7.265e-06,,,1500.0,
MinHash,0.501502,0.0484985,,,51200.0,7.962e-06,,,1600.0,
MinHash,0.501502,0.0626161,,,54400.0,8.148e-06,,,1700.0,
MinHash,0.501502,0.0546096,,,57600.0,8.996e-06,,,1800.0,
MinHash,0.501502,0.0711301,,,60800.0,1.2128e-05,,,1900.0,
MinHash,0.501502,0.0439985,,,64000.0,9.649e-06,,,2000.0,
