method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.7704918032786885,,0.0,2.0,,,76.0,1.1e-05,,25.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,88.0,1.9e-05,,50.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,114.0,3.7e-05,,100.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,138.0,5.6e-05,,150.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,164.0,7.7e-05,,200.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,188.0,9.8e-05,,250.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,214.0,0.000122,,300.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,238.0,0.00014,,350.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,264.0,0.000173,,400.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,288.0,0.000184,,450.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,314.0,0.000211,,500.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,338.0,0.000227,,550.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,364.0,0.000246,,600.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,388.0,0.000265,,650.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,414.0,0.00029,,700.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,438.0,0.00031,,750.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,464.0,0.000333,,800.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,488.0,0.000358,,850.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,514.0,0.000374,,900.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,538.0,0.000398,,950.0
CountMinSketch,0.7704918032786885,,0.0,2.0,,,564.0,0.000422,,1000.0
MinHash,0.770492,0.129508,,,1600.0,1.64e-07,,,50.0,
MinHash,0.770492,0.159508,,,3200.0,2.4e-07,,,100.0,
MinHash,0.770492,0.159508,,,6400.0,3.38e-07,,,200.0,
MinHash,0.770492,0.136175,,,9600.0,7.03e-07,,,300.0,
MinHash,0.770492,0.137008,,,12800.0,6.71e-07,,,400.0,
MinHash,0.770492,0.131508,,,16000.0,9.36e-07,,,500.0,
MinHash,0.770492,0.124508,,,19200.0,1.081e-06,,,600.0,
MinHash,0.770492,0.132365,,,22400.0,1.207e-06,,,700.0,
MinHash,0.770492,0.133258,,,25600.0,1.361e-06,,,800.0,
MinHash,0.770492,0.140619,,,28800.0,1.506e-06,,,900.0,
MinHash,0.770492,0.127508,,,32000.0,1.751e-06,,,1000.0,
MinHash,0.770492,0.140417,,,35200.0,1.974e-06,,,1100.0,
MinHash,0.770492,0.148675,,,38400.0,1.793e-06,,,1200.0,
MinHash,0.770492,0.13797,,,41600.0,2.163e-06,,,1300.0,
MinHash,0.770492,0.133794,,,44800.0,2.369e-06,,,1400.0,
MinHash,0.770492,0.142175,,,48000.0,2.426e-06,,,1500.0,
MinHash,0.770492,0.150133,,,51200.0,2.497e-06,,,1600.0,
MinHash,0.770492,0.135979,,,54400.0,2.919e-06,,,1700.0,
MinHash,0.770492,0.136175,,,57600.0,3.116e-06,,,1800.0,
MinHash,0.770492,0.130561,,,60800.0,3.269e-06,,,1900.0,
MinHash,0.770492,0.132008,,,64000.0,3.401e-06,,,2000.0,
