method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,226.0,1.1e-05,,25.0
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,254.0,1.9e-05,,50.0
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,310.0,3.7e-05,,100.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,344.0,5.6e-05,,150.0
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,360.0,7.6e-05,,200.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,394.0,9.8e-05,,250.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,418.0,0.000123,,300.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,444.0,0.000139,,350.0
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,460.0,0.00016,,400.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,494.0,0.000187,,450.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,518.0,0.000205,,500.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,528.0,0.000227,,550.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,568.0,0.000246,,600.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,594.0,0.000267,,650.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,618.0,0.000291,,700.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,644.0,0.000309,,750.0
CountMinSketch,0.5114503816793893,,0.0116265413975338,2.0,,,660.0,0.000337,,800.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,694.0,0.000352,,850.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,718.0,0.000373,,900.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,744.0,0.0004,,950.0
CountMinSketch,0.5114503816793893,,0.0,2.0,,,768.0,0.000421,,1000.0
MinHash,0.51145,0.12855,,,1600.0,2.69e-07,,,50.0,
MinHash,0.51145,0.0885496,,,3200.0,5.34e-07,,,100.0,
MinHash,0.51145,0.0735496,,,6400.0,1.046e-06,,,200.0,
MinHash,0.51145,0.0685496,,,9600.0,1.498e-06,,,300.0,
MinHash,0.51145,0.0510496,,,12800.0,1.962e-06,,,400.0,
MinHash,0.51145,0.0605496,,,16000.0,2.338e-06,,,500.0,
MinHash,0.51145,0.10355,,,19200.0,2.674e-06,,,600.0,
MinHash,0.51145,0.0599782,,,22400.0,3.381e-06,,,700.0,
MinHash,0.51145,0.0522996,,,25600.0,3.835e-06,,,800.0,
MinHash,0.51145,0.0641052,,,28800.0,4.079e-06,,,900.0,
MinHash,0.51145,0.0715496,,,32000.0,4.737e-06,,,1000.0,
MinHash,0.51145,0.0667314,,,35200.0,4.974e-06,,,1100.0,
MinHash,0.51145,0.061883,,,38400.0,5.781e-06,,,1200.0,
MinHash,0.51145,0.0800881,,,41600.0,6.113e-06,,,1300.0,
MinHash,0.51145,0.0864068,,,44800.0,6.214e-06,,,1400.0,
MinHash,0.51145,0.0492163,,,48000.0,7.395e-06,,,1500.0,
MinHash,0.51145,0.0560496,,,51200.0,7.763e-06,,,1600.0,
MinHash,0.51145,0.0667849,,,54400.0,1.0985e-05,,,1700.0,
MinHash,0.51145,0.0663274,,,57600.0,8.603e-06,,,1800.0,
MinHash,0.51145,0.0522338,,,60800.0,8.978e-06,,,1900.0,
MinHash,0.51145,0.0720496,,,64000.0,9.477e-06,,,2000.0,
