method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.8501387604070305,,0.0,2.0,,,76.0,1.1e-05,,25.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,88.0,1.9e-05,,50.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,114.0,3.6e-05,,100.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,138.0,6.8e-05,,150.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,164.0,7.7e-05,,200.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,188.0,9.8e-05,,250.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,214.0,0.000119,,300.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,238.0,0.00014,,350.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,264.0,0.00016,,400.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,288.0,0.000196,,450.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,314.0,0.000206,,500.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,338.0,0.000226,,550.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,364.0,0.000246,,600.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,388.0,0.00027,,650.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,414.0,0.000288,,700.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,438.0,0.000311,,750.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,464.0,0.000334,,800.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,488.0,0.000362,,850.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,514.0,0.000385,,900.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,538.0,0.000399,,950.0
CountMinSketch,0.8501387604070305,,0.0,2.0,,,564.0,0.000426,,1000.0
MinHash,0.850139,0.0101388,,,1600.0,2.18e-07,,,50.0,
MinHash,0.850139,0.0898612,,,3200.0,1.54e-07,,,100.0,
MinHash,0.850139,0.0698612,,,6400.0,3.17e-07,,,200.0,
MinHash,0.850139,0.0798612,,,9600.0,4.49e-07,,,300.0,
MinHash,0.850139,0.0573612,,,12800.0,7.17e-07,,,400.0,
MinHash,0.850139,0.0538612,,,16000.0,8.92e-07,,,500.0,
MinHash,0.850139,0.0598612,,,19200.0,9.68e-07,,,600.0,
MinHash,0.850139,0.054147,,,22400.0,1.208e-06,,,700.0,
MinHash,0.850139,0.0698612,,,25600.0,1.273e-06,,,800.0,
MinHash,0.850139,0.0543057,,,28800.0,1.485e-06,,,900.0,
MinHash,0.850139,0.0598612,,,32000.0,1.622e-06,,,1000.0,
MinHash,0.850139,0.0589521,,,35200.0,1.866e-06,,,1100.0,
MinHash,0.850139,0.0615279,,,38400.0,1.897e-06,,,1200.0,
MinHash,0.850139,0.0583228,,,41600.0,2.219e-06,,,1300.0,
MinHash,0.850139,0.0677184,,,44800.0,2.174e-06,,,1400.0,
MinHash,0.850139,0.0658612,,,48000.0,2.325e-06,,,1500.0,
MinHash,0.850139,0.0642362,,,51200.0,2.56e-06,,,1600.0,
MinHash,0.850139,0.0622142,,,54400.0,2.758e-06,,,1700.0,
MinHash,0.850139,0.0670835,,,57600.0,2.895e-06,,,1800.0,
MinHash,0.850139,0.0609139,,,60800.0,3.076e-06,,,1900.0,
MinHash,0.850139,0.0663612,,,64000.0,3.123e-06,,,2000.0,
