method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.7407407407407407,,0.0,2.0,,,186.0,1.1e-05,,25.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,214.0,1.8e-05,,50.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,240.0,3.6e-05,,100.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,296.0,5.6e-05,,150.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,306.0,7.7e-05,,200.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,346.0,9.8e-05,,250.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,372.0,0.00013,,300.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,396.0,0.000142,,350.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,406.0,0.000161,,400.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,446.0,0.000192,,450.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,472.0,0.000204,,500.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,496.0,0.000223,,550.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,522.0,0.000246,,600.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,546.0,0.000267,,650.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,572.0,0.000287,,700.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,596.0,0.000319,,750.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,606.0,0.000342,,800.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,630.0,0.000365,,850.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,672.0,0.000385,,900.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,696.0,0.000405,,950.0
CountMinSketch,0.7407407407407407,,0.0,2.0,,,722.0,0.000426,,1000.0
MinHash,0.740741,0.0792593,,,1600.0,2.42e-07,,,50.0,
MinHash,0.740741,0.0192593,,,3200.0,3.83e-07,,,100.0,
MinHash,0.740741,0.00425926,,,6400.0,7.21e-07,,,200.0,
MinHash,0.740741,0.0325926,,,9600.0,9.28e-07,,,300.0,
MinHash,0.740741,0.0217593,,,12800.0,1.304e-06,,,400.0,
MinHash,0.740741,0.0592593,,,16000.0,1.381e-06,,,500.0,
MinHash,0.740741,0.0859259,,,19200.0,1.588e-06,,,600.0,
MinHash,0.740741,0.0349735,,,22400.0,2.129e-06,,,700.0,
MinHash,0.740741,0.0517593,,,25600.0,2.18e-06,,,800.0,
MinHash,0.740741,0.0381481,,,28800.0,2.896e-06,,,900.0,
MinHash,0.740741,0.0532593,,,32000.0,2.74e-06,,,1000.0,
MinHash,0.740741,0.0438047,,,35200.0,3.287e-06,,,1100.0,
MinHash,0.740741,0.0509259,,,38400.0,3.561e-06,,,1200.0,
MinHash,0.740741,0.0477208,,,41600.0,3.767e-06,,,1300.0,
MinHash,0.740741,0.0306878,,,44800.0,7.743e-06,,,1400.0,
MinHash,0.740741,0.0399259,,,48000.0,4.546e-06,,,1500.0,
MinHash,0.740741,0.0486343,,,51200.0,4.715e-06,,,1600.0,
MinHash,0.740741,0.0563181,,,54400.0,4.889e-06,,,1700.0,
MinHash,0.740741,0.0525926,,,57600.0,5.107e-06,,,1800.0,
MinHash,0.740741,0.0382066,,,60800.0,5.621e-06,,,1900.0,
MinHash,0.740741,0.0432593,,,64000.0,5.972e-06,,,2000.0,
