method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.8656716417910447,,0.0246875264509212,2.0,,,557.0,1.1e-05,,25.0
CountMinSketch,0.8656716417910447,,0.0175675295837198,2.0,,,821.0,1.9e-05,,50.0
CountMinSketch,0.8656716417910447,,0.0087426037572214,2.0,,,1075.0,3.7e-05,,100.0
CountMinSketch,0.8656716417910447,,0.0087426037572214,2.0,,,1186.0,5.7e-05,,150.0
CountMinSketch,0.8656716417910447,,0.0052357482931461,2.0,,,1290.0,7.9e-05,,200.0
CountMinSketch,0.8656716417910447,,0.0078646579747632,2.0,,,1307.0,9.8e-05,,250.0
CountMinSketch,0.8656716417910447,,0.0034872367136281,2.0,,,1356.0,0.000121,,300.0
CountMinSketch,0.8656716417910447,,0.0043610837816527,2.0,,,1396.0,0.000142,,350.0
CountMinSketch,0.8656716417910447,,0.0043610837816527,2.0,,,1461.0,0.000163,,400.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1485.0,0.000182,,450.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1519.0,0.000205,,500.0
CountMinSketch,0.8656716417910447,,0.0034872367136281,2.0,,,1505.0,0.000228,,550.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1577.0,0.000245,,600.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1641.0,0.000268,,650.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1627.0,0.000292,,700.0
CountMinSketch,0.8656716417910447,,0.0017419903284697,2.0,,,1659.0,0.000313,,750.0
CountMinSketch,0.8656716417910447,,0.0026142059436586,2.0,,,1716.0,0.000333,,800.0
CountMinSketch,0.8656716417910447,,0.0034872367136281,2.0,,,1733.0,0.000357,,850.0
CountMinSketch,0.8656716417910447,,0.0008705887269206,2.0,,,1750.0,0.000376,,900.0
CountMinSketch,0.8656716417910447,,0.0008705887269206,2.0,,,1744.0,0.000401,,950.0
CountMinSketch,0.8656716417910447,,0.0017419903284697,2.0,,,1800.0,0.000419,,1000.0
MinHash,0.865672,0.0543284,,,1600.0,1.77e-07,,,50.0,
MinHash,0.865672,0.0743284,,,3200.0,1.93e-07,,,100.0,
MinHash,0.865672,0.0593284,,,6400.0,3.04e-07,,,200.0,
MinHash,0.865672,0.060995,,,9600.0,4.21e-07,,,300.0,
MinHash,0.865672,0.0593284,,,12800.0,6.09e-07,,,400.0,
MinHash,0.865672,0.0743284,,,16000.0,6.64e-07,,,500.0,
MinHash,0.865672,0.0626617,,,19200.0,8.56e-07,,,600.0,
MinHash,0.865672,0.0700426,,,22400.0,9.67e-07,,,700.0,
MinHash,0.865672,0.0643284,,,25600.0,1.166e-06,,,800.0,
MinHash,0.865672,0.0698839,,,28800.0,1.203e-06,,,900.0,
MinHash,0.865672,0.0733284,,,32000.0,1.342e-06,,,1000.0,
MinHash,0.865672,0.0543284,,,35200.0,1.708e-06,,,1100.0,
MinHash,0.865672,0.0551617,,,38400.0,1.864e-06,,,1200.0,
MinHash,0.865672,0.0681745,,,41600.0,1.808e-06,,,1300.0,
MinHash,0.865672,0.0586141,,,44800.0,2.103e-06,,,1400.0,
MinHash,0.865672,0.060995,,,48000.0,2.3e-06,,,1500.0,
MinHash,0.865672,0.0543284,,,51200.0,2.428e-06,,,1600.0,
MinHash,0.865672,0.0655048,,,54400.0,2.497e-06,,,1700.0,
MinHash,0.865672,0.0526617,,,57600.0,2.833e-06,,,1800.0,
MinHash,0.865672,0.0532757,,,60800.0,2.929e-06,,,1900.0,
MinHash,0.865672,0.0568284,,,64000.0,3.098e-06,,,2000.0,
