method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5278838808250573,,0.0352267092491904,2.0,,,195.0,1.1e-05,,25.0
CountMinSketch,0.5278838808250573,,0.0352267092491904,2.0,,,207.0,1.9e-05,,50.0
CountMinSketch,0.5278838808250573,,0.0352267092491904,2.0,,,248.0,3.6e-05,,100.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,281.0,5.6e-05,,150.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,305.0,7.7e-05,,200.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,331.0,9.8e-05,,250.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,355.0,0.000119,,300.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,381.0,0.00014,,350.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,405.0,0.000162,,400.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,431.0,0.000182,,450.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,455.0,0.000204,,500.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,481.0,0.000225,,550.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,505.0,0.000247,,600.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,531.0,0.000267,,650.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,555.0,0.00029,,700.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,581.0,0.000313,,750.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,605.0,0.000333,,800.0
CountMinSketch,0.5278838808250573,,0.0352267092491904,2.0,,,623.0,0.000354,,850.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,655.0,0.00038,,900.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,681.0,0.000395,,950.0
CountMinSketch,0.5278838808250573,,0.0,2.0,,,705.0,0.000429,,1000.0
MinHash,0.527884,0.00788388,,,1600.0,3.14e-07,,,50.0,
MinHash,0.527884,0.0578839,,,3200.0,5.28e-07,,,100.0,
MinHash,0.527884,0.0328839,,,6400.0,1.092e-06,,,200.0,
MinHash,0.527884,0.0145505,,,9600.0,1.461e-06,,,300.0,
MinHash,0.527884,0.00211612,,,12800.0,1.869e-06,,,400.0,
MinHash,0.527884,0.00188388,,,16000.0,2.441e-06,,,500.0,
MinHash,0.527884,0.0187828,,,19200.0,3.004e-06,,,600.0,
MinHash,0.527884,0.0364018,,,22400.0,3.305e-06,,,700.0,
MinHash,0.527884,0.00913388,,,25600.0,4.046e-06,,,800.0,
MinHash,0.527884,0.00544945,,,28800.0,4.426e-06,,,900.0,
MinHash,0.527884,0.00811612,,,32000.0,5.064e-06,,,1000.0,
MinHash,0.527884,0.00666157,,,35200.0,5.507e-06,,,1100.0,
MinHash,0.527884,0.00371721,,,38400.0,6.313e-06,,,1200.0,
MinHash,0.527884,0.035193,,,41600.0,6.401e-06,,,1300.0,
MinHash,0.527884,0.0221161,,,44800.0,6.891e-06,,,1400.0,
MinHash,0.527884,0.00944945,,,48000.0,7.407e-06,,,1500.0,
MinHash,0.527884,0.0121161,,,51200.0,7.813e-06,,,1600.0,
MinHash,0.527884,0.0250573,,,54400.0,8.392e-06,,,1700.0,
MinHash,0.527884,0.00121721,,,57600.0,8.697e-06,,,1800.0,
MinHash,0.527884,0.00790559,,,60800.0,9.584e-06,,,1900.0,
MinHash,0.527884,0.0251161,,,64000.0,9.774e-06,,,2000.0,
