method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9229857819905212,,0.0,2.0,,,140.0,1.1e-05,,25.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,152.0,1.9e-05,,50.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,176.0,3.7e-05,,100.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,202.0,5.8e-05,,150.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,226.0,7.6e-05,,200.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,252.0,9.7e-05,,250.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,276.0,0.00012,,300.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,302.0,0.000141,,350.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,326.0,0.000162,,400.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,352.0,0.000182,,450.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,376.0,0.000205,,500.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,402.0,0.000228,,550.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,426.0,0.000247,,600.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,452.0,0.000268,,650.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,476.0,0.000292,,700.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,502.0,0.00031,,750.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,526.0,0.000335,,800.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,552.0,0.000355,,850.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,576.0,0.000376,,900.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,602.0,0.000395,,950.0
CountMinSketch,0.9229857819905212,,0.0,2.0,,,626.0,0.000423,,1000.0
MinHash,0.922986,0.0570142,,,1600.0,1.32e-07,,,50.0,
MinHash,0.922986,0.0270142,,,3200.0,1.42e-07,,,100.0,
MinHash,0.922986,0.0370142,,,6400.0,2.46e-07,,,200.0,
MinHash,0.922986,0.0536809,,,9600.0,2.81e-07,,,300.0,
MinHash,0.922986,0.0470142,,,12800.0,4.36e-07,,,400.0,
MinHash,0.922986,0.0450142,,,16000.0,5.03e-07,,,500.0,
MinHash,0.922986,0.0436809,,,19200.0,6.24e-07,,,600.0,
MinHash,0.922986,0.0398714,,,22400.0,7.91e-07,,,700.0,
MinHash,0.922986,0.0370142,,,25600.0,8.9e-07,,,800.0,
MinHash,0.922986,0.034792,,,28800.0,1.04e-06,,,900.0,
MinHash,0.922986,0.0390142,,,32000.0,1.087e-06,,,1000.0,
MinHash,0.922986,0.0324688,,,35200.0,1.234e-06,,,1100.0,
MinHash,0.922986,0.0361809,,,38400.0,1.343e-06,,,1200.0,
MinHash,0.922986,0.0308604,,,41600.0,1.514e-06,,,1300.0,
MinHash,0.922986,0.0327285,,,44800.0,1.652e-06,,,1400.0,
MinHash,0.922986,0.0403476,,,48000.0,1.601e-06,,,1500.0,
MinHash,0.922986,0.0307642,,,51200.0,1.873e-06,,,1600.0,
MinHash,0.922986,0.036426,,,54400.0,1.851e-06,,,1700.0,
MinHash,0.922986,0.0409031,,,57600.0,1.9e-06,,,1800.0,
MinHash,0.922986,0.0385932,,,60800.0,2.068e-06,,,1900.0,
MinHash,0.922986,0.0350142,,,64000.0,2.24e-06,,,2000.0,
