method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6160714285714286,,0.0,2.0,,,60.0,1e-05,,25.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,73.0,1.9e-05,,50.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,98.0,3.7e-05,,100.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,123.0,5.5e-05,,150.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,148.0,7.6e-05,,200.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,173.0,9.7e-05,,250.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,198.0,0.000121,,300.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,223.0,0.000141,,350.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,248.0,0.000162,,400.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,273.0,0.000183,,450.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,298.0,0.000207,,500.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,323.0,0.000227,,550.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,348.0,0.000246,,600.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,373.0,0.000279,,650.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,398.0,0.000289,,700.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,423.0,0.00031,,750.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,448.0,0.000345,,800.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,473.0,0.000354,,850.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,498.0,0.000392,,900.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,523.0,0.000394,,950.0
CountMinSketch,0.6160714285714286,,0.0,2.0,,,548.0,0.000429,,1000.0
MinHash,0.616071,0.0439286,,,1600.0,2.75e-07,,,50.0,
MinHash,0.616071,0.0539286,,,3200.0,4.25e-07,,,100.0,
MinHash,0.616071,0.0339286,,,6400.0,8.82e-07,,,200.0,
MinHash,0.616071,0.0327381,,,9600.0,1.468e-06,,,300.0,
MinHash,0.616071,0.0285714,,,12800.0,1.869e-06,,,400.0,
MinHash,0.616071,0.00392857,,,16000.0,2.133e-06,,,500.0,
MinHash,0.616071,0.0222619,,,19200.0,2.676e-06,,,600.0,
MinHash,0.616071,0.0117857,,,22400.0,3.293e-06,,,700.0,
MinHash,0.616071,0.0148214,,,25600.0,3.662e-06,,,800.0,
MinHash,0.616071,0.00392857,,,28800.0,3.981e-06,,,900.0,
MinHash,0.616071,0.00607143,,,32000.0,4.398e-06,,,1000.0,
MinHash,0.616071,0.0087987,,,35200.0,5.029e-06,,,1100.0,
MinHash,0.616071,0.00940476,,,38400.0,5.442e-06,,,1200.0,
MinHash,0.616071,0.0191484,,,41600.0,6.061e-06,,,1300.0,
MinHash,0.616071,0.00178571,,,44800.0,6.173e-06,,,1400.0,
MinHash,0.616071,0.0180714,,,48000.0,6.909e-06,,,1500.0,
MinHash,0.616071,0.00732143,,,51200.0,7.436e-06,,,1600.0,
MinHash,0.616071,0.0119538,,,54400.0,7.698e-06,,,1700.0,
MinHash,0.616071,0.00662698,,,57600.0,8.079e-06,,,1800.0,
MinHash,0.616071,0.0244925,,,60800.0,9e-06,,,1900.0,
MinHash,0.616071,0.0145714,,,64000.0,9.229e-06,,,2000.0,
