method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.763668430335097,,0.0164828825264962,2.0,,,266.0,1.1e-05,,25.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,310.0,1.9e-05,,50.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,334.0,3.7e-05,,100.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,406.0,5.6e-05,,150.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,400.0,7.7e-05,,200.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,441.0,0.0001,,250.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,482.0,0.000122,,300.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,506.0,0.000149,,350.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,500.0,0.000171,,400.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,556.0,0.000184,,450.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,566.0,0.000216,,500.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,606.0,0.000236,,550.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,632.0,0.000245,,600.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,656.0,0.000269,,650.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,682.0,0.000287,,700.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,706.0,0.00031,,750.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,700.0,0.000331,,800.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,756.0,0.000356,,850.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,782.0,0.000374,,900.0
CountMinSketch,0.763668430335097,,0.0054602737781271,2.0,,,791.0,0.000396,,950.0
CountMinSketch,0.763668430335097,,0.0,2.0,,,832.0,0.000417,,1000.0
MinHash,0.763668,0.116332,,,1600.0,1.32e-07,,,50.0,
MinHash,0.763668,0.0663316,,,3200.0,3.18e-07,,,100.0,
MinHash,0.763668,0.0313316,,,6400.0,5.97e-07,,,200.0,
MinHash,0.763668,0.0096649,,,9600.0,8.96e-07,,,300.0,
MinHash,0.763668,0.0413316,,,12800.0,1.06e-06,,,400.0,
MinHash,0.763668,0.0203316,,,16000.0,1.462e-06,,,500.0,
MinHash,0.763668,0.0229982,,,19200.0,1.757e-06,,,600.0,
MinHash,0.763668,0.0191887,,,22400.0,2.056e-06,,,700.0,
MinHash,0.763668,0.0125816,,,25600.0,2.318e-06,,,800.0,
MinHash,0.763668,0.00255732,,,28800.0,2.846e-06,,,900.0,
MinHash,0.763668,0.0113316,,,32000.0,2.948e-06,,,1000.0,
MinHash,0.763668,0.0126952,,,35200.0,3.203e-06,,,1100.0,
MinHash,0.763668,0.0163316,,,38400.0,3.85e-06,,,1200.0,
MinHash,0.763668,0.00787003,,,41600.0,4.095e-06,,,1300.0,
MinHash,0.763668,0.0206173,,,44800.0,4.132e-06,,,1400.0,
MinHash,0.763668,0.0096649,,,48000.0,4.574e-06,,,1500.0,
MinHash,0.763668,0.0169566,,,51200.0,4.909e-06,,,1600.0,
MinHash,0.763668,0.0151551,,,54400.0,5.295e-06,,,1700.0,
MinHash,0.763668,0.0168871,,,57600.0,5.482e-06,,,1800.0,
MinHash,0.763668,0.0189631,,,60800.0,5.554e-06,,,1900.0,
MinHash,0.763668,0.0103316,,,64000.0,6.103e-06,,,2000.0,
