method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6013667425968109,,0.016584925987769,2.0,,,360.0,1.1e-05,,25.0
CountMinSketch,0.6013667425968109,,0.0091716308281605,2.0,,,428.0,1.9e-05,,50.0
CountMinSketch,0.6013667425968109,,0.0054904002603319,2.0,,,516.0,3.8e-05,,100.0
CountMinSketch,0.6013667425968109,,0.0036560884534174,2.0,,,564.0,6.2e-05,,150.0
CountMinSketch,0.6013667425968109,,0.0018259597977159,2.0,,,644.0,7.7e-05,,200.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,646.0,9.9e-05,,250.0
CountMinSketch,0.6013667425968109,,0.0036560884534174,2.0,,,686.0,0.000124,,300.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,728.0,0.00014,,350.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,768.0,0.000162,,400.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,730.0,0.000183,,450.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,802.0,0.000205,,500.0
CountMinSketch,0.6013667425968109,,0.0036560884534174,2.0,,,828.0,0.000228,,550.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,852.0,0.000247,,600.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,892.0,0.000271,,650.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,902.0,0.000287,,700.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,928.0,0.000313,,750.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,968.0,0.00033,,800.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,978.0,0.000355,,850.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,1002.0,0.000374,,900.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,1028.0,0.000395,,950.0
CountMinSketch,0.6013667425968109,,0.0,2.0,,,1068.0,0.00042,,1000.0
MinHash,0.601367,0.0986333,,,1600.0,2.45e-07,,,50.0,
MinHash,0.601367,0.0486333,,,3200.0,4.48e-07,,,100.0,
MinHash,0.601367,0.0736333,,,6400.0,8.14e-07,,,200.0,
MinHash,0.601367,0.0119666,,,9600.0,1.285e-06,,,300.0,
MinHash,0.601367,0.0136333,,,12800.0,1.839e-06,,,400.0,
MinHash,0.601367,0.00463326,,,16000.0,2.376e-06,,,500.0,
MinHash,0.601367,0.0319666,,,19200.0,2.43e-06,,,600.0,
MinHash,0.601367,0.022919,,,22400.0,3.062e-06,,,700.0,
MinHash,0.601367,0.0398833,,,25600.0,3.285e-06,,,800.0,
MinHash,0.601367,0.036411,,,28800.0,3.986e-06,,,900.0,
MinHash,0.601367,0.00536674,,,32000.0,4.513e-06,,,1000.0,
MinHash,0.601367,0.0131787,,,35200.0,5.184e-06,,,1100.0,
MinHash,0.601367,0.0244666,,,38400.0,5.504e-06,,,1200.0,
MinHash,0.601367,0.0424794,,,41600.0,5.489e-06,,,1300.0,
MinHash,0.601367,0.047919,,,44800.0,5.793e-06,,,1400.0,
MinHash,0.601367,0.0212999,,,48000.0,6.668e-06,,,1500.0,
MinHash,0.601367,0.0311333,,,51200.0,6.815e-06,,,1600.0,
MinHash,0.601367,0.0245156,,,54400.0,7.462e-06,,,1700.0,
MinHash,0.601367,0.0125221,,,57600.0,8.005e-06,,,1800.0,
MinHash,0.601367,0.0154754,,,60800.0,8.327e-06,,,1900.0,
MinHash,0.601367,0.0121333,,,64000.0,9.013e-06,,,2000.0,
