method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9987995198079233,,0.0,2.0,,,76.0,1.1e-05,,25.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,88.0,1.9e-05,,50.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,114.0,3.8e-05,,100.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,138.0,5.6e-05,,150.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,164.0,8.2e-05,,200.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,188.0,9.8e-05,,250.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,214.0,0.000124,,300.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,238.0,0.000139,,350.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,264.0,0.000161,,400.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,288.0,0.000186,,450.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,314.0,0.000208,,500.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,338.0,0.000227,,550.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,364.0,0.000246,,600.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,388.0,0.000271,,650.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,414.0,0.000288,,700.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,438.0,0.00031,,750.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,464.0,0.00033,,800.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,488.0,0.000356,,850.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,514.0,0.000376,,900.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,538.0,0.000398,,950.0
CountMinSketch,0.9987995198079233,,0.0,2.0,,,564.0,0.000411,,1000.0
MinHash,0.9988,0.00120048,,,1600.0,6.8e-08,,,50.0,
MinHash,0.9988,0.00120048,,,3200.0,9e-08,,,100.0,
MinHash,0.9988,0.00120048,,,6400.0,1.56e-07,,,200.0,
MinHash,0.9988,0.00120048,,,9600.0,2.23e-07,,,300.0,
MinHash,0.9988,0.00120048,,,12800.0,2.76e-07,,,400.0,
MinHash,0.9988,0.00120048,,,16000.0,3.47e-07,,,500.0,
MinHash,0.9988,0.00120048,,,19200.0,4.12e-07,,,600.0,
MinHash,0.9988,0.00120048,,,22400.0,4.85e-07,,,700.0,
MinHash,0.9988,0.00120048,,,25600.0,5.48e-07,,,800.0,
MinHash,0.9988,0.00120048,,,28800.0,6.06e-07,,,900.0,
MinHash,0.9988,0.00120048,,,32000.0,6.72e-07,,,1000.0,
MinHash,0.9988,0.000291389,,,35200.0,7.43e-07,,,1100.0,
MinHash,0.9988,0.000466186,,,38400.0,8.74e-07,,,1200.0,
MinHash,0.9988,0.000431249,,,41600.0,8.65e-07,,,1300.0,
MinHash,0.9988,0.000486194,,,44800.0,9.29e-07,,,1400.0,
MinHash,0.9988,0.000132853,,,48000.0,1.001e-06,,,1500.0,
MinHash,0.9988,0.00067452,,,51200.0,1.08e-06,,,1600.0,
MinHash,0.9988,2.40096e-05,,,54400.0,1.15e-06,,,1700.0,
MinHash,0.9988,0.00120048,,,57600.0,1.185e-06,,,1800.0,
MinHash,0.9988,0.000674164,,,60800.0,1.243e-06,,,1900.0,
MinHash,0.9988,0.00020048,,,64000.0,1.31e-06,,,2000.0,
