method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6373626373626373,,0.0011253351459536,2.0,,,258.0,1.1e-05,,25.0
CountMinSketch,0.6373626373626373,,0.0011253351459536,2.0,,,293.0,2e-05,,50.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,343.0,3.7e-05,,100.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,375.0,5.7e-05,,150.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,416.0,7.8e-05,,200.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,441.0,9.9e-05,,250.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,466.0,0.000119,,300.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,506.0,0.000193,,350.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,524.0,0.000164,,400.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,533.0,0.000185,,450.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,582.0,0.000207,,500.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,606.0,0.000225,,550.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,624.0,0.000251,,600.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,656.0,0.00027,,650.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,682.0,0.000294,,700.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,699.0,0.000311,,750.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,724.0,0.000336,,800.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,756.0,0.000353,,850.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,774.0,0.000377,,900.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,806.0,0.000401,,950.0
CountMinSketch,0.6373626373626373,,0.0,2.0,,,832.0,0.000422,,1000.0
MinHash,0.637363,0.0826374,,,1600.0,2.47e-07,,,50.0,
MinHash,0.637363,0.0626374,,,3200.0,4.35e-07,,,100.0,
MinHash,0.637363,0.0976374,,,6400.0,7.7e-07,,,200.0,
MinHash,0.637363,0.0726374,,,9600.0,1e-06,,,300.0,
MinHash,0.637363,0.0726374,,,12800.0,1.522e-06,,,400.0,
MinHash,0.637363,0.0806374,,,16000.0,1.909e-06,,,500.0,
MinHash,0.637363,0.0876374,,,19200.0,2.115e-06,,,600.0,
MinHash,0.637363,0.0540659,,,22400.0,2.786e-06,,,700.0,
MinHash,0.637363,0.0838874,,,25600.0,2.697e-06,,,800.0,
MinHash,0.637363,0.0970818,,,28800.0,3.11e-06,,,900.0,
MinHash,0.637363,0.0936374,,,32000.0,3.56e-06,,,1000.0,
MinHash,0.637363,0.0871828,,,35200.0,4.062e-06,,,1100.0,
MinHash,0.637363,0.084304,,,38400.0,4.33e-06,,,1200.0,
MinHash,0.637363,0.0903297,,,41600.0,4.557e-06,,,1300.0,
MinHash,0.637363,0.0769231,,,44800.0,5.015e-06,,,1400.0,
MinHash,0.637363,0.103971,,,48000.0,5.035e-06,,,1500.0,
MinHash,0.637363,0.0913874,,,51200.0,5.654e-06,,,1600.0,
MinHash,0.637363,0.0902844,,,54400.0,5.892e-06,,,1700.0,
MinHash,0.637363,0.0765263,,,57600.0,6.849e-06,,,1800.0,
MinHash,0.637363,0.0826374,,,60800.0,6.95e-06,,,1900.0,
MinHash,0.637363,0.0841374,,,64000.0,7.061e-06,,,2000.0,
