method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,1.0,,0.0,2.0,,,534.0,1.1e-05,,25.0
CountMinSketch,1.0,,0.0,2.0,,,766.0,1.9e-05,,50.0
CountMinSketch,1.0,,0.0,2.0,,,854.0,3.6e-05,,100.0
CountMinSketch,1.0,,0.0,2.0,,,1006.0,5.6e-05,,150.0
CountMinSketch,1.0,,0.0,2.0,,,998.0,7.7e-05,,200.0
CountMinSketch,1.0,,0.0,2.0,,,1086.0,9.9e-05,,250.0
CountMinSketch,1.0,,0.0,2.0,,,1112.0,0.000119,,300.0
CountMinSketch,1.0,,0.0,2.0,,,1152.0,0.000169,,350.0
CountMinSketch,1.0,,0.0,2.0,,,1162.0,0.000163,,400.0
CountMinSketch,1.0,,0.0,2.0,,,1186.0,0.000185,,450.0
CountMinSketch,1.0,,0.0,2.0,,,1228.0,0.000205,,500.0
CountMinSketch,1.0,,0.0,2.0,,,1268.0,0.000226,,550.0
CountMinSketch,1.0,,0.0,2.0,,,1278.0,0.00025,,600.0
CountMinSketch,1.0,,0.0,2.0,,,1270.0,0.000271,,650.0
CountMinSketch,1.0,,0.0,2.0,,,1344.0,0.000288,,700.0
CountMinSketch,1.0,,0.0,2.0,,,1368.0,0.00031,,750.0
CountMinSketch,1.0,,0.0,2.0,,,1394.0,0.00033,,800.0
CountMinSketch,1.0,,0.0,2.0,,,1418.0,0.000354,,850.0
CountMinSketch,1.0,,0.0,2.0,,,1428.0,0.000375,,900.0
CountMinSketch,1.0,,0.0,2.0,,,1452.0,0.000396,,950.0
CountMinSketch,1.0,,0.0,2.0,,,1494.0,0.000431,,1000.0
MinHash,1.0,0.0,,,1600.0,1.2e-07,,,50.0,
MinHash,1.0,0.0,,,3200.0,8.5e-08,,,100.0,
MinHash,1.0,0.0,,,6400.0,1.52e-07,,,200.0,
MinHash,1.0,0.0,,,9600.0,2.16e-07,,,300.0,
MinHash,1.0,0.0,,,12800.0,2.85e-07,,,400.0,
MinHash,1.0,0.0,,,16000.0,3.5e-07,,,500.0,
MinHash,1.0,0.0,,,19200.0,4.2e-07,,,600.0,
MinHash,1.0,0.0,,,22400.0,4.73e-07,,,700.0,
MinHash,1.0,0.0,,,25600.0,5.35e-07,,,800.0,
MinHash,1.0,0.0,,,28800.0,5.9e-07,,,900.0,
MinHash,1.0,0.0,,,32000.0,6.68e-07,,,1000.0,
MinHash,1.0,0.0,,,35200.0,7.4e-07,,,1100.0,
MinHash,1.0,0.0,,,38400.0,7.87e-07,,,1200.0,
MinHash,1.0,0.0,,,41600.0,8.4e-07,,,1300.0,
MinHash,1.0,0.0,,,44800.0,9.26e-07,,,1400.0,
MinHash,1.0,0.0,,,48000.0,9.82e-07,,,1500.0,
MinHash,1.0,0.0,,,51200.0,1.275e-06,,,1600.0,
MinHash,1.0,0.0,,,54400.0,1.103e-06,,,1700.0,
MinHash,1.0,0.0,,,57600.0,1.171e-06,,,1800.0,
MinHash,1.0,0.0,,,60800.0,1.207e-06,,,1900.0,
MinHash,1.0,0.0,,,64000.0,1.295e-06,,,2000.0,
