method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6977205153617443,,0.188843361290238,2.0,,,800.0,1.1e-05,,25.0
CountMinSketch,0.6977205153617443,,0.1328966366553543,2.0,,,1585.0,2e-05,,50.0
CountMinSketch,0.6977205153617443,,0.1040149566340484,2.0,,,2783.0,3.8e-05,,100.0
CountMinSketch,0.6977205153617443,,0.0691696341998854,2.0,,,3620.0,5.8e-05,,150.0
CountMinSketch,0.6977205153617443,,0.076489738392787,2.0,,,4164.0,8e-05,,200.0
CountMinSketch,0.6977205153617443,,0.0547091521574373,2.0,,,4765.0,0.000101,,250.0
CountMinSketch,0.6977205153617443,,0.047122876540471,2.0,,,4986.0,0.000121,,300.0
CountMinSketch,0.6977205153617443,,0.047122876540471,2.0,,,5390.0,0.000149,,350.0
CountMinSketch,0.6977205153617443,,0.0457909350199351,2.0,,,5422.0,0.000175,,400.0
CountMinSketch,0.6977205153617443,,0.0312726716178166,2.0,,,5707.0,0.000201,,450.0
CountMinSketch,0.6977205153617443,,0.029964809903006,2.0,,,5794.0,0.000221,,500.0
CountMinSketch,0.6977205153617443,,0.026053069543916,2.0,,,5946.0,0.000229,,550.0
CountMinSketch,0.6977205153617443,,0.0251861982414741,2.0,,,6097.0,0.000248,,600.0
CountMinSketch,0.6977205153617443,,0.0212960425910906,2.0,,,6201.0,0.00027,,650.0
CountMinSketch,0.6977205153617443,,0.0234550686623702,2.0,,,6352.0,0.000304,,700.0
CountMinSketch,0.6977205153617443,,0.0174234145506462,2.0,,,6297.0,0.000315,,750.0
CountMinSketch,0.6977205153617443,,0.0304005439068559,2.0,,,6386.0,0.000348,,800.0
CountMinSketch,0.6977205153617443,,0.015707841727528,2.0,,,6569.0,0.000354,,850.0
CountMinSketch,0.6977205153617443,,0.015707841727528,2.0,,,6664.0,0.000392,,900.0
CountMinSketch,0.6977205153617443,,0.0243201983854283,2.0,,,6579.0,0.000399,,950.0
CountMinSketch,0.6977205153617443,,0.01656519892397,2.0,,,6635.0,0.000421,,1000.0
MinHash,0.697721,0.0422795,,,1600.0,2.14e-07,,,50.0,
MinHash,0.697721,0.0277205,,,3200.0,4.53e-07,,,100.0,
MinHash,0.697721,0.0422795,,,6400.0,7.61e-07,,,200.0,
MinHash,0.697721,0.0210538,,,9600.0,1.236e-06,,,300.0,
MinHash,0.697721,0.0222795,,,12800.0,1.464e-06,,,400.0,
MinHash,0.697721,0.0382795,,,16000.0,1.795e-06,,,500.0,
MinHash,0.697721,0.000612818,,,19200.0,2.225e-06,,,600.0,
MinHash,0.697721,0.00227948,,,22400.0,2.588e-06,,,700.0,
MinHash,0.697721,0.0135295,,,25600.0,2.956e-06,,,800.0,
MinHash,0.697721,0.00883163,,,28800.0,3.65e-06,,,900.0,
MinHash,0.697721,0.00172052,,,32000.0,3.755e-06,,,1000.0,
MinHash,0.697721,0.00772052,,,35200.0,4.247e-06,,,1100.0,
MinHash,0.697721,0.000220515,,,38400.0,4.609e-06,,,1200.0,
MinHash,0.697721,0.00310513,,,41600.0,5.128e-06,,,1300.0,
MinHash,0.697721,0.000136627,,,44800.0,5.364e-06,,,1400.0,
MinHash,0.697721,0.00827948,,,48000.0,5.579e-06,,,1500.0,
MinHash,0.697721,0.00959552,,,51200.0,6.271e-06,,,1600.0,
MinHash,0.697721,0.00124993,,,54400.0,6.553e-06,,,1700.0,
MinHash,0.697721,0.00883163,,,57600.0,6.977e-06,,,1800.0,
MinHash,0.697721,0.00649001,,,60800.0,7.039e-06,,,1900.0,
MinHash,0.697721,0.00477948,,,64000.0,7.683e-06,,,2000.0,
