method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6788696210661529,,0.0,2.0,,,170.0,1.1e-05,,25.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,184.0,1.9e-05,,50.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,208.0,3.7e-05,,100.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,234.0,5.6e-05,,150.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,258.0,7.6e-05,,200.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,284.0,0.0001,,250.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,308.0,0.000122,,300.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,334.0,0.00014,,350.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,358.0,0.000172,,400.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,384.0,0.000183,,450.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,408.0,0.00021,,500.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,434.0,0.000232,,550.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,458.0,0.000259,,600.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,484.0,0.000268,,650.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,508.0,0.00029,,700.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,534.0,0.000308,,750.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,558.0,0.000334,,800.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,584.0,0.000354,,850.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,608.0,0.000379,,900.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,634.0,0.0004,,950.0
CountMinSketch,0.6788696210661529,,0.0,2.0,,,658.0,0.000423,,1000.0
MinHash,0.67887,0.0611304,,,1600.0,2.05e-07,,,50.0,
MinHash,0.67887,0.0511304,,,3200.0,4.31e-07,,,100.0,
MinHash,0.67887,0.0611304,,,6400.0,7.18e-07,,,200.0,
MinHash,0.67887,0.097797,,,9600.0,1.055e-06,,,300.0,
MinHash,0.67887,0.0461304,,,12800.0,1.508e-06,,,400.0,
MinHash,0.67887,0.0351304,,,16000.0,1.786e-06,,,500.0,
MinHash,0.67887,0.082797,,,19200.0,1.98e-06,,,600.0,
MinHash,0.67887,0.0439875,,,22400.0,2.489e-06,,,700.0,
MinHash,0.67887,0.0386304,,,25600.0,2.903e-06,,,800.0,
MinHash,0.67887,0.0511304,,,28800.0,3.124e-06,,,900.0,
MinHash,0.67887,0.0451304,,,32000.0,3.616e-06,,,1000.0,
MinHash,0.67887,0.0538577,,,35200.0,3.982e-06,,,1100.0,
MinHash,0.67887,0.0636304,,,38400.0,4.22e-06,,,1200.0,
MinHash,0.67887,0.046515,,,41600.0,4.664e-06,,,1300.0,
MinHash,0.67887,0.0639875,,,44800.0,4.766e-06,,,1400.0,
MinHash,0.67887,0.067797,,,48000.0,4.821e-06,,,1500.0,
MinHash,0.67887,0.0667554,,,51200.0,5.398e-06,,,1600.0,
MinHash,0.67887,0.0540716,,,54400.0,5.891e-06,,,1700.0,
MinHash,0.67887,0.0494637,,,57600.0,6.32e-06,,,1800.0,
MinHash,0.67887,0.0611304,,,60800.0,6.357e-06,,,1900.0,
MinHash,0.67887,0.0656304,,,64000.0,6.69e-06,,,2000.0,
