method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.7953321364452424,,0.0,2.0,,,156.0,1.1e-05,,25.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,184.0,1.9e-05,,50.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,208.0,3.8e-05,,100.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,234.0,5.6e-05,,150.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,258.0,7.7e-05,,200.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,284.0,9.8e-05,,250.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,308.0,0.000121,,300.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,334.0,0.00014,,350.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,358.0,0.000177,,400.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,384.0,0.000181,,450.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,408.0,0.000203,,500.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,434.0,0.000226,,550.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,458.0,0.000248,,600.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,484.0,0.000266,,650.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,508.0,0.00029,,700.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,534.0,0.000318,,750.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,558.0,0.000334,,800.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,584.0,0.00035,,850.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,608.0,0.000373,,900.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,634.0,0.000396,,950.0
CountMinSketch,0.7953321364452424,,0.0,2.0,,,658.0,0.000416,,1000.0
MinHash,0.795332,0.0753321,,,1600.0,2.43e-07,,,50.0,
MinHash,0.795332,0.0653321,,,3200.0,3.63e-07,,,100.0,
MinHash,0.795332,0.0153321,,,6400.0,7.14e-07,,,200.0,
MinHash,0.795332,0.0280012,,,9600.0,7.55e-07,,,300.0,
MinHash,0.795332,0.0221679,,,12800.0,1.065e-06,,,400.0,
MinHash,0.795332,0.0286679,,,16000.0,1.27e-06,,,500.0,
MinHash,0.795332,0.0180012,,,19200.0,1.63e-06,,,600.0,
MinHash,0.795332,0.0103821,,,22400.0,1.944e-06,,,700.0,
MinHash,0.795332,0.0384179,,,25600.0,2.11e-06,,,800.0,
MinHash,0.795332,0.0146679,,,28800.0,2.381e-06,,,900.0,
MinHash,0.795332,0.0216679,,,32000.0,2.611e-06,,,1000.0,
MinHash,0.795332,0.0373951,,,35200.0,2.739e-06,,,1100.0,
MinHash,0.795332,0.0405012,,,38400.0,2.916e-06,,,1200.0,
MinHash,0.795332,0.0208217,,,41600.0,3.408e-06,,,1300.0,
MinHash,0.795332,0.0153821,,,44800.0,3.788e-06,,,1400.0,
MinHash,0.795332,0.0180012,,,48000.0,4.064e-06,,,1500.0,
MinHash,0.795332,0.0227929,,,51200.0,4.041e-06,,,1600.0,
MinHash,0.795332,0.0193737,,,54400.0,4.514e-06,,,1700.0,
MinHash,0.795332,0.00966786,,,57600.0,4.979e-06,,,1800.0,
MinHash,0.795332,0.0294047,,,60800.0,5.072e-06,,,1900.0,
MinHash,0.795332,0.0246679,,,64000.0,5.438e-06,,,2000.0,
