method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.8922413793103449,,0.0123139352232777,2.0,,,312.0,1.1e-05,,25.0
CountMinSketch,0.8922413793103449,,0.0081915211225556,2.0,,,333.0,1.9e-05,,50.0
CountMinSketch,0.8922413793103449,,0.0040869144261561,2.0,,,366.0,3.6e-05,,100.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,406.0,5.6e-05,,150.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,424.0,7.8e-05,,200.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,456.0,9.8e-05,,250.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,482.0,0.000119,,300.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,498.0,0.00014,,350.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,524.0,0.000162,,400.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,556.0,0.000184,,450.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,582.0,0.000204,,500.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,606.0,0.000226,,550.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,632.0,0.000247,,600.0
CountMinSketch,0.8922413793103449,,0.0040869144261561,2.0,,,649.0,0.000269,,650.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,674.0,0.000292,,700.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,706.0,0.00031,,750.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,724.0,0.000334,,800.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,756.0,0.000353,,850.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,782.0,0.000376,,900.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,806.0,0.000394,,950.0
CountMinSketch,0.8922413793103449,,0.0,2.0,,,832.0,0.00042,,1000.0
MinHash,0.892241,0.00775862,,,1600.0,1.25e-07,,,50.0,
MinHash,0.892241,0.0677586,,,3200.0,1.33e-07,,,100.0,
MinHash,0.892241,0.0427586,,,6400.0,3.14e-07,,,200.0,
MinHash,0.892241,0.051092,,,9600.0,3.93e-07,,,300.0,
MinHash,0.892241,0.0527586,,,12800.0,5.11e-07,,,400.0,
MinHash,0.892241,0.0377586,,,16000.0,7.6e-07,,,500.0,
MinHash,0.892241,0.026092,,,19200.0,9.39e-07,,,600.0,
MinHash,0.892241,0.0306158,,,22400.0,1.038e-06,,,700.0,
MinHash,0.892241,0.0390086,,,25600.0,1.149e-06,,,800.0,
MinHash,0.892241,0.0144253,,,28800.0,1.453e-06,,,900.0,
MinHash,0.892241,0.0317586,,,32000.0,1.526e-06,,,1000.0,
MinHash,0.892241,0.0423041,,,35200.0,1.437e-06,,,1100.0,
MinHash,0.892241,0.021092,,,38400.0,2.06e-06,,,1200.0,
MinHash,0.892241,0.0177586,,,41600.0,2.171e-06,,,1300.0,
MinHash,0.892241,0.03133,,,44800.0,2.049e-06,,,1400.0,
MinHash,0.892241,0.0344253,,,48000.0,2.194e-06,,,1500.0,
MinHash,0.892241,0.0283836,,,51200.0,2.56e-06,,,1600.0,
MinHash,0.892241,0.0324645,,,54400.0,2.47e-06,,,1700.0,
MinHash,0.892241,0.0222031,,,57600.0,2.891e-06,,,1800.0,
MinHash,0.892241,0.0224955,,,60800.0,3.055e-06,,,1900.0,
MinHash,0.892241,0.0262586,,,64000.0,3.149e-06,,,2000.0,
