method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9230769230769232,,0.0027776749009295,2.0,,,210.0,1.1e-05,,25.0
CountMinSketch,0.9230769230769232,,0.0018508921300066,2.0,,,255.0,1.9e-05,,50.0
CountMinSketch,0.9230769230769232,,0.0018508921300066,2.0,,,311.0,3.7e-05,,100.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,344.0,5.6e-05,,150.0
CountMinSketch,0.9230769230769232,,0.0018508921300066,2.0,,,361.0,7.7e-05,,200.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,394.0,9.8e-05,,250.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,418.0,0.000122,,300.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,444.0,0.000141,,350.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,468.0,0.000162,,400.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,494.0,0.000185,,450.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,518.0,0.000203,,500.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,544.0,0.000228,,550.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,568.0,0.000248,,600.0
CountMinSketch,0.9230769230769232,,0.0018508921300066,2.0,,,586.0,0.000267,,650.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,618.0,0.000291,,700.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,644.0,0.000309,,750.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,668.0,0.000334,,800.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,694.0,0.000353,,850.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,718.0,0.000379,,900.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,744.0,0.000396,,950.0
CountMinSketch,0.9230769230769232,,0.0,2.0,,,768.0,0.000418,,1000.0
MinHash,0.923077,0.0369231,,,1600.0,1.22e-07,,,50.0,
MinHash,0.923077,0.0169231,,,3200.0,1.75e-07,,,100.0,
MinHash,0.923077,0.0369231,,,6400.0,2.52e-07,,,200.0,
MinHash,0.923077,0.0502564,,,9600.0,3.1e-07,,,300.0,
MinHash,0.923077,0.0294231,,,12800.0,4.97e-07,,,400.0,
MinHash,0.923077,0.0389231,,,16000.0,5.62e-07,,,500.0,
MinHash,0.923077,0.0335897,,,19200.0,7.09e-07,,,600.0,
MinHash,0.923077,0.0283516,,,22400.0,8.18e-07,,,700.0,
MinHash,0.923077,0.0419231,,,25600.0,8.47e-07,,,800.0,
MinHash,0.923077,0.035812,,,28800.0,1.013e-06,,,900.0,
MinHash,0.923077,0.0399231,,,32000.0,1.052e-06,,,1000.0,
MinHash,0.923077,0.0369231,,,35200.0,1.235e-06,,,1100.0,
MinHash,0.923077,0.0319231,,,38400.0,1.34e-06,,,1200.0,
MinHash,0.923077,0.0353846,,,41600.0,1.451e-06,,,1300.0,
MinHash,0.923077,0.0333516,,,44800.0,1.593e-06,,,1400.0,
MinHash,0.923077,0.0429231,,,48000.0,1.552e-06,,,1500.0,
MinHash,0.923077,0.0325481,,,51200.0,1.881e-06,,,1600.0,
MinHash,0.923077,0.0375113,,,54400.0,1.918e-06,,,1700.0,
MinHash,0.923077,0.0374786,,,57600.0,1.988e-06,,,1800.0,
MinHash,0.923077,0.0406073,,,60800.0,2.055e-06,,,1900.0,
MinHash,0.923077,0.0364231,,,64000.0,2.187e-06,,,2000.0,
