method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9455252918287936,,0.0268612959424093,2.0,,,541.0,1.1e-05,,25.0
CountMinSketch,0.9455252918287936,,0.0162206620701763,2.0,,,679.0,1.9e-05,,50.0
CountMinSketch,0.9455252918287936,,0.0066464992888246,2.0,,,759.0,3.8e-05,,100.0
CountMinSketch,0.9455252918287936,,0.0075997081712062,2.0,,,801.0,5.7e-05,,150.0
CountMinSketch,0.9455252918287936,,0.0028429497688682,2.0,,,865.0,7.9e-05,,200.0
CountMinSketch,0.9455252918287936,,0.0047428700434637,2.0,,,906.0,0.000106,,250.0
CountMinSketch,0.9455252918287936,,0.0028429497688682,2.0,,,899.0,0.000132,,300.0
CountMinSketch,0.9455252918287936,,0.0028429497688682,2.0,,,947.0,0.000142,,350.0
CountMinSketch,0.9455252918287936,,0.0009467276359264,2.0,,,973.0,0.000171,,400.0
CountMinSketch,0.9455252918287936,,0.0,2.0,,,997.0,0.000189,,450.0
CountMinSketch,0.9455252918287936,,0.0037924469626292,2.0,,,1062.0,0.000204,,500.0
CountMinSketch,0.9455252918287936,,0.0028429497688682,2.0,,,1079.0,0.000226,,550.0
CountMinSketch,0.9455252918287936,,0.0018943771098625,2.0,,,1081.0,0.000247,,600.0
CountMinSketch,0.9455252918287936,,0.0,2.0,,,1137.0,0.000268,,650.0
CountMinSketch,0.9455252918287936,,0.0018943771098625,2.0,,,1131.0,0.000289,,700.0
CountMinSketch,0.9455252918287936,,0.0028429497688682,2.0,,,1187.0,0.000311,,750.0
CountMinSketch,0.9455252918287936,,0.0009467276359264,2.0,,,1204.0,0.000331,,800.0
CountMinSketch,0.9455252918287936,,0.0018943771098625,2.0,,,1229.0,0.000356,,850.0
CountMinSketch,0.9455252918287936,,0.0,2.0,,,1238.0,0.000376,,900.0
CountMinSketch,0.9455252918287936,,0.0,2.0,,,1279.0,0.000398,,950.0
CountMinSketch,0.9455252918287936,,0.0009467276359264,2.0,,,1312.0,0.00047,,1000.0
MinHash,0.945525,0.00552529,,,1600.0,1.4e-07,,,50.0,
MinHash,0.945525,0.0144747,,,3200.0,1.28e-07,,,100.0,
MinHash,0.945525,0.0294747,,,6400.0,2e-07,,,200.0,
MinHash,0.945525,0.00780804,,,9600.0,3.56e-07,,,300.0,
MinHash,0.945525,0.00447471,,,12800.0,4.77e-07,,,400.0,
MinHash,0.945525,0.00152529,,,16000.0,6.54e-07,,,500.0,
MinHash,0.945525,0.000525292,,,19200.0,7.67e-07,,,600.0,
MinHash,0.945525,0.0116176,,,22400.0,7.7e-07,,,700.0,
MinHash,0.945525,0.00177529,,,25600.0,1.035e-06,,,800.0,
MinHash,0.945525,0.00219196,,,28800.0,1.114e-06,,,900.0,
MinHash,0.945525,0.0114747,,,32000.0,1.123e-06,,,1000.0,
MinHash,0.945525,0.00188893,,,35200.0,1.416e-06,,,1100.0,
MinHash,0.945525,0.00530804,,,38400.0,1.502e-06,,,1200.0,
MinHash,0.945525,0.00398683,,,41600.0,1.669e-06,,,1300.0,
MinHash,0.945525,0.010189,,,44800.0,1.624e-06,,,1400.0,
MinHash,0.945525,0.00647471,,,48000.0,1.783e-06,,,1500.0,
MinHash,0.945525,0.000724708,,,51200.0,2.022e-06,,,1600.0,
MinHash,0.945525,0.00623941,,,54400.0,2.029e-06,,,1700.0,
MinHash,0.945525,0.000525292,,,57600.0,2.293e-06,,,1800.0,
MinHash,0.945525,0.00131681,,,60800.0,2.399e-06,,,1900.0,
MinHash,0.945525,0.00197471,,,64000.0,2.687e-06,,,2000.0,
