method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6477987421383647,,0.1830446313556111,2.0,,,800.0,1.1e-05,,25.0
CountMinSketch,0.6477987421383647,,0.1749192619398408,2.0,,,1600.0,2.2e-05,,50.0
CountMinSketch,0.6477987421383647,,0.1603878356817208,2.0,,,3193.0,3.8e-05,,100.0
CountMinSketch,0.6477987421383647,,0.1353507532852447,2.0,,,4675.0,5.7e-05,,150.0
CountMinSketch,0.6477987421383647,,0.1193834883535529,2.0,,,5920.0,8e-05,,200.0
CountMinSketch,0.6477987421383647,,0.1032959801478763,2.0,,,7127.0,0.0001,,250.0
CountMinSketch,0.6477987421383647,,0.101481791993096,2.0,,,8207.0,0.000124,,300.0
CountMinSketch,0.6477987421383647,,0.0801976190169684,2.0,,,8902.0,0.000145,,350.0
CountMinSketch,0.6477987421383647,,0.0798047139780517,2.0,,,9588.0,0.000166,,400.0
CountMinSketch,0.6477987421383647,,0.0727628520645338,2.0,,,10322.0,0.000191,,450.0
CountMinSketch,0.6477987421383647,,0.0688754557830089,2.0,,,10678.0,0.000213,,500.0
CountMinSketch,0.6477987421383647,,0.0611531247082389,2.0,,,11309.0,0.000234,,550.0
CountMinSketch,0.6477987421383647,,0.0636552504283657,2.0,,,11727.0,0.000259,,600.0
CountMinSketch,0.6477987421383647,,0.0523578924555041,2.0,,,12028.0,0.000278,,650.0
CountMinSketch,0.6477987421383647,,0.0479941381205348,2.0,,,12337.0,0.000302,,700.0
CountMinSketch,0.6477987421383647,,0.0461038328254074,2.0,,,12921.0,0.000318,,750.0
CountMinSketch,0.6477987421383647,,0.050457851513848,2.0,,,12796.0,0.000338,,800.0
CountMinSketch,0.6477987421383647,,0.0432762634258462,2.0,,,13129.0,0.000364,,850.0
CountMinSketch,0.6477987421383647,,0.0493198640711505,2.0,,,13515.0,0.000385,,900.0
CountMinSketch,0.6477987421383647,,0.0483727055678524,2.0,,,13690.0,0.000403,,950.0
CountMinSketch,0.6477987421383647,,0.0372755537143741,2.0,,,13730.0,0.000427,,1000.0
MinHash,0.647799,0.0877987,,,1600.0,2.79e-07,,,50.0,
MinHash,0.647799,0.0477987,,,3200.0,5.08e-07,,,100.0,
MinHash,0.647799,0.0327987,,,6400.0,1.065e-06,,,200.0,
MinHash,0.647799,0.0377987,,,9600.0,1.353e-06,,,300.0,
MinHash,0.647799,0.0202987,,,12800.0,1.807e-06,,,400.0,
MinHash,0.647799,0.0157987,,,16000.0,2.38e-06,,,500.0,
MinHash,0.647799,0.00553459,,,19200.0,2.513e-06,,,600.0,
MinHash,0.647799,0.0320845,,,22400.0,3.106e-06,,,700.0,
MinHash,0.647799,0.00529874,,,25600.0,3.556e-06,,,800.0,
MinHash,0.647799,0.0266876,,,28800.0,4.215e-06,,,900.0,
MinHash,0.647799,0.00379874,,,32000.0,4.251e-06,,,1000.0,
MinHash,0.647799,0.00416238,,,35200.0,4.844e-06,,,1100.0,
MinHash,0.647799,0.000298742,,,38400.0,5.031e-06,,,1200.0,
MinHash,0.647799,0.025491,,,41600.0,5.891e-06,,,1300.0,
MinHash,0.647799,0.00637017,,,44800.0,6.309e-06,,,1400.0,
MinHash,0.647799,0.0124654,,,48000.0,6.552e-06,,,1500.0,
MinHash,0.647799,0.00217374,,,51200.0,6.901e-06,,,1600.0,
MinHash,0.647799,0.000739919,,,54400.0,7.199e-06,,,1700.0,
MinHash,0.647799,0.00886792,,,57600.0,7.448e-06,,,1800.0,
MinHash,0.647799,0.00358822,,,60800.0,7.91e-06,,,1900.0,
MinHash,0.647799,0.00829874,,,64000.0,8.817e-06,,,2000.0,
