method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5,,0.0384615384615384,2.0,,,273.0,1.1e-05,,25.0
CountMinSketch,0.5,,0.0,2.0,,,310.0,1.9e-05,,50.0
CountMinSketch,0.5,,0.0,2.0,,,366.0,3.7e-05,,100.0
CountMinSketch,0.5,,0.0,2.0,,,383.0,5.6e-05,,150.0
CountMinSketch,0.5,,0.0,2.0,,,432.0,7.7e-05,,200.0
CountMinSketch,0.5,,0.0,2.0,,,448.0,9.8e-05,,250.0
CountMinSketch,0.5,,0.0,2.0,,,474.0,0.00012,,300.0
CountMinSketch,0.5,,0.0,2.0,,,506.0,0.00014,,350.0
CountMinSketch,0.5,,0.0,2.0,,,532.0,0.000162,,400.0
CountMinSketch,0.5,,0.0,2.0,,,541.0,0.000183,,450.0
CountMinSketch,0.5,,0.0,2.0,,,574.0,0.000221,,500.0
CountMinSketch,0.5,,0.0,2.0,,,606.0,0.000227,,550.0
CountMinSketch,0.5,,0.0,2.0,,,632.0,0.000258,,600.0
CountMinSketch,0.5,,0.0,2.0,,,656.0,0.000268,,650.0
CountMinSketch,0.5,,0.0,2.0,,,682.0,0.000306,,700.0
CountMinSketch,0.5,,0.0,2.0,,,706.0,0.00031,,750.0
CountMinSketch,0.5,,0.0,2.0,,,732.0,0.000333,,800.0
CountMinSketch,0.5,,0.0,2.0,,,756.0,0.00036,,850.0
CountMinSketch,0.5,,0.0,2.0,,,782.0,0.000382,,900.0
CountMinSketch,0.5,,0.0,2.0,,,806.0,0.000404,,950.0
CountMinSketch,0.5,,0.0,2.0,,,832.0,0.000431,,1000.0
MinHash,0.555556,0.0844444,,,1600.0,3.21e-07,,,50.0,
MinHash,0.555556,0.114444,,,3200.0,4.34e-07,,,100.0,
MinHash,0.555556,0.0744444,,,6400.0,9.43e-07,,,200.0,
MinHash,0.555556,0.0811111,,,9600.0,1.242e-06,,,300.0,
MinHash,0.555556,0.0494444,,,12800.0,1.782e-06,,,400.0,
MinHash,0.555556,0.0484444,,,16000.0,2.187e-06,,,500.0,
MinHash,0.555556,0.0544444,,,19200.0,2.773e-06,,,600.0,
MinHash,0.555556,0.0587302,,,22400.0,3.192e-06,,,700.0,
MinHash,0.555556,0.0581944,,,25600.0,3.53e-06,,,800.0,
MinHash,0.555556,0.0455556,,,28800.0,4.042e-06,,,900.0,
MinHash,0.555556,0.0504444,,,32000.0,4.728e-06,,,1000.0,
MinHash,0.555556,0.0353535,,,35200.0,5.336e-06,,,1100.0,
MinHash,0.555556,0.0444444,,,38400.0,5.519e-06,,,1200.0,
MinHash,0.555556,0.0436752,,,41600.0,5.948e-06,,,1300.0,
MinHash,0.555556,0.055873,,,44800.0,6.48e-06,,,1400.0,
MinHash,0.555556,0.0511111,,,48000.0,6.918e-06,,,1500.0,
MinHash,0.555556,0.0494444,,,51200.0,7.203e-06,,,1600.0,
MinHash,0.555556,0.0562092,,,54400.0,8.147e-06,,,1700.0,
MinHash,0.555556,0.0522222,,,57600.0,8.074e-06,,,1800.0,
MinHash,0.555556,0.0397076,,,60800.0,8.857e-06,,,1900.0,
MinHash,0.555556,0.0494444,,,64000.0,9.147e-06,,,2000.0,
