method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.8132366273798731,,0.0807027665595208,2.0,,,313.0,1.1e-05,,25.0
CountMinSketch,0.8132366273798731,,0.0515652374219917,2.0,,,373.0,1.9e-05,,50.0
CountMinSketch,0.8132366273798731,,0.0107487807368619,2.0,,,429.0,3.6e-05,,100.0
CountMinSketch,0.8132366273798731,,0.0032937995047771,2.0,,,485.0,5.6e-05,,150.0
CountMinSketch,0.8132366273798731,,0.0032937995047771,2.0,,,495.0,7.7e-05,,200.0
CountMinSketch,0.8132366273798731,,0.0224678242034219,2.0,,,535.0,9.8e-05,,250.0
CountMinSketch,0.8132366273798731,,0.0032937995047771,2.0,,,561.0,0.00012,,300.0
CountMinSketch,0.8132366273798731,,0.0224678242034219,2.0,,,585.0,0.00014,,350.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,611.0,0.000163,,400.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,651.0,0.000184,,450.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,676.0,0.000204,,500.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,701.0,0.000225,,550.0
CountMinSketch,0.8132366273798731,,0.0032937995047771,2.0,,,711.0,0.000247,,600.0
CountMinSketch,0.8132366273798731,,0.0174269881807676,2.0,,,735.0,0.000268,,650.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,776.0,0.000289,,700.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,801.0,0.00031,,750.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,811.0,0.00033,,800.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,835.0,0.000357,,850.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,876.0,0.000374,,900.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,901.0,0.00041,,950.0
CountMinSketch,0.8132366273798731,,0.0,2.0,,,926.0,0.000417,,1000.0
MinHash,0.813237,0.0732366,,,1600.0,2.33e-07,,,50.0,
MinHash,0.813237,0.00323663,,,3200.0,3.09e-07,,,100.0,
MinHash,0.813237,0.0232366,,,6400.0,5.96e-07,,,200.0,
MinHash,0.813237,0.01343,,,9600.0,7.74e-07,,,300.0,
MinHash,0.813237,0.00676337,,,12800.0,9.59e-07,,,400.0,
MinHash,0.813237,0.00923663,,,16000.0,1.259e-06,,,500.0,
MinHash,0.813237,0.00509671,,,19200.0,1.546e-06,,,600.0,
MinHash,0.813237,0.00390623,,,22400.0,1.788e-06,,,700.0,
MinHash,0.813237,0.00801337,,,25600.0,2.092e-06,,,800.0,
MinHash,0.813237,0.0143477,,,28800.0,2.433e-06,,,900.0,
MinHash,0.813237,0.00223663,,,32000.0,2.824e-06,,,1000.0,
MinHash,0.813237,0.00414572,,,35200.0,2.934e-06,,,1100.0,
MinHash,0.813237,0.00509671,,,38400.0,3.288e-06,,,1200.0,
MinHash,0.813237,0.00445568,,,41600.0,3.33e-06,,,1300.0,
MinHash,0.813237,0.0203348,,,44800.0,3.349e-06,,,1400.0,
MinHash,0.813237,0.00256996,,,48000.0,3.936e-06,,,1500.0,
MinHash,0.813237,0.0101116,,,51200.0,4.4e-06,,,1600.0,
MinHash,0.813237,0.0179398,,,54400.0,4.252e-06,,,1700.0,
MinHash,0.813237,0.0117634,,,57600.0,4.554e-06,,,1800.0,
MinHash,0.813237,0.0141318,,,60800.0,4.731e-06,,,1900.0,
MinHash,0.813237,0.00223663,,,64000.0,5.543e-06,,,2000.0,
