method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6229508196721312,,0.1331467413034786,2.0,,,604.0,1.1e-05,,25.0
CountMinSketch,0.6229508196721312,,0.0514677849790315,2.0,,,892.0,1.9e-05,,50.0
CountMinSketch,0.6229508196721312,,0.0202027072988232,2.0,,,1059.0,3.8e-05,,100.0
CountMinSketch,0.6229508196721312,,0.0202027072988232,2.0,,,1045.0,5.6e-05,,150.0
CountMinSketch,0.6229508196721312,,0.0100388710495182,2.0,,,1164.0,7.8e-05,,200.0
CountMinSketch,0.6229508196721312,,0.003332547884337,2.0,,,1197.0,9.8e-05,,250.0
CountMinSketch,0.6229508196721312,,0.0066788099574984,2.0,,,1183.0,0.00012,,300.0
CountMinSketch,0.6229508196721312,,0.0066788099574984,2.0,,,1215.0,0.000141,,350.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1271.0,0.000163,,400.0
CountMinSketch,0.6229508196721312,,0.0066788099574984,2.0,,,1265.0,0.000182,,450.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1321.0,0.000205,,500.0
CountMinSketch,0.6229508196721312,,0.0066788099574984,2.0,,,1323.0,0.000224,,550.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1371.0,0.000247,,600.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1397.0,0.000266,,650.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1421.0,0.000293,,700.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1447.0,0.00031,,750.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1471.0,0.000333,,800.0
CountMinSketch,0.6229508196721312,,0.003332547884337,2.0,,,1481.0,0.000367,,850.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1521.0,0.000378,,900.0
CountMinSketch,0.6229508196721312,,0.0134128166915051,2.0,,,1531.0,0.000393,,950.0
CountMinSketch,0.6229508196721312,,0.0,2.0,,,1571.0,0.000416,,1000.0
MinHash,0.622951,0.0629508,,,1600.0,3.13e-07,,,50.0,
MinHash,0.622951,0.0170492,,,3200.0,4.65e-07,,,100.0,
MinHash,0.622951,0.0270492,,,6400.0,8.37e-07,,,200.0,
MinHash,0.622951,0.0137158,,,9600.0,1.238e-06,,,300.0,
MinHash,0.622951,0.0104508,,,12800.0,1.889e-06,,,400.0,
MinHash,0.622951,0.0409508,,,16000.0,2.322e-06,,,500.0,
MinHash,0.622951,0.00538251,,,19200.0,2.721e-06,,,600.0,
MinHash,0.622951,0.0100937,,,22400.0,3.199e-06,,,700.0,
MinHash,0.622951,0.0142008,,,25600.0,3.765e-06,,,800.0,
MinHash,0.622951,0.0103825,,,28800.0,3.839e-06,,,900.0,
MinHash,0.622951,0.00804918,,,32000.0,4.357e-06,,,1000.0,
MinHash,0.622951,0.0129508,,,35200.0,5.098e-06,,,1100.0,
MinHash,0.622951,0.0120492,,,38400.0,5.171e-06,,,1200.0,
MinHash,0.622951,0.00474149,,,41600.0,5.915e-06,,,1300.0,
MinHash,0.622951,0.00347775,,,44800.0,6.058e-06,,,1400.0,
MinHash,0.622951,0.00838251,,,48000.0,6.534e-06,,,1500.0,
MinHash,0.622951,0.00857582,,,51200.0,7.311e-06,,,1600.0,
MinHash,0.622951,0.00177435,,,54400.0,7.551e-06,,,1700.0,
MinHash,0.622951,0.00461749,,,57600.0,8.24e-06,,,1800.0,
MinHash,0.622951,0.0176877,,,60800.0,8.899e-06,,,1900.0,
MinHash,0.622951,4.91803e-05,,,64000.0,8.923e-06,,,2000.0,
