method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.6447368421052632,,0.0261069340016708,2.0,,,533.0,1.1e-05,,25.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,703.0,1.9e-05,,50.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,830.0,3.7e-05,,100.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,895.0,5.6e-05,,150.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,912.0,7.7e-05,,200.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,968.0,9.9e-05,,250.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,994.0,0.000119,,300.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1042.0,0.00014,,350.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1067.0,0.000162,,400.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1092.0,0.000183,,450.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1117.0,0.000203,,500.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1150.0,0.000227,,550.0
CountMinSketch,0.6447368421052632,,0.0143257875090048,2.0,,,1152.0,0.000246,,600.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1184.0,0.000269,,650.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1233.0,0.000289,,700.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1258.0,0.000308,,750.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1267.0,0.000329,,800.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1308.0,0.000354,,850.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1317.0,0.000388,,900.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1334.0,0.000397,,950.0
CountMinSketch,0.6447368421052632,,0.0,2.0,,,1383.0,0.000465,,1000.0
MinHash,0.644737,0.0552632,,,1600.0,2.38e-07,,,50.0,
MinHash,0.644737,0.105263,,,3200.0,3.89e-07,,,100.0,
MinHash,0.644737,0.0752632,,,6400.0,7.15e-07,,,200.0,
MinHash,0.644737,0.0852632,,,9600.0,1.017e-06,,,300.0,
MinHash,0.644737,0.0777632,,,12800.0,1.443e-06,,,400.0,
MinHash,0.644737,0.0992632,,,16000.0,1.677e-06,,,500.0,
MinHash,0.644737,0.0635965,,,19200.0,2.188e-06,,,600.0,
MinHash,0.644737,0.0638346,,,22400.0,2.674e-06,,,700.0,
MinHash,0.644737,0.0602632,,,25600.0,3.015e-06,,,800.0,
MinHash,0.644737,0.054152,,,28800.0,3.491e-06,,,900.0,
MinHash,0.644737,0.0542632,,,32000.0,3.914e-06,,,1000.0,
MinHash,0.644737,0.0743541,,,35200.0,4.031e-06,,,1100.0,
MinHash,0.644737,0.0635965,,,38400.0,4.521e-06,,,1200.0,
MinHash,0.644737,0.0668016,,,41600.0,4.839e-06,,,1300.0,
MinHash,0.644737,0.0452632,,,44800.0,5.609e-06,,,1400.0,
MinHash,0.644737,0.0599298,,,48000.0,5.575e-06,,,1500.0,
MinHash,0.644737,0.0458882,,,51200.0,6.382e-06,,,1600.0,
MinHash,0.644737,0.0617337,,,54400.0,6.404e-06,,,1700.0,
MinHash,0.644737,0.0574854,,,57600.0,6.996e-06,,,1800.0,
MinHash,0.644737,0.0489474,,,60800.0,7.16e-06,,,1900.0,
MinHash,0.644737,0.0632632,,,64000.0,7.457e-06,,,2000.0,
