method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9157088122605364,,0.0018367294460791,2.0,,,115.0,1.1e-05,,25.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,136.0,1.9e-05,,50.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,161.0,3.7e-05,,100.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,186.0,7.1e-05,,150.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,211.0,7.7e-05,,200.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,236.0,9.7e-05,,250.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,261.0,0.000122,,300.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,286.0,0.00014,,350.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,311.0,0.000162,,400.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,336.0,0.000182,,450.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,361.0,0.000206,,500.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,386.0,0.000226,,550.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,411.0,0.000247,,600.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,436.0,0.000269,,650.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,461.0,0.0003,,700.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,486.0,0.000309,,750.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,511.0,0.000333,,800.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,536.0,0.00035,,850.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,561.0,0.000372,,900.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,586.0,0.000394,,950.0
CountMinSketch,0.9157088122605364,,0.0,2.0,,,611.0,0.000429,,1000.0
MinHash,0.915709,0.0242912,,,1600.0,1.37e-07,,,50.0,
MinHash,0.915709,0.0442912,,,3200.0,1.21e-07,,,100.0,
MinHash,0.915709,0.0542912,,,6400.0,2.07e-07,,,200.0,
MinHash,0.915709,0.0476245,,,9600.0,3.15e-07,,,300.0,
MinHash,0.915709,0.0442912,,,12800.0,4.55e-07,,,400.0,
MinHash,0.915709,0.0622912,,,16000.0,4.5e-07,,,500.0,
MinHash,0.915709,0.0459579,,,19200.0,6.36e-07,,,600.0,
MinHash,0.915709,0.0457198,,,22400.0,7.55e-07,,,700.0,
MinHash,0.915709,0.0417912,,,25600.0,9.1e-07,,,800.0,
MinHash,0.915709,0.0465134,,,28800.0,9.76e-07,,,900.0,
MinHash,0.915709,0.0422912,,,32000.0,1.114e-06,,,1000.0,
MinHash,0.915709,0.0352003,,,35200.0,1.366e-06,,,1100.0,
MinHash,0.915709,0.0434579,,,38400.0,1.311e-06,,,1200.0,
MinHash,0.915709,0.0419835,,,41600.0,1.472e-06,,,1300.0,
MinHash,0.915709,0.0400055,,,44800.0,1.613e-06,,,1400.0,
MinHash,0.915709,0.0429579,,,48000.0,1.697e-06,,,1500.0,
MinHash,0.915709,0.0424162,,,51200.0,1.799e-06,,,1600.0,
MinHash,0.915709,0.04135,,,54400.0,1.928e-06,,,1700.0,
MinHash,0.915709,0.0437356,,,57600.0,1.999e-06,,,1800.0,
MinHash,0.915709,0.0458701,,,60800.0,2.033e-06,,,1900.0,
MinHash,0.915709,0.0442912,,,64000.0,2.257e-06,,,2000.0,
