method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5714285714285714,,0.0,2.0,,,92.0,1.1e-05,,25.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,104.0,1.8e-05,,50.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,130.0,3.6e-05,,100.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,154.0,5.6e-05,,150.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,180.0,7.6e-05,,200.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,204.0,0.000101,,250.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,230.0,0.00012,,300.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,254.0,0.000145,,350.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,280.0,0.000163,,400.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,304.0,0.000184,,450.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,330.0,0.000216,,500.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,354.0,0.000224,,550.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,380.0,0.000249,,600.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,404.0,0.000269,,650.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,430.0,0.000289,,700.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,454.0,0.000309,,750.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,480.0,0.000331,,800.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,504.0,0.00035,,850.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,530.0,0.000374,,900.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,554.0,0.000397,,950.0
CountMinSketch,0.5714285714285714,,0.0,2.0,,,580.0,0.000415,,1000.0
MinHash,0.571429,0.0885714,,,1600.0,2.24e-07,,,50.0,
MinHash,0.571429,0.128571,,,3200.0,3.81e-07,,,100.0,
MinHash,0.571429,0.123571,,,6400.0,7.65e-07,,,200.0,
MinHash,0.571429,0.121905,,,9600.0,1.203e-06,,,300.0,
MinHash,0.571429,0.113571,,,12800.0,1.594e-06,,,400.0,
MinHash,0.571429,0.122571,,,16000.0,1.94e-06,,,500.0,
MinHash,0.571429,0.101905,,,19200.0,2.469e-06,,,600.0,
MinHash,0.571429,0.11,,,22400.0,2.76e-06,,,700.0,
MinHash,0.571429,0.122321,,,25600.0,3.133e-06,,,800.0,
MinHash,0.571429,0.0996825,,,28800.0,3.778e-06,,,900.0,
MinHash,0.571429,0.127571,,,32000.0,3.819e-06,,,1000.0,
MinHash,0.571429,0.143117,,,35200.0,4.132e-06,,,1100.0,
MinHash,0.571429,0.131071,,,38400.0,4.514e-06,,,1200.0,
MinHash,0.571429,0.115495,,,41600.0,5.246e-06,,,1300.0,
MinHash,0.571429,0.126429,,,44800.0,5.187e-06,,,1400.0,
MinHash,0.571429,0.115238,,,48000.0,5.82e-06,,,1500.0,
MinHash,0.571429,0.119821,,,51200.0,6.243e-06,,,1600.0,
MinHash,0.571429,0.109748,,,54400.0,6.773e-06,,,1700.0,
MinHash,0.571429,0.12246,,,57600.0,6.883e-06,,,1800.0,
MinHash,0.571429,0.119624,,,60800.0,7.353e-06,,,1900.0,
MinHash,0.571429,0.114071,,,64000.0,7.655e-06,,,2000.0,
