method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.9436345966958212,,0.0,2.0,,,470.0,1.1e-05,,25.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,530.0,1.9e-05,,50.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,650.0,3.7e-05,,100.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,690.0,5.6e-05,,150.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,715.0,7.7e-05,,200.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,772.0,9.7e-05,,250.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,781.0,0.00012,,300.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,790.0,0.000139,,350.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,831.0,0.000166,,400.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,872.0,0.000182,,450.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,896.0,0.000203,,500.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,922.0,0.000226,,550.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,946.0,0.000259,,600.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,956.0,0.000269,,650.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,996.0,0.000289,,700.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1022.0,0.000313,,750.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1046.0,0.000344,,800.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1056.0,0.000355,,850.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1096.0,0.000393,,900.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1106.0,0.000399,,950.0
CountMinSketch,0.9436345966958212,,0.0,2.0,,,1146.0,0.000419,,1000.0
MinHash,0.943635,0.0436346,,,1600.0,1.55e-07,,,50.0,
MinHash,0.943635,0.0336346,,,3200.0,1.74e-07,,,100.0,
MinHash,0.943635,0.0286346,,,6400.0,3.81e-07,,,200.0,
MinHash,0.943635,0.0036346,,,9600.0,4e-07,,,300.0,
MinHash,0.943635,0.0036346,,,12800.0,5.65e-07,,,400.0,
MinHash,0.943635,0.0063654,,,16000.0,5.67e-07,,,500.0,
MinHash,0.943635,0.0119679,,,19200.0,8.14e-07,,,600.0,
MinHash,0.943635,0.00207969,,,22400.0,8.9e-07,,,700.0,
MinHash,0.943635,0.0013654,,,25600.0,9.99e-07,,,800.0,
MinHash,0.943635,0.00807904,,,28800.0,1.233e-06,,,900.0,
MinHash,0.943635,0.0186346,,,32000.0,1.476e-06,,,1000.0,
MinHash,0.943635,0.00908914,,,35200.0,1.454e-06,,,1100.0,
MinHash,0.943635,0.00696793,,,38400.0,1.586e-06,,,1200.0,
MinHash,0.943635,0.0063654,,,41600.0,1.539e-06,,,1300.0,
MinHash,0.943635,0.00279397,,,44800.0,1.814e-06,,,1400.0,
MinHash,0.943635,0.00296793,,,48000.0,2.013e-06,,,1500.0,
MinHash,0.943635,0.0026154,,,51200.0,2.104e-06,,,1600.0,
MinHash,0.943635,0.00048305,,,54400.0,2.183e-06,,,1700.0,
MinHash,0.943635,0.00252349,,,57600.0,2.393e-06,,,1800.0,
MinHash,0.943635,4.96138e-05,,,60800.0,2.492e-06,,,1900.0,
MinHash,0.943635,0.0096346,,,64000.0,2.823e-06,,,2000.0,
