method,jaccard_similarity,error_minhash,error_cms,cms_depth,size_minhash,time_minhash,size_cms,time_cms,minhash_depth,cms_width
CountMinSketch,0.5812807881773399,,0.0058638348140074,2.0,,,241.0,1.1e-05,,25.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,286.0,2e-05,,50.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,311.0,3.7e-05,,100.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,336.0,5.6e-05,,150.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,361.0,7.7e-05,,200.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,394.0,9.8e-05,,250.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,411.0,0.00012,,300.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,444.0,0.000147,,350.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,461.0,0.000162,,400.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,494.0,0.000183,,450.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,518.0,0.000206,,500.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,544.0,0.000228,,550.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,561.0,0.000249,,600.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,594.0,0.000272,,650.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,618.0,0.000292,,700.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,644.0,0.00031,,750.0
CountMinSketch,0.5812807881773399,,0.0039043970078452,2.0,,,661.0,0.000333,,800.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,694.0,0.000355,,850.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,718.0,0.000378,,900.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,744.0,0.000395,,950.0
CountMinSketch,0.5812807881773399,,0.0,2.0,,,768.0,0.000419,,1000.0
MinHash,0.581281,0.0787192,,,1600.0,2.53e-07,,,50.0,
MinHash,0.581281,0.108719,,,3200.0,4.42e-07,,,100.0,
MinHash,0.581281,0.113719,,,6400.0,8.4e-07,,,200.0,
MinHash,0.581281,0.0887192,,,9600.0,1.284e-06,,,300.0,
MinHash,0.581281,0.0762192,,,12800.0,1.646e-06,,,400.0,
MinHash,0.581281,0.0627192,,,16000.0,2.206e-06,,,500.0,
MinHash,0.581281,0.0470525,,,19200.0,2.793e-06,,,600.0,
MinHash,0.581281,0.0715764,,,22400.0,3.048e-06,,,700.0,
MinHash,0.581281,0.0537192,,,25600.0,3.458e-06,,,800.0,
MinHash,0.581281,0.0687192,,,28800.0,3.879e-06,,,900.0,
MinHash,0.581281,0.0717192,,,32000.0,4.346e-06,,,1000.0,
MinHash,0.581281,0.0723556,,,35200.0,4.564e-06,,,1100.0,
MinHash,0.581281,0.0695525,,,38400.0,5.129e-06,,,1200.0,
MinHash,0.581281,0.0787192,,,41600.0,5.526e-06,,,1300.0,
MinHash,0.581281,0.0901478,,,44800.0,5.694e-06,,,1400.0,
MinHash,0.581281,0.0893859,,,48000.0,6.115e-06,,,1500.0,
MinHash,0.581281,0.0743442,,,51200.0,6.704e-06,,,1600.0,
MinHash,0.581281,0.068131,,,54400.0,7.234e-06,,,1700.0,
MinHash,0.581281,0.0842748,,,57600.0,7.264e-06,,,1800.0,
MinHash,0.581281,0.0755613,,,60800.0,7.907e-06,,,1900.0,
MinHash,0.581281,0.0897192,,,64000.0,8.226e-06,,,2000.0,
