method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.004291187739463687,,0.9157088122605364
MinHash,100.0,,,400.0,,0.000017,,0.004291187739463687,,0.9157088122605364
MinHash,200.0,,,800.0,,0.000032,,0.010708812260536327,,0.9157088122605364
MinHash,300.0,,,1200.0,,0.000050,,0.01570881226053633,,0.9157088122605364
MinHash,400.0,,,1600.0,,0.000071,,0.010708812260536327,,0.9157088122605364
MinHash,500.0,,,2000.0,,0.000095,,0.01570881226053633,,0.9157088122605364
MinHash,600.0,,,2400.0,,0.000110,,0.010708812260536327,,0.9157088122605364
MinHash,700.0,,,2800.0,,0.000129,,0.005708812260536322,,0.9157088122605364
MinHash,800.0,,,3200.0,,0.000149,,0.00820881226053638,,0.9157088122605364
MinHash,900.0,,,3600.0,,0.000168,,0.012375478927203032,,0.9157088122605364
MinHash,1000.0,,,4000.0,,0.000188,,0.009708812260536326,,0.9157088122605364
MinHash,1100.0,,,4400.0,,0.000223,,0.009345175896899982,,0.9157088122605364
MinHash,1200.0,,,4800.0,,0.000243,,0.01154214559386968,,0.9157088122605364
MinHash,1300.0,,,5200.0,,0.000249,,0.01032419687592101,,0.9157088122605364
MinHash,1400.0,,,5600.0,,0.000264,,0.008565955117679214,,0.9157088122605364
MinHash,1500.0,,,6000.0,,0.000286,,0.0063754789272030266,,0.9157088122605364
MinHash,1600.0,,,6400.0,,0.000305,,0.0038338122605363623,,0.9157088122605364
MinHash,1700.0,,,6800.0,,0.000326,,0.0021794004958304303,,0.9157088122605364
MinHash,1800.0,,,7200.0,,0.000350,,0.0012643678160919603,,0.9157088122605364
MinHash,1900.0,,,7600.0,,0.000367,,0.00149828594474688,,0.9157088122605364
MinHash,2000.0,,,8000.0,,0.000390,,0.0037088122605363205,,0.9157088122605364
CountMinSketch,,25.0,2.0,,49.0,,0.000010,,0.001836729446079155,0.9157088122605364
CountMinSketch,,50.0,2.0,,59.0,,0.000018,,0.0,0.9157088122605364
CountMinSketch,,100.0,2.0,,72.0,,0.000036,,0.0,0.9157088122605364
CountMinSketch,,150.0,2.0,,84.0,,0.000056,,0.0,0.9157088122605364
CountMinSketch,,200.0,2.0,,97.0,,0.000077,,0.0,0.9157088122605364
CountMinSketch,,250.0,2.0,,109.0,,0.000098,,0.0,0.9157088122605364
CountMinSketch,,300.0,2.0,,122.0,,0.000119,,0.0,0.9157088122605364
CountMinSketch,,350.0,2.0,,134.0,,0.000140,,0.0,0.9157088122605364
CountMinSketch,,400.0,2.0,,147.0,,0.000162,,0.0,0.9157088122605364
CountMinSketch,,450.0,2.0,,159.0,,0.000185,,0.0,0.9157088122605364
CountMinSketch,,500.0,2.0,,172.0,,0.000203,,0.0,0.9157088122605364
CountMinSketch,,550.0,2.0,,184.0,,0.000224,,0.0,0.9157088122605364
CountMinSketch,,600.0,2.0,,197.0,,0.000246,,0.0,0.9157088122605364
CountMinSketch,,650.0,2.0,,209.0,,0.000267,,0.0,0.9157088122605364
CountMinSketch,,700.0,2.0,,222.0,,0.000287,,0.0,0.9157088122605364
CountMinSketch,,750.0,2.0,,234.0,,0.000313,,0.0,0.9157088122605364
CountMinSketch,,800.0,2.0,,247.0,,0.000334,,0.0,0.9157088122605364
CountMinSketch,,850.0,2.0,,259.0,,0.000352,,0.0,0.9157088122605364
CountMinSketch,,900.0,2.0,,272.0,,0.000373,,0.0,0.9157088122605364
CountMinSketch,,950.0,2.0,,284.0,,0.000399,,0.0,0.9157088122605364
CountMinSketch,,1000.0,2.0,,297.0,,0.000420,,0.0,0.9157088122605364
