method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.08892086330935245,,0.6489208633093525
MinHash,100.0,,,400.0,,0.000018,,0.0010791366906475197,,0.6489208633093525
MinHash,200.0,,,800.0,,0.000033,,0.0010791366906475197,,0.6489208633093525
MinHash,300.0,,,1200.0,,0.000051,,0.004412470023980819,,0.6489208633093525
MinHash,400.0,,,1600.0,,0.000070,,0.013579136690647475,,0.6489208633093525
MinHash,500.0,,,2000.0,,0.000088,,0.017079136690647534,,0.6489208633093525
MinHash,600.0,,,2400.0,,0.000110,,0.002745803357314114,,0.6489208633093525
MinHash,700.0,,,2800.0,,0.000129,,0.0067934224049331915,,0.6489208633093525
MinHash,800.0,,,3200.0,,0.000148,,0.0073291366906474975,,0.6489208633093525
MinHash,900.0,,,3600.0,,0.000168,,0.0021902478017585825,,0.6489208633093525
MinHash,1000.0,,,4000.0,,0.000188,,0.0030791366906475215,,0.6489208633093525
MinHash,1100.0,,,4400.0,,0.000203,,0.001988227599738379,,0.6489208633093525
MinHash,1200.0,,,4800.0,,0.000227,,0.0022541966426858906,,0.6489208633093525
MinHash,1300.0,,,5200.0,,0.000247,,0.005074709463198657,,0.6489208633093525
MinHash,1400.0,,,5600.0,,0.000268,,0.003920863309352485,,0.6489208633093525
MinHash,1500.0,,,6000.0,,0.000287,,0.008254196642685785,,0.6489208633093525
MinHash,1600.0,,,6400.0,,0.000308,,0.01267086330935252,,0.6489208633093525
MinHash,1700.0,,,6800.0,,0.000322,,0.014214980956411272,,0.6489208633093525
MinHash,1800.0,,,7200.0,,0.000347,,0.013920863309352494,,0.6489208633093525
MinHash,1900.0,,,7600.0,,0.000363,,0.012605073835668335,,0.6489208633093525
MinHash,2000.0,,,8000.0,,0.000383,,0.011920863309352492,,0.6489208633093525
CountMinSketch,,25.0,2.0,,200.0,,0.000011,,0.22464861897947586,0.6489208633093525
CountMinSketch,,50.0,2.0,,400.0,,0.000020,,0.18761759822910906,0.6489208633093525
CountMinSketch,,100.0,2.0,,758.0,,0.000042,,0.13844591599919964,0.6489208633093525
CountMinSketch,,150.0,2.0,,1030.0,,0.000064,,0.09980751919319075,0.6489208633093525
CountMinSketch,,200.0,2.0,,1182.0,,0.000085,,0.08875919734265658,0.6489208633093525
CountMinSketch,,250.0,2.0,,1315.0,,0.000107,,0.07050899415501355,0.6489208633093525
CountMinSketch,,300.0,2.0,,1478.0,,0.000124,,0.051375872595691985,0.6489208633093525
CountMinSketch,,350.0,2.0,,1526.0,,0.000146,,0.053480721241278895,0.6489208633093525
CountMinSketch,,400.0,2.0,,1596.0,,0.000166,,0.0476002321754736,0.6489208633093525
CountMinSketch,,450.0,2.0,,1686.0,,0.000186,,0.037199784066812236,0.6489208633093525
CountMinSketch,,500.0,2.0,,1691.0,,0.000211,,0.04134462341631118,0.6489208633093525
CountMinSketch,,550.0,2.0,,1742.0,,0.000231,,0.04134462341631118,0.6489208633093525
CountMinSketch,,600.0,2.0,,1863.0,,0.000254,,0.027743364927662828,0.6489208633093525
CountMinSketch,,650.0,2.0,,1891.0,,0.000273,,0.029790074190647498,0.6489208633093525
CountMinSketch,,700.0,2.0,,1884.0,,0.000296,,0.034310470839974294,0.6489208633093525
CountMinSketch,,750.0,2.0,,1943.0,,0.000321,,0.017988227599738393,0.6489208633093525
CountMinSketch,,800.0,2.0,,1952.0,,0.000342,,0.026109587360562236,0.6489208633093525
CountMinSketch,,850.0,2.0,,1972.0,,0.000370,,0.03348677065198835,0.6489208633093525
CountMinSketch,,900.0,2.0,,2016.0,,0.000383,,0.01839242476048264,0.6489208633093525
CountMinSketch,,950.0,2.0,,2090.0,,0.000406,,0.017988227599738393,0.6489208633093525
CountMinSketch,,1000.0,2.0,,2064.0,,0.000427,,0.023664882251338337,0.6489208633093525
