method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000012,,0.020000000000000018,,0.5
MinHash,100.0,,,400.0,,0.000019,,0.0,,0.5
MinHash,200.0,,,800.0,,0.000034,,0.025000000000000022,,0.5
MinHash,300.0,,,1200.0,,0.000052,,0.033333333333333326,,0.5
MinHash,400.0,,,1600.0,,0.000072,,0.017500000000000016,,0.5
MinHash,500.0,,,2000.0,,0.000089,,0.033999999999999975,,0.5
MinHash,600.0,,,2400.0,,0.000108,,0.018333333333333313,,0.5
MinHash,700.0,,,2800.0,,0.000125,,0.021428571428571408,,0.5
MinHash,800.0,,,3200.0,,0.000146,,0.020000000000000018,,0.5
MinHash,900.0,,,3600.0,,0.000166,,0.016666666666666663,,0.5
MinHash,1000.0,,,4000.0,,0.000184,,0.014000000000000012,,0.5
MinHash,1100.0,,,4400.0,,0.000204,,0.008181818181818179,,0.5
MinHash,1200.0,,,4800.0,,0.000221,,0.011666666666666659,,0.5
MinHash,1300.0,,,5200.0,,0.000241,,0.010769230769230753,,0.5
MinHash,1400.0,,,5600.0,,0.000268,,0.0071428571428571175,,0.5
MinHash,1500.0,,,6000.0,,0.000278,,0.00933333333333336,,0.5
MinHash,1600.0,,,6400.0,,0.000299,,0.011875000000000024,,0.5
MinHash,1700.0,,,6800.0,,0.000317,,0.011176470588235288,,0.5
MinHash,1800.0,,,7200.0,,0.000337,,0.007222222222222241,,0.5
MinHash,1900.0,,,7600.0,,0.000357,,0.007894736842105288,,0.5
MinHash,2000.0,,,8000.0,,0.000376,,0.003500000000000003,,0.5
CountMinSketch,,25.0,2.0,,92.0,,0.000012,,0.038461538461538436,0.5
CountMinSketch,,50.0,2.0,,110.0,,0.000020,,0.0,0.5
CountMinSketch,,100.0,2.0,,134.0,,0.000037,,0.0,0.5
CountMinSketch,,150.0,2.0,,146.0,,0.000056,,0.0,0.5
CountMinSketch,,200.0,2.0,,167.0,,0.000080,,0.0,0.5
CountMinSketch,,250.0,2.0,,175.0,,0.000101,,0.0,0.5
CountMinSketch,,300.0,2.0,,188.0,,0.000123,,0.0,0.5
CountMinSketch,,350.0,2.0,,204.0,,0.000141,,0.0,0.5
CountMinSketch,,400.0,2.0,,217.0,,0.000162,,0.0,0.5
CountMinSketch,,450.0,2.0,,225.0,,0.000183,,0.0,0.5
CountMinSketch,,500.0,2.0,,238.0,,0.000205,,0.0,0.5
CountMinSketch,,550.0,2.0,,254.0,,0.000225,,0.0,0.5
CountMinSketch,,600.0,2.0,,267.0,,0.000246,,0.0,0.5
CountMinSketch,,650.0,2.0,,279.0,,0.000271,,0.0,0.5
CountMinSketch,,700.0,2.0,,292.0,,0.000291,,0.0,0.5
CountMinSketch,,750.0,2.0,,304.0,,0.000310,,0.0,0.5
CountMinSketch,,800.0,2.0,,317.0,,0.000333,,0.0,0.5
CountMinSketch,,850.0,2.0,,329.0,,0.000354,,0.0,0.5
CountMinSketch,,900.0,2.0,,342.0,,0.000373,,0.0,0.5
CountMinSketch,,950.0,2.0,,354.0,,0.000396,,0.0,0.5
CountMinSketch,,1000.0,2.0,,367.0,,0.000418,,0.0,0.5
