method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.07886962106615292,,0.6788696210661529
MinHash,100.0,,,400.0,,0.000026,,0.0588696210661529,,0.6788696210661529
MinHash,200.0,,,800.0,,0.000035,,0.006130378933847158,,0.6788696210661529
MinHash,300.0,,,1200.0,,0.000051,,0.0022029543994862566,,0.6788696210661529
MinHash,400.0,,,1600.0,,0.000071,,0.001369621066152904,,0.6788696210661529
MinHash,500.0,,,2000.0,,0.000091,,0.006869621066152853,,0.6788696210661529
MinHash,600.0,,,2400.0,,0.000112,,0.007202954399486261,,0.6788696210661529
MinHash,700.0,,,2800.0,,0.000128,,0.01744104963758142,,0.6788696210661529
MinHash,800.0,,,3200.0,,0.000148,,0.007619621066152882,,0.6788696210661529
MinHash,900.0,,,3600.0,,0.000166,,0.0011303789338471537,,0.6788696210661529
MinHash,1000.0,,,4000.0,,0.000185,,0.0021303789338471546,,0.6788696210661529
MinHash,1100.0,,,4400.0,,0.000202,,0.0047667425702107025,,0.6788696210661529
MinHash,1200.0,,,4800.0,,0.000224,,0.00029704560051380113,,0.6788696210661529
MinHash,1300.0,,,5200.0,,0.000246,,0.0011303789338471537,,0.6788696210661529
MinHash,1400.0,,,5600.0,,0.000261,,0.0017267639232957377,,0.6788696210661529
MinHash,1500.0,,,6000.0,,0.000282,,0.006869621066152853,,0.6788696210661529
MinHash,1600.0,,,6400.0,,0.000309,,0.005119621066152935,,0.6788696210661529
MinHash,1700.0,,,6800.0,,0.000324,,0.004751974007329407,,0.6788696210661529
MinHash,1800.0,,,7200.0,,0.000340,,0.007758509955041792,,0.6788696210661529
MinHash,1900.0,,,7600.0,,0.000358,,0.009922252645100271,,0.6788696210661529
MinHash,2000.0,,,8000.0,,0.000380,,0.00836962106615291,,0.6788696210661529
CountMinSketch,,25.0,2.0,,45.0,,0.000013,,0.0,0.6788696210661529
CountMinSketch,,50.0,2.0,,52.0,,0.000022,,0.0,0.6788696210661529
CountMinSketch,,100.0,2.0,,64.0,,0.000042,,0.0,0.6788696210661529
CountMinSketch,,150.0,2.0,,77.0,,0.000059,,0.0,0.6788696210661529
CountMinSketch,,200.0,2.0,,89.0,,0.000080,,0.0,0.6788696210661529
CountMinSketch,,250.0,2.0,,102.0,,0.000101,,0.0,0.6788696210661529
CountMinSketch,,300.0,2.0,,114.0,,0.000123,,0.0,0.6788696210661529
CountMinSketch,,350.0,2.0,,127.0,,0.000146,,0.0,0.6788696210661529
CountMinSketch,,400.0,2.0,,139.0,,0.000164,,0.0,0.6788696210661529
CountMinSketch,,450.0,2.0,,152.0,,0.000187,,0.0,0.6788696210661529
CountMinSketch,,500.0,2.0,,164.0,,0.000207,,0.0,0.6788696210661529
CountMinSketch,,550.0,2.0,,177.0,,0.000230,,0.0,0.6788696210661529
CountMinSketch,,600.0,2.0,,189.0,,0.000263,,0.0,0.6788696210661529
CountMinSketch,,650.0,2.0,,202.0,,0.000286,,0.0,0.6788696210661529
CountMinSketch,,700.0,2.0,,214.0,,0.000291,,0.0,0.6788696210661529
CountMinSketch,,750.0,2.0,,227.0,,0.000319,,0.0,0.6788696210661529
CountMinSketch,,800.0,2.0,,239.0,,0.000335,,0.0,0.6788696210661529
CountMinSketch,,850.0,2.0,,252.0,,0.000353,,0.0,0.6788696210661529
CountMinSketch,,900.0,2.0,,264.0,,0.000381,,0.0,0.6788696210661529
CountMinSketch,,950.0,2.0,,277.0,,0.000401,,0.0,0.6788696210661529
CountMinSketch,,1000.0,2.0,,289.0,,0.000422,,0.0,0.6788696210661529
