method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.06366843033509706,,0.763668430335097
MinHash,100.0,,,400.0,,0.000018,,0.04366843033509704,,0.763668430335097
MinHash,200.0,,,800.0,,0.000034,,0.03366843033509703,,0.763668430335097
MinHash,300.0,,,1200.0,,0.000049,,0.017001763668430314,,0.763668430335097
MinHash,400.0,,,1600.0,,0.000069,,0.02616843033509697,,0.763668430335097
MinHash,500.0,,,2000.0,,0.000089,,0.03366843033509703,,0.763668430335097
MinHash,600.0,,,2400.0,,0.000110,,0.03366843033509703,,0.763668430335097
MinHash,700.0,,,2800.0,,0.000133,,0.03509700176366848,,0.763668430335097
MinHash,800.0,,,3200.0,,0.000148,,0.029918430335097,,0.763668430335097
MinHash,900.0,,,3600.0,,0.000166,,0.021446208112874787,,0.763668430335097
MinHash,1000.0,,,4000.0,,0.000186,,0.021668430335097022,,0.763668430335097
MinHash,1100.0,,,4400.0,,0.000216,,0.016395703062369704,,0.763668430335097
MinHash,1200.0,,,4800.0,,0.000225,,0.010335097001763716,,0.763668430335097
MinHash,1300.0,,,5200.0,,0.000247,,0.01443766110432776,,0.763668430335097
MinHash,1400.0,,,5600.0,,0.000264,,0.013668430335097015,,0.763668430335097
MinHash,1500.0,,,6000.0,,0.000283,,0.01633509700176372,,0.763668430335097
MinHash,1600.0,,,6400.0,,0.000303,,0.02054343033509698,,0.763668430335097
MinHash,1700.0,,,6800.0,,0.000325,,0.0207272538645088,,0.763668430335097
MinHash,1800.0,,,7200.0,,0.000344,,0.018112874779541488,,0.763668430335097
MinHash,1900.0,,,7600.0,,0.000366,,0.017878956650886457,,0.763668430335097
MinHash,2000.0,,,8000.0,,0.000383,,0.018168430335096963,,0.763668430335097
CountMinSketch,,25.0,2.0,,73.0,,0.000010,,0.016482882526496212,0.763668430335097
CountMinSketch,,50.0,2.0,,87.0,,0.000019,,0.005460273778127189,0.763668430335097
CountMinSketch,,100.0,2.0,,99.0,,0.000036,,0.005460273778127189,0.763668430335097
CountMinSketch,,150.0,2.0,,123.0,,0.000056,,0.0,0.763668430335097
CountMinSketch,,200.0,2.0,,128.0,,0.000078,,0.005460273778127189,0.763668430335097
CountMinSketch,,250.0,2.0,,144.0,,0.000097,,0.0,0.763668430335097
CountMinSketch,,300.0,2.0,,161.0,,0.000119,,0.0,0.763668430335097
CountMinSketch,,350.0,2.0,,173.0,,0.000140,,0.0,0.763668430335097
CountMinSketch,,400.0,2.0,,178.0,,0.000162,,0.005460273778127189,0.763668430335097
CountMinSketch,,450.0,2.0,,198.0,,0.000181,,0.0,0.763668430335097
CountMinSketch,,500.0,2.0,,207.0,,0.000207,,0.0,0.763668430335097
CountMinSketch,,550.0,2.0,,223.0,,0.000226,,0.0,0.763668430335097
CountMinSketch,,600.0,2.0,,236.0,,0.000245,,0.0,0.763668430335097
CountMinSketch,,650.0,2.0,,248.0,,0.000268,,0.0,0.763668430335097
CountMinSketch,,700.0,2.0,,261.0,,0.000291,,0.0,0.763668430335097
CountMinSketch,,750.0,2.0,,273.0,,0.000314,,0.0,0.763668430335097
CountMinSketch,,800.0,2.0,,278.0,,0.000329,,0.005460273778127189,0.763668430335097
CountMinSketch,,850.0,2.0,,298.0,,0.000350,,0.0,0.763668430335097
CountMinSketch,,900.0,2.0,,311.0,,0.000378,,0.0,0.763668430335097
CountMinSketch,,950.0,2.0,,319.0,,0.000401,,0.005460273778127189,0.763668430335097
CountMinSketch,,1000.0,2.0,,336.0,,0.000423,,0.0,0.763668430335097
