method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000013,,0.028883826879271046,,0.6911161731207289
MinHash,100.0,,,400.0,,0.000020,,0.038883826879271055,,0.6911161731207289
MinHash,200.0,,,800.0,,0.000036,,0.018883826879271037,,0.6911161731207289
MinHash,300.0,,,1200.0,,0.000053,,0.032217160212604457,,0.6911161731207289
MinHash,400.0,,,1600.0,,0.000072,,0.011383826879271086,,0.6911161731207289
MinHash,500.0,,,2000.0,,0.000095,,0.014883826879271034,,0.6911161731207289
MinHash,600.0,,,2400.0,,0.000112,,0.003883826879271024,,0.6911161731207289
MinHash,700.0,,,2800.0,,0.000131,,0.007455255450699694,,0.6911161731207289
MinHash,800.0,,,3200.0,,0.000150,,0.0011161731207289805,,0.6911161731207289
MinHash,900.0,,,3600.0,,0.000171,,5.062009617806673e-06,,0.6911161731207289
MinHash,1000.0,,,4000.0,,0.000189,,0.003883826879271024,,0.6911161731207289
MinHash,1100.0,,,4400.0,,0.000210,,0.006156554151998339,,0.6911161731207289
MinHash,1200.0,,,4800.0,,0.000226,,0.003883826879271024,,0.6911161731207289
MinHash,1300.0,,,5200.0,,0.000247,,0.0018854038899597247,,0.6911161731207289
MinHash,1400.0,,,5600.0,,0.000264,,0.002544744549300315,,0.6911161731207289
MinHash,1500.0,,,6000.0,,0.000288,,0.00444950645406228,,0.6911161731207289
MinHash,1600.0,,,6400.0,,0.000303,,0.006741173120728972,,0.6911161731207289
MinHash,1700.0,,,6800.0,,0.000326,,0.0046455848854347614,,0.6911161731207289
MinHash,1800.0,,,7200.0,,0.000342,,0.00444950645406228,,0.6911161731207289
MinHash,1900.0,,,7600.0,,0.000363,,0.0021688046996762855,,0.6911161731207289
MinHash,2000.0,,,8000.0,,0.000390,,0.0008838268792710213,,0.6911161731207289
CountMinSketch,,25.0,2.0,,200.0,,0.000011,,0.20227836908789132,0.6911161731207289
CountMinSketch,,50.0,2.0,,400.0,,0.000020,,0.1588713673726675,0.6911161731207289
CountMinSketch,,100.0,2.0,,762.0,,0.000038,,0.1121386240616854,0.6911161731207289
CountMinSketch,,150.0,2.0,,1042.0,,0.000058,,0.08666160465704886,0.6911161731207289
CountMinSketch,,200.0,2.0,,1259.0,,0.000081,,0.07524119066704171,0.6911161731207289
CountMinSketch,,250.0,2.0,,1349.0,,0.000102,,0.06604359019288053,0.6911161731207289
CountMinSketch,,300.0,2.0,,1540.0,,0.000128,,0.052834966179247544,0.6911161731207289
CountMinSketch,,350.0,2.0,,1599.0,,0.000149,,0.04711843235808166,0.6911161731207289
CountMinSketch,,400.0,2.0,,1689.0,,0.000168,,0.03700300751241814,0.6911161731207289
CountMinSketch,,450.0,2.0,,1725.0,,0.000188,,0.043058085230123666,0.6911161731207289
CountMinSketch,,500.0,2.0,,1768.0,,0.000211,,0.03861355660900079,0.6911161731207289
CountMinSketch,,550.0,2.0,,1777.0,,0.000230,,0.04346326613160756,0.6911161731207289
CountMinSketch,,600.0,2.0,,1894.0,,0.000254,,0.030590691443278528,0.6911161731207289
CountMinSketch,,650.0,2.0,,1903.0,,0.000272,,0.030590691443278528,0.6911161731207289
CountMinSketch,,700.0,2.0,,2008.0,,0.000294,,0.020271563163272943,0.6911161731207289
CountMinSketch,,750.0,2.0,,1986.0,,0.000318,,0.02740234539778963,0.6911161731207289
CountMinSketch,,800.0,2.0,,2072.0,,0.000335,,0.019482905220284952,0.6911161731207289
CountMinSketch,,850.0,2.0,,2054.0,,0.000357,,0.027004632248398552,0.6911161731207289
CountMinSketch,,900.0,2.0,,2113.0,,0.000384,,0.021060948650488798,0.6911161731207289
CountMinSketch,,950.0,2.0,,2133.0,,0.000404,,0.015942920923879056,0.6911161731207289
CountMinSketch,,1000.0,2.0,,2134.0,,0.000424,,0.023829541824985978,0.6911161731207289
