method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.0067633726201268285,,0.8132366273798731
MinHash,100.0,,,400.0,,0.000017,,0.0067633726201268285,,0.8132366273798731
MinHash,200.0,,,800.0,,0.000034,,0.04176337262012686,,0.8132366273798731
MinHash,300.0,,,1200.0,,0.000051,,0.016763372620126837,,0.8132366273798731
MinHash,400.0,,,1600.0,,0.000072,,0.004263372620126882,,0.8132366273798731
MinHash,500.0,,,2000.0,,0.000089,,0.0007633726201268232,,0.8132366273798731
MinHash,600.0,,,2400.0,,0.000112,,0.003430039286793529,,0.8132366273798731
MinHash,700.0,,,2800.0,,0.000128,,0.011049086905841166,,0.8132366273798731
MinHash,800.0,,,3200.0,,0.000151,,0.005513372620126855,,0.8132366273798731
MinHash,900.0,,,3600.0,,0.000168,,0.0067633726201268285,,0.8132366273798731
MinHash,1000.0,,,4000.0,,0.000187,,0.010763372620126832,,0.8132366273798731
MinHash,1100.0,,,4400.0,,0.000205,,0.012217918074672318,,0.8132366273798731
MinHash,1200.0,,,4800.0,,0.000228,,0.010930039286793591,,0.8132366273798731
MinHash,1300.0,,,5200.0,,0.000247,,0.010609526466280772,,0.8132366273798731
MinHash,1400.0,,,5600.0,,0.000266,,0.013191944048698279,,0.8132366273798731
MinHash,1500.0,,,6000.0,,0.000286,,0.012763372620126834,,0.8132366273798731
MinHash,1600.0,,,6400.0,,0.000309,,0.011138372620126846,,0.8132366273798731
MinHash,1700.0,,,6800.0,,0.000325,,0.005586902031891605,,0.8132366273798731
MinHash,1800.0,,,7200.0,,0.000346,,0.007318928175682471,,0.8132366273798731
MinHash,1900.0,,,7600.0,,0.000361,,0.005184425251705815,,0.8132366273798731
MinHash,2000.0,,,8000.0,,0.000388,,0.0067633726201268285,,0.8132366273798731
CountMinSketch,,25.0,2.0,,92.0,,0.000011,,0.0807027665595208,0.8132366273798731
CountMinSketch,,50.0,2.0,,110.0,,0.000019,,0.051565237421991705,0.8132366273798731
CountMinSketch,,100.0,2.0,,130.0,,0.000036,,0.010748780736861918,0.8132366273798731
CountMinSketch,,150.0,2.0,,150.0,,0.000055,,0.0032937995047771507,0.8132366273798731
CountMinSketch,,200.0,2.0,,159.0,,0.000077,,0.0032937995047771507,0.8132366273798731
CountMinSketch,,250.0,2.0,,175.0,,0.000098,,0.02246782420342197,0.8132366273798731
CountMinSketch,,300.0,2.0,,188.0,,0.000121,,0.0032937995047771507,0.8132366273798731
CountMinSketch,,350.0,2.0,,200.0,,0.000140,,0.02246782420342197,0.8132366273798731
CountMinSketch,,400.0,2.0,,213.0,,0.000161,,0.0,0.8132366273798731
CountMinSketch,,450.0,2.0,,229.0,,0.000186,,0.0,0.8132366273798731
CountMinSketch,,500.0,2.0,,242.0,,0.000203,,0.0,0.8132366273798731
CountMinSketch,,550.0,2.0,,254.0,,0.000227,,0.0,0.8132366273798731
CountMinSketch,,600.0,2.0,,263.0,,0.000248,,0.0032937995047771507,0.8132366273798731
CountMinSketch,,650.0,2.0,,275.0,,0.000271,,0.0174269881807676,0.8132366273798731
CountMinSketch,,700.0,2.0,,292.0,,0.000292,,0.0,0.8132366273798731
CountMinSketch,,750.0,2.0,,304.0,,0.000310,,0.0,0.8132366273798731
CountMinSketch,,800.0,2.0,,313.0,,0.000330,,0.0,0.8132366273798731
CountMinSketch,,850.0,2.0,,325.0,,0.000357,,0.0,0.8132366273798731
CountMinSketch,,900.0,2.0,,342.0,,0.000380,,0.0,0.8132366273798731
CountMinSketch,,950.0,2.0,,354.0,,0.000402,,0.0,0.8132366273798731
CountMinSketch,,1000.0,2.0,,367.0,,0.000415,,0.0,0.8132366273798731
