method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.0011467889908256534,,0.9988532110091743
MinHash,100.0,,,400.0,,0.000017,,0.0011467889908256534,,0.9988532110091743
MinHash,200.0,,,800.0,,0.000032,,0.0011467889908256534,,0.9988532110091743
MinHash,300.0,,,1200.0,,0.000051,,0.0011467889908256534,,0.9988532110091743
MinHash,400.0,,,1600.0,,0.000070,,0.0011467889908256534,,0.9988532110091743
MinHash,500.0,,,2000.0,,0.000092,,0.0011467889908256534,,0.9988532110091743
MinHash,600.0,,,2400.0,,0.000111,,0.0011467889908256534,,0.9988532110091743
MinHash,700.0,,,2800.0,,0.000128,,0.0011467889908256534,,0.9988532110091743
MinHash,800.0,,,3200.0,,0.000151,,0.00010321100917431991,,0.9988532110091743
MinHash,900.0,,,3600.0,,0.000167,,3.567787971459069e-05,,0.9988532110091743
MinHash,1000.0,,,4000.0,,0.000189,,0.00014678899082565255,,0.9988532110091743
MinHash,1100.0,,,4400.0,,0.000205,,0.000237698081734794,,0.9988532110091743
MinHash,1200.0,,,4800.0,,0.000227,,0.00031345565749230087,,0.9988532110091743
MinHash,1300.0,,,5200.0,,0.000247,,0.00037755822159490915,,0.9988532110091743
MinHash,1400.0,,,5600.0,,0.000268,,0.0004325032765399861,,0.9988532110091743
MinHash,1500.0,,,6000.0,,0.000285,,0.0004801223241589492,,0.9988532110091743
MinHash,1600.0,,,6400.0,,0.000310,,0.00010321100917431991,,0.9988532110091743
MinHash,1700.0,,,6800.0,,0.000319,,2.9681597409680904e-05,,0.9988532110091743
MinHash,1800.0,,,7200.0,,0.000343,,3.567787971459069e-05,,0.9988532110091743
MinHash,1900.0,,,7600.0,,0.000362,,9.415741187823734e-05,,0.9988532110091743
MinHash,2000.0,,,8000.0,,0.000384,,0.00014678899082565255,,0.9988532110091743
CountMinSketch,,25.0,2.0,,22.0,,0.000011,,0.0,0.9988532110091743
CountMinSketch,,50.0,2.0,,28.0,,0.000019,,0.0,0.9988532110091743
CountMinSketch,,100.0,2.0,,41.0,,0.000036,,0.0,0.9988532110091743
CountMinSketch,,150.0,2.0,,53.0,,0.000055,,0.0,0.9988532110091743
CountMinSketch,,200.0,2.0,,66.0,,0.000077,,0.0,0.9988532110091743
CountMinSketch,,250.0,2.0,,78.0,,0.000097,,0.0,0.9988532110091743
CountMinSketch,,300.0,2.0,,91.0,,0.000118,,0.0,0.9988532110091743
CountMinSketch,,350.0,2.0,,103.0,,0.000140,,0.0,0.9988532110091743
CountMinSketch,,400.0,2.0,,116.0,,0.000164,,0.0,0.9988532110091743
CountMinSketch,,450.0,2.0,,128.0,,0.000187,,0.0,0.9988532110091743
CountMinSketch,,500.0,2.0,,141.0,,0.000203,,0.0,0.9988532110091743
CountMinSketch,,550.0,2.0,,153.0,,0.000224,,0.0,0.9988532110091743
CountMinSketch,,600.0,2.0,,166.0,,0.000245,,0.0,0.9988532110091743
CountMinSketch,,650.0,2.0,,178.0,,0.000267,,0.0,0.9988532110091743
CountMinSketch,,700.0,2.0,,191.0,,0.000291,,0.0,0.9988532110091743
CountMinSketch,,750.0,2.0,,203.0,,0.000311,,0.0,0.9988532110091743
CountMinSketch,,800.0,2.0,,216.0,,0.000334,,0.0,0.9988532110091743
CountMinSketch,,850.0,2.0,,228.0,,0.000353,,0.0,0.9988532110091743
CountMinSketch,,900.0,2.0,,241.0,,0.000377,,0.0,0.9988532110091743
CountMinSketch,,950.0,2.0,,253.0,,0.000393,,0.0,0.9988532110091743
CountMinSketch,,1000.0,2.0,,266.0,,0.000416,,0.0,0.9988532110091743
