method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.010491803278688483,,0.7704918032786885
MinHash,100.0,,,400.0,,0.000019,,0.009508196721311535,,0.7704918032786885
MinHash,200.0,,,800.0,,0.000032,,0.0304918032786885,,0.7704918032786885
MinHash,300.0,,,1200.0,,0.000049,,0.013825136612021782,,0.7704918032786885
MinHash,400.0,,,1600.0,,0.000069,,0.02299180327868844,,0.7704918032786885
MinHash,500.0,,,2000.0,,0.000089,,0.024491803278688495,,0.7704918032786885
MinHash,600.0,,,2400.0,,0.000107,,0.020491803278688492,,0.7704918032786885
MinHash,700.0,,,2800.0,,0.000129,,0.019063231850117046,,0.7704918032786885
MinHash,800.0,,,3200.0,,0.000147,,0.015491803278688487,,0.7704918032786885
MinHash,900.0,,,3600.0,,0.000169,,0.020491803278688492,,0.7704918032786885
MinHash,1000.0,,,4000.0,,0.000186,,0.020491803278688492,,0.7704918032786885
MinHash,1100.0,,,4400.0,,0.000205,,0.018673621460506662,,0.7704918032786885
MinHash,1200.0,,,4800.0,,0.000226,,0.017991803278688545,,0.7704918032786885
MinHash,1300.0,,,5200.0,,0.000246,,0.021261034047919236,,0.7704918032786885
MinHash,1400.0,,,5600.0,,0.000262,,0.016920374707259933,,0.7704918032786885
MinHash,1500.0,,,6000.0,,0.000286,,0.012491803278688485,,0.7704918032786885
MinHash,1600.0,,,6400.0,,0.000304,,0.008616803278688523,,0.7704918032786885
MinHash,1700.0,,,6800.0,,0.000325,,0.009903567984570816,,0.7704918032786885
MinHash,1800.0,,,7200.0,,0.000345,,0.012158469945355188,,0.7704918032786885
MinHash,1900.0,,,7600.0,,0.000364,,0.006807592752372749,,0.7704918032786885
MinHash,2000.0,,,8000.0,,0.000380,,0.0034918032786884767,,0.7704918032786885
CountMinSketch,,25.0,2.0,,22.0,,0.000010,,0.0,0.7704918032786885
CountMinSketch,,50.0,2.0,,28.0,,0.000019,,0.0,0.7704918032786885
CountMinSketch,,100.0,2.0,,41.0,,0.000036,,0.0,0.7704918032786885
CountMinSketch,,150.0,2.0,,53.0,,0.000055,,0.0,0.7704918032786885
CountMinSketch,,200.0,2.0,,66.0,,0.000077,,0.0,0.7704918032786885
CountMinSketch,,250.0,2.0,,78.0,,0.000097,,0.0,0.7704918032786885
CountMinSketch,,300.0,2.0,,91.0,,0.000118,,0.0,0.7704918032786885
CountMinSketch,,350.0,2.0,,103.0,,0.000142,,0.0,0.7704918032786885
CountMinSketch,,400.0,2.0,,116.0,,0.000161,,0.0,0.7704918032786885
CountMinSketch,,450.0,2.0,,128.0,,0.000184,,0.0,0.7704918032786885
CountMinSketch,,500.0,2.0,,141.0,,0.000205,,0.0,0.7704918032786885
CountMinSketch,,550.0,2.0,,153.0,,0.000224,,0.0,0.7704918032786885
CountMinSketch,,600.0,2.0,,166.0,,0.000248,,0.0,0.7704918032786885
CountMinSketch,,650.0,2.0,,178.0,,0.000272,,0.0,0.7704918032786885
CountMinSketch,,700.0,2.0,,191.0,,0.000291,,0.0,0.7704918032786885
CountMinSketch,,750.0,2.0,,203.0,,0.000317,,0.0,0.7704918032786885
CountMinSketch,,800.0,2.0,,216.0,,0.000331,,0.0,0.7704918032786885
CountMinSketch,,850.0,2.0,,228.0,,0.000354,,0.0,0.7704918032786885
CountMinSketch,,900.0,2.0,,241.0,,0.000381,,0.0,0.7704918032786885
CountMinSketch,,950.0,2.0,,253.0,,0.000394,,0.0,0.7704918032786885
CountMinSketch,,1000.0,2.0,,266.0,,0.000417,,0.0,0.7704918032786885
