method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000012,,0.09981998199819986,,0.8001800180018002
MinHash,100.0,,,400.0,,0.000020,,0.06981998199819983,,0.8001800180018002
MinHash,200.0,,,800.0,,0.000036,,0.029819981998199796,,0.8001800180018002
MinHash,300.0,,,1200.0,,0.000051,,0.026486648664866497,,0.8001800180018002
MinHash,400.0,,,1600.0,,0.000073,,0.019819981998199787,,0.8001800180018002
MinHash,500.0,,,2000.0,,0.000090,,0.02381998199819979,,0.8001800180018002
MinHash,600.0,,,2400.0,,0.000111,,0.02481998199819979,,0.8001800180018002
MinHash,700.0,,,2800.0,,0.000131,,0.024105696283914124,,0.8001800180018002
MinHash,800.0,,,3200.0,,0.000152,,0.03106998199819988,,0.8001800180018002
MinHash,900.0,,,3600.0,,0.000170,,0.02759775977597756,,0.8001800180018002
MinHash,1000.0,,,4000.0,,0.000192,,0.020819981998199788,,0.8001800180018002
MinHash,1100.0,,,4400.0,,0.000209,,0.013456345634563438,,0.8001800180018002
MinHash,1200.0,,,4800.0,,0.000226,,0.013153315331533189,,0.8001800180018002
MinHash,1300.0,,,5200.0,,0.000249,,0.009050751228969034,,0.8001800180018002
MinHash,1400.0,,,5600.0,,0.000268,,0.013391410569628448,,0.8001800180018002
MinHash,1500.0,,,6000.0,,0.000284,,0.011819981998199891,,0.8001800180018002
MinHash,1600.0,,,6400.0,,0.000307,,0.012944981998199823,,0.8001800180018002
MinHash,1700.0,,,6800.0,,0.000326,,0.01158468788055278,,0.8001800180018002
MinHash,1800.0,,,7200.0,,0.000344,,0.014819981998199783,,0.8001800180018002
MinHash,1900.0,,,7600.0,,0.000363,,0.014030508313989332,,0.8001800180018002
MinHash,2000.0,,,8000.0,,0.000385,,0.01081998199819989,,0.8001800180018002
CountMinSketch,,25.0,2.0,,22.0,,0.000013,,0.0,0.8001800180018002
CountMinSketch,,50.0,2.0,,28.0,,0.000021,,0.0,0.8001800180018002
CountMinSketch,,100.0,2.0,,41.0,,0.000038,,0.0,0.8001800180018002
CountMinSketch,,150.0,2.0,,53.0,,0.000057,,0.0,0.8001800180018002
CountMinSketch,,200.0,2.0,,66.0,,0.000079,,0.0,0.8001800180018002
CountMinSketch,,250.0,2.0,,78.0,,0.000099,,0.0,0.8001800180018002
CountMinSketch,,300.0,2.0,,91.0,,0.000122,,0.0,0.8001800180018002
CountMinSketch,,350.0,2.0,,103.0,,0.000146,,0.0,0.8001800180018002
CountMinSketch,,400.0,2.0,,116.0,,0.000164,,0.0,0.8001800180018002
CountMinSketch,,450.0,2.0,,128.0,,0.000184,,0.0,0.8001800180018002
CountMinSketch,,500.0,2.0,,141.0,,0.000206,,0.0,0.8001800180018002
CountMinSketch,,550.0,2.0,,153.0,,0.000231,,0.0,0.8001800180018002
CountMinSketch,,600.0,2.0,,166.0,,0.000252,,0.0,0.8001800180018002
CountMinSketch,,650.0,2.0,,178.0,,0.000268,,0.0,0.8001800180018002
CountMinSketch,,700.0,2.0,,191.0,,0.000290,,0.0,0.8001800180018002
CountMinSketch,,750.0,2.0,,203.0,,0.000311,,0.0,0.8001800180018002
CountMinSketch,,800.0,2.0,,216.0,,0.000334,,0.0,0.8001800180018002
CountMinSketch,,850.0,2.0,,228.0,,0.000352,,0.0,0.8001800180018002
CountMinSketch,,900.0,2.0,,241.0,,0.000377,,0.0,0.8001800180018002
CountMinSketch,,950.0,2.0,,253.0,,0.000401,,0.0,0.8001800180018002
CountMinSketch,,1000.0,2.0,,266.0,,0.000420,,0.0,0.8001800180018002
