method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000012,,0.023457497612225375,,0.5434574976122254
MinHash,100.0,,,400.0,,0.000019,,0.006542502387774651,,0.5434574976122254
MinHash,200.0,,,800.0,,0.000036,,0.02845749761222538,,0.5434574976122254
MinHash,300.0,,,1200.0,,0.000053,,0.033457497612225384,,0.5434574976122254
MinHash,400.0,,,1600.0,,0.000071,,0.033457497612225384,,0.5434574976122254
MinHash,500.0,,,2000.0,,0.000090,,0.03745749761222539,,0.5434574976122254
MinHash,600.0,,,2400.0,,0.000108,,0.04179083094555869,,0.5434574976122254
MinHash,700.0,,,2800.0,,0.000127,,0.036314640469368276,,0.5434574976122254
MinHash,800.0,,,3200.0,,0.000155,,0.03470749761222536,,0.5434574976122254
MinHash,900.0,,,3600.0,,0.000165,,0.026790830945558675,,0.5434574976122254
MinHash,1000.0,,,4000.0,,0.000185,,0.03245749761222538,,0.5434574976122254
MinHash,1100.0,,,4400.0,,0.000202,,0.028002952157679895,,0.5434574976122254
MinHash,1200.0,,,4800.0,,0.000226,,0.025957497612225433,,0.5434574976122254
MinHash,1300.0,,,5200.0,,0.000243,,0.02422672838145612,,0.5434574976122254
MinHash,1400.0,,,5600.0,,0.000262,,0.026314640469368267,,0.5434574976122254
MinHash,1500.0,,,6000.0,,0.000283,,0.02745749761222538,,0.5434574976122254
MinHash,1600.0,,,6400.0,,0.000297,,0.022207497612225402,,0.5434574976122254
MinHash,1700.0,,,6800.0,,0.000321,,0.023457497612225375,,0.5434574976122254
MinHash,1800.0,,,7200.0,,0.000343,,0.019013053167780902,,0.5434574976122254
MinHash,1900.0,,,7600.0,,0.000357,,0.01503644498064649,,0.5434574976122254
MinHash,2000.0,,,8000.0,,0.000381,,0.014457497612225367,,0.5434574976122254
CountMinSketch,,25.0,2.0,,200.0,,0.000011,,0.3023449010171293,0.5434574976122254
CountMinSketch,,50.0,2.0,,400.0,,0.000020,,0.2682016952128867,0.5434574976122254
CountMinSketch,,100.0,2.0,,781.0,,0.000038,,0.2149755818219422,0.5434574976122254
CountMinSketch,,150.0,2.0,,1088.0,,0.000059,,0.17935700132167653,0.5434574976122254
CountMinSketch,,200.0,2.0,,1325.0,,0.000079,,0.15759513396672198,0.5434574976122254
CountMinSketch,,250.0,2.0,,1535.0,,0.000102,,0.1251021306789465,0.5434574976122254
CountMinSketch,,300.0,2.0,,1691.0,,0.000123,,0.12424116079850733,0.5434574976122254
CountMinSketch,,350.0,2.0,,1874.0,,0.000145,,0.11397839982367208,0.5434574976122254
CountMinSketch,,400.0,2.0,,1972.0,,0.000169,,0.09965383944928963,0.5434574976122254
CountMinSketch,,450.0,2.0,,2093.0,,0.000188,,0.07497014384996792,0.5434574976122254
CountMinSketch,,500.0,2.0,,2125.0,,0.000223,,0.079032462227132,0.5434574976122254
CountMinSketch,,550.0,2.0,,2277.0,,0.000236,,0.08557476045229073,0.5434574976122254
CountMinSketch,,600.0,2.0,,2278.0,,0.000256,,0.07659262770105779,0.5434574976122254
CountMinSketch,,650.0,2.0,,2368.0,,0.000277,,0.07092811677338895,0.5434574976122254
CountMinSketch,,700.0,2.0,,2396.0,,0.000298,,0.07173490618587552,0.5434574976122254
CountMinSketch,,750.0,2.0,,2443.0,,0.000319,,0.05101709538234789,0.5434574976122254
CountMinSketch,,800.0,2.0,,2463.0,,0.000340,,0.05733497390832931,0.5434574976122254
CountMinSketch,,850.0,2.0,,2503.0,,0.000363,,0.056542502387774585,0.5434574976122254
CountMinSketch,,900.0,2.0,,2597.0,,0.000385,,0.04163323313814249,0.5434574976122254
CountMinSketch,,950.0,2.0,,2606.0,,0.000407,,0.053380447051806224,0.5434574976122254
CountMinSketch,,1000.0,2.0,,2599.0,,0.000433,,0.04396882851744066,0.5434574976122254
