method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000014,,0.06666666666666665,,0.6666666666666666
MinHash,100.0,,,400.0,,0.000018,,0.026666666666666616,,0.6666666666666666
MinHash,200.0,,,800.0,,0.000032,,0.011666666666666603,,0.6666666666666666
MinHash,300.0,,,1200.0,,0.000051,,0.0033333333333334103,,0.6666666666666666
MinHash,400.0,,,1600.0,,0.000070,,0.005833333333333357,,0.6666666666666666
MinHash,500.0,,,2000.0,,0.000089,,0.015333333333333421,,0.6666666666666666
MinHash,600.0,,,2400.0,,0.000111,,0.0033333333333334103,,0.6666666666666666
MinHash,700.0,,,2800.0,,0.000129,,0.0033333333333334103,,0.6666666666666666
MinHash,800.0,,,3200.0,,0.000146,,0.0033333333333334103,,0.6666666666666666
MinHash,900.0,,,3600.0,,0.000167,,0.0033333333333334103,,0.6666666666666666
MinHash,1000.0,,,4000.0,,0.000187,,0.005333333333333412,,0.6666666666666666
MinHash,1100.0,,,4400.0,,0.000205,,0.00787878787878793,,0.6666666666666666
MinHash,1200.0,,,4800.0,,0.000223,,0.0050000000000000044,,0.6666666666666666
MinHash,1300.0,,,5200.0,,0.000246,,0.005641025641025643,,0.6666666666666666
MinHash,1400.0,,,5600.0,,0.000262,,0.005476190476190523,,0.6666666666666666
MinHash,1500.0,,,6000.0,,0.000312,,0.0020000000000000018,,0.6666666666666666
MinHash,1600.0,,,6400.0,,0.000305,,0.0002083333333333659,,0.6666666666666666
MinHash,1700.0,,,6800.0,,0.000331,,0.00039215686274518546,,0.6666666666666666
MinHash,1800.0,,,7200.0,,0.000340,,0.004444444444444473,,0.6666666666666666
MinHash,1900.0,,,7600.0,,0.000375,,0.00807017543859656,,0.6666666666666666
MinHash,2000.0,,,8000.0,,0.000379,,0.007333333333333414,,0.6666666666666666
CountMinSketch,,25.0,2.0,,135.0,,0.000012,,0.02824858757062154,0.6666666666666666
CountMinSketch,,50.0,2.0,,156.0,,0.000020,,0.0,0.6666666666666666
CountMinSketch,,100.0,2.0,,196.0,,0.000036,,0.0,0.6666666666666666
CountMinSketch,,150.0,2.0,,224.0,,0.000056,,0.0,0.6666666666666666
CountMinSketch,,200.0,2.0,,233.0,,0.000077,,0.0,0.6666666666666666
CountMinSketch,,250.0,2.0,,253.0,,0.000098,,0.0,0.6666666666666666
CountMinSketch,,300.0,2.0,,265.0,,0.000118,,0.0,0.6666666666666666
CountMinSketch,,350.0,2.0,,278.0,,0.000140,,0.0,0.6666666666666666
CountMinSketch,,400.0,2.0,,290.0,,0.000161,,0.0,0.6666666666666666
CountMinSketch,,450.0,2.0,,303.0,,0.000186,,0.0,0.6666666666666666
CountMinSketch,,500.0,2.0,,319.0,,0.000205,,0.0,0.6666666666666666
CountMinSketch,,550.0,2.0,,332.0,,0.000226,,0.0,0.6666666666666666
CountMinSketch,,600.0,2.0,,340.0,,0.000245,,0.0,0.6666666666666666
CountMinSketch,,650.0,2.0,,353.0,,0.000270,,0.0,0.6666666666666666
CountMinSketch,,700.0,2.0,,365.0,,0.000292,,0.0,0.6666666666666666
CountMinSketch,,750.0,2.0,,378.0,,0.000308,,0.0,0.6666666666666666
CountMinSketch,,800.0,2.0,,394.0,,0.000336,,0.0,0.6666666666666666
CountMinSketch,,850.0,2.0,,403.0,,0.000353,,0.0,0.6666666666666666
CountMinSketch,,900.0,2.0,,415.0,,0.000377,,0.0,0.6666666666666666
CountMinSketch,,950.0,2.0,,428.0,,0.000395,,0.0,0.6666666666666666
CountMinSketch,,1000.0,2.0,,444.0,,0.000416,,0.0,0.6666666666666666
