method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.0,,1.0
MinHash,100.0,,,400.0,,0.000017,,0.0,,1.0
MinHash,200.0,,,800.0,,0.000033,,0.0,,1.0
MinHash,300.0,,,1200.0,,0.000051,,0.0,,1.0
MinHash,400.0,,,1600.0,,0.000070,,0.0,,1.0
MinHash,500.0,,,2000.0,,0.000091,,0.0,,1.0
MinHash,600.0,,,2400.0,,0.000110,,0.0,,1.0
MinHash,700.0,,,2800.0,,0.000130,,0.0,,1.0
MinHash,800.0,,,3200.0,,0.000150,,0.0,,1.0
MinHash,900.0,,,3600.0,,0.000178,,0.0,,1.0
MinHash,1000.0,,,4000.0,,0.000192,,0.0,,1.0
MinHash,1100.0,,,4400.0,,0.000226,,0.0,,1.0
MinHash,1200.0,,,4800.0,,0.000226,,0.0,,1.0
MinHash,1300.0,,,5200.0,,0.000260,,0.0,,1.0
MinHash,1400.0,,,5600.0,,0.000268,,0.0,,1.0
MinHash,1500.0,,,6000.0,,0.000290,,0.0,,1.0
MinHash,1600.0,,,6400.0,,0.000305,,0.0,,1.0
MinHash,1700.0,,,6800.0,,0.000328,,0.0,,1.0
MinHash,1800.0,,,7200.0,,0.000345,,0.0,,1.0
MinHash,1900.0,,,7600.0,,0.000365,,0.0,,1.0
MinHash,2000.0,,,8000.0,,0.000384,,0.0,,1.0
CountMinSketch,,25.0,2.0,,200.0,,0.000010,,0.0,1.0
CountMinSketch,,50.0,2.0,,397.0,,0.000019,,0.0,1.0
CountMinSketch,,100.0,2.0,,700.0,,0.000036,,0.0,1.0
CountMinSketch,,150.0,2.0,,887.0,,0.000055,,0.0,1.0
CountMinSketch,,200.0,2.0,,977.0,,0.000076,,0.0,1.0
CountMinSketch,,250.0,2.0,,1098.0,,0.000097,,0.0,1.0
CountMinSketch,,300.0,2.0,,1145.0,,0.000123,,0.0,1.0
CountMinSketch,,350.0,2.0,,1204.0,,0.000143,,0.0,1.0
CountMinSketch,,400.0,2.0,,1240.0,,0.000162,,0.0,1.0
CountMinSketch,,450.0,2.0,,1272.0,,0.000184,,0.0,1.0
CountMinSketch,,500.0,2.0,,1331.0,,0.000206,,0.0,1.0
CountMinSketch,,550.0,2.0,,1347.0,,0.000228,,0.0,1.0
CountMinSketch,,600.0,2.0,,1371.0,,0.000251,,0.0,1.0
CountMinSketch,,650.0,2.0,,1411.0,,0.000272,,0.0,1.0
CountMinSketch,,700.0,2.0,,1415.0,,0.000290,,0.0,1.0
CountMinSketch,,750.0,2.0,,1440.0,,0.000314,,0.0,1.0
CountMinSketch,,800.0,2.0,,1468.0,,0.000347,,0.0,1.0
CountMinSketch,,850.0,2.0,,1499.0,,0.000367,,0.0,1.0
CountMinSketch,,900.0,2.0,,1485.0,,0.000378,,0.0,1.0
CountMinSketch,,950.0,2.0,,1524.0,,0.000405,,0.0,1.0
CountMinSketch,,1000.0,2.0,,1572.0,,0.000430,,0.0,1.0
