method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000011,,0.14998841251448436,,0.7300115874855156
MinHash,100.0,,,400.0,,0.000018,,0.07998841251448441,,0.7300115874855156
MinHash,200.0,,,800.0,,0.000034,,0.02498841251448436,,0.7300115874855156
MinHash,300.0,,,1200.0,,0.000052,,0.009988412514484346,,0.7300115874855156
MinHash,400.0,,,1600.0,,0.000072,,0.005011587485515667,,0.7300115874855156
MinHash,500.0,,,2000.0,,0.000091,,1.1587485515662799e-05,,0.7300115874855156
MinHash,600.0,,,2400.0,,0.000113,,0.001678254152182257,,0.7300115874855156
MinHash,700.0,,,2800.0,,0.000128,,0.010011587485515672,,0.7300115874855156
MinHash,800.0,,,3200.0,,0.000148,,0.006261587485515641,,0.7300115874855156
MinHash,900.0,,,3600.0,,0.000169,,0.0022338097077378993,,0.7300115874855156
MinHash,1000.0,,,4000.0,,0.000187,,0.0059884125144843425,,0.7300115874855156
MinHash,1100.0,,,4400.0,,0.000210,,1.1587485515662799e-05,,0.7300115874855156
MinHash,1200.0,,,4800.0,,0.000232,,0.0008449208188490154,,0.7300115874855156
MinHash,1300.0,,,5200.0,,0.000243,,0.0023192797932080067,,0.7300115874855156
MinHash,1400.0,,,5600.0,,0.000268,,1.1587485515662799e-05,,0.7300115874855156
MinHash,1500.0,,,6000.0,,0.000285,,0.0013449208188489603,,0.7300115874855156
MinHash,1600.0,,,6400.0,,0.000303,,0.003136587485515596,,0.7300115874855156
MinHash,1700.0,,,6800.0,,0.000326,,0.0011880580737508861,,0.7300115874855156
MinHash,1800.0,,,7200.0,,0.000343,,0.0027893652632934307,,0.7300115874855156
MinHash,1900.0,,,7600.0,,0.000364,,0.002643166432884092,,0.7300115874855156
MinHash,2000.0,,,8000.0,,0.000381,,0.004511587485515611,,0.7300115874855156
CountMinSketch,,25.0,2.0,,135.0,,0.000011,,0.03476382622606833,0.7300115874855156
CountMinSketch,,50.0,2.0,,168.0,,0.000021,,0.018231972233453964,0.7300115874855156
CountMinSketch,,100.0,2.0,,200.0,,0.000036,,0.014147291019157238,0.7300115874855156
CountMinSketch,,150.0,2.0,,224.0,,0.000057,,0.005026181253589557,0.7300115874855156
CountMinSketch,,200.0,2.0,,256.0,,0.000077,,0.004018609959315911,0.7300115874855156
CountMinSketch,,250.0,2.0,,264.0,,0.000099,,0.0020069739994031943,0.7300115874855156
CountMinSketch,,300.0,2.0,,277.0,,0.000119,,0.003012208219649759,0.7300115874855156
CountMinSketch,,350.0,2.0,,297.0,,0.000144,,0.0,0.7300115874855156
CountMinSketch,,400.0,2.0,,306.0,,0.000163,,0.004018609959315911,0.7300115874855156
CountMinSketch,,450.0,2.0,,318.0,,0.000184,,0.0,0.7300115874855156
CountMinSketch,,500.0,2.0,,331.0,,0.000204,,0.0010029052681075346,0.7300115874855156
CountMinSketch,,550.0,2.0,,347.0,,0.000228,,0.0,0.7300115874855156
CountMinSketch,,600.0,2.0,,360.0,,0.000247,,0.0,0.7300115874855156
CountMinSketch,,650.0,2.0,,364.0,,0.000276,,0.0,0.7300115874855156
CountMinSketch,,700.0,2.0,,385.0,,0.000304,,0.0,0.7300115874855156
CountMinSketch,,750.0,2.0,,393.0,,0.000325,,0.0,0.7300115874855156
CountMinSketch,,800.0,2.0,,406.0,,0.000334,,0.004018609959315911,0.7300115874855156
CountMinSketch,,850.0,2.0,,414.0,,0.000369,,0.0010029052681075346,0.7300115874855156
CountMinSketch,,900.0,2.0,,435.0,,0.000372,,0.0,0.7300115874855156
CountMinSketch,,950.0,2.0,,447.0,,0.000397,,0.0,0.7300115874855156
CountMinSketch,,1000.0,2.0,,460.0,,0.000417,,0.0,0.7300115874855156
