method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.002661996497372976,,0.882661996497373
MinHash,100.0,,,400.0,,0.000018,,0.04266199649737301,,0.882661996497373
MinHash,200.0,,,800.0,,0.000032,,0.027661996497372998,,0.882661996497373
MinHash,300.0,,,1200.0,,0.000050,,0.012661996497372985,,0.882661996497373
MinHash,400.0,,,1600.0,,0.000069,,0.005161996497373034,,0.882661996497373
MinHash,500.0,,,2000.0,,0.000089,,0.011338003502627036,,0.882661996497373
MinHash,600.0,,,2400.0,,0.000110,,0.009004670169293738,,0.882661996497373
MinHash,700.0,,,2800.0,,0.000129,,0.00019514635976991546,,0.882661996497373
MinHash,800.0,,,3200.0,,0.000148,,0.003588003502627002,,0.882661996497373
MinHash,900.0,,,3600.0,,0.000168,,0.004004670169293734,,0.882661996497373
MinHash,1000.0,,,4000.0,,0.000187,,0.0033380035026270294,,0.882661996497373
MinHash,1100.0,,,4400.0,,0.000210,,0.004610730775354344,,0.882661996497373
MinHash,1200.0,,,4800.0,,0.000227,,0.008171336835960386,,0.882661996497373
MinHash,1300.0,,,5200.0,,0.000244,,0.008107234271857777,,0.882661996497373
MinHash,1400.0,,,5600.0,,0.000264,,0.0080522892169127,,0.882661996497373
MinHash,1500.0,,,6000.0,,0.000286,,0.006004670169293735,,0.882661996497373
MinHash,1600.0,,,6400.0,,0.000306,,0.006713003502627046,,0.882661996497373
MinHash,1700.0,,,6800.0,,0.000332,,0.006749768208509366,,0.882661996497373
MinHash,1800.0,,,7200.0,,0.000345,,0.006226892391515859,,0.882661996497373
MinHash,1900.0,,,7600.0,,0.000362,,0.004706424555258604,,0.882661996497373
MinHash,2000.0,,,8000.0,,0.000384,,0.005338003502627031,,0.882661996497373
CountMinSketch,,25.0,2.0,,200.0,,0.000011,,0.0718834580480816,0.882661996497373
CountMinSketch,,50.0,2.0,,385.0,,0.000019,,0.043861300993666474,0.882661996497373
CountMinSketch,,100.0,2.0,,684.0,,0.000036,,0.026751857854314443,0.882661996497373
CountMinSketch,,150.0,2.0,,848.0,,0.000056,,0.02167812750616993,0.882661996497373
CountMinSketch,,200.0,2.0,,938.0,,0.000077,,0.018310594130390045,0.882661996497373
CountMinSketch,,250.0,2.0,,1086.0,,0.000099,,0.01161113125593094,0.882661996497373
CountMinSketch,,300.0,2.0,,1160.0,,0.000120,,0.008279076501747529,0.882661996497373
CountMinSketch,,350.0,2.0,,1235.0,,0.000143,,0.008279076501747529,0.882661996497373
CountMinSketch,,400.0,2.0,,1205.0,,0.000161,,0.006617441112468869,0.882661996497373
CountMinSketch,,450.0,2.0,,1299.0,,0.000183,,0.013281566112856247,0.882661996497373
CountMinSketch,,500.0,2.0,,1334.0,,0.000210,,0.0016500105140205834,0.882661996497373
CountMinSketch,,550.0,2.0,,1331.0,,0.000225,,0.004958723432390011,0.882661996497373
CountMinSketch,,600.0,2.0,,1363.0,,0.000248,,0.008279076501747529,0.882661996497373
CountMinSketch,,650.0,2.0,,1430.0,,0.000268,,0.0,0.882661996497373
CountMinSketch,,700.0,2.0,,1435.0,,0.000290,,0.004958723432390011,0.882661996497373
CountMinSketch,,750.0,2.0,,1436.0,,0.000311,,0.004958723432390011,0.882661996497373
CountMinSketch,,800.0,2.0,,1448.0,,0.000335,,0.0033029157833287526,0.882661996497373
CountMinSketch,,850.0,2.0,,1488.0,,0.000358,,0.0033029157833287526,0.882661996497373
CountMinSketch,,900.0,2.0,,1520.0,,0.000379,,0.0033029157833287526,0.882661996497373
CountMinSketch,,950.0,2.0,,1528.0,,0.000400,,0.0033029157833287526,0.882661996497373
CountMinSketch,,1000.0,2.0,,1541.0,,0.000420,,0.0,0.882661996497373
