method,minhash_depth,cms_width,cms_depth,size_minhash,size_cms,time_minhash,time_cms,error_minhash,error_cms,jaccard_similarity
MinHash,50.0,,,200.0,,0.000010,,0.04126213592233008,,0.5412621359223301
MinHash,100.0,,,400.0,,0.000020,,0.04126213592233008,,0.5412621359223301
MinHash,200.0,,,800.0,,0.000035,,0.04126213592233008,,0.5412621359223301
MinHash,300.0,,,1200.0,,0.000052,,0.02126213592233006,,0.5412621359223301
MinHash,400.0,,,1600.0,,0.000070,,0.016262135922330057,,0.5412621359223301
MinHash,500.0,,,2000.0,,0.000090,,0.005262135922330047,,0.5412621359223301
MinHash,600.0,,,2400.0,,0.000108,,0.009595469255663458,,0.5412621359223301
MinHash,700.0,,,2800.0,,0.000129,,0.019833564493758615,,0.5412621359223301
MinHash,800.0,,,3200.0,,0.000147,,0.02751213592233004,,0.5412621359223301
MinHash,900.0,,,3600.0,,0.000165,,0.02459546925566336,,0.5412621359223301
MinHash,1000.0,,,4000.0,,0.000187,,0.028262135922330067,,0.5412621359223301
MinHash,1100.0,,,4400.0,,0.000203,,0.02762577228596641,,0.5412621359223301
MinHash,1200.0,,,4800.0,,0.000221,,0.030428802588996717,,0.5412621359223301
MinHash,1300.0,,,5200.0,,0.000240,,0.032031366691560814,,0.5412621359223301
MinHash,1400.0,,,5600.0,,0.000263,,0.030547850208044403,,0.5412621359223301
MinHash,1500.0,,,6000.0,,0.000279,,0.03326213592233007,,0.5412621359223301
MinHash,1600.0,,,6400.0,,0.000299,,0.02938713592233011,,0.5412621359223301
MinHash,1700.0,,,6800.0,,0.000319,,0.028320959451741845,,0.5412621359223301
MinHash,1800.0,,,7200.0,,0.000341,,0.028484358144552302,,0.5412621359223301
MinHash,1900.0,,,7600.0,,0.000354,,0.027577925396014336,,0.5412621359223301
MinHash,2000.0,,,8000.0,,0.000391,,0.02676213592233012,,0.5412621359223301
CountMinSketch,,25.0,2.0,,38.0,,0.000011,,0.0,0.5412621359223301
CountMinSketch,,50.0,2.0,,48.0,,0.000019,,0.0,0.5412621359223301
CountMinSketch,,100.0,2.0,,64.0,,0.000036,,0.0,0.5412621359223301
CountMinSketch,,150.0,2.0,,77.0,,0.000056,,0.0,0.5412621359223301
CountMinSketch,,200.0,2.0,,89.0,,0.000078,,0.0,0.5412621359223301
CountMinSketch,,250.0,2.0,,102.0,,0.000098,,0.0,0.5412621359223301
CountMinSketch,,300.0,2.0,,114.0,,0.000120,,0.0,0.5412621359223301
CountMinSketch,,350.0,2.0,,127.0,,0.000153,,0.0,0.5412621359223301
CountMinSketch,,400.0,2.0,,139.0,,0.000172,,0.0,0.5412621359223301
CountMinSketch,,450.0,2.0,,152.0,,0.000187,,0.0,0.5412621359223301
CountMinSketch,,500.0,2.0,,164.0,,0.000202,,0.0,0.5412621359223301
CountMinSketch,,550.0,2.0,,177.0,,0.000226,,0.0,0.5412621359223301
CountMinSketch,,600.0,2.0,,189.0,,0.000243,,0.0,0.5412621359223301
CountMinSketch,,650.0,2.0,,198.0,,0.000283,,0.0,0.5412621359223301
CountMinSketch,,700.0,2.0,,214.0,,0.000302,,0.0,0.5412621359223301
CountMinSketch,,750.0,2.0,,227.0,,0.000308,,0.0,0.5412621359223301
CountMinSketch,,800.0,2.0,,239.0,,0.000330,,0.0,0.5412621359223301
CountMinSketch,,850.0,2.0,,252.0,,0.000355,,0.0,0.5412621359223301
CountMinSketch,,900.0,2.0,,264.0,,0.000391,,0.0,0.5412621359223301
CountMinSketch,,950.0,2.0,,277.0,,0.000398,,0.0,0.5412621359223301
CountMinSketch,,1000.0,2.0,,289.0,,0.000412,,0.0,0.5412621359223301
