method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms_minhash_lsh,utpj-74fz.csv,bank_branch_number_of,low,1131,5,1,58321,0.9998990884321706,0.9955985915492958,0.9991166077738516,0.9973544973544973,0.029696941375732422,0.7,nyc_4000_5
cms,utpj-74fz.csv,retail_store_number_of_open,"low
",1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,1402.3208537101746,0.7,nyc_4000_5
cms_sampling,utpj-74fz.csv,retail_store_number_of_open,"low
",1146,16,1,58295,0.99971408389115,0.9862306368330465,0.999128160418483,0.9926375054135989,693.0603969097137,0.7,nyc_4000_5
cms_earlystopping,utpj-74fz.csv,retail_store_number_of_open,"low
",1147,1,0,58310,0.9999831814053618,0.9991289198606271,1.0,0.9995642701525055,102.73838782310486,0.7,nyc_4000_5
cms_minhash,utpj-74fz.csv,retail_store_number_of_open,"low
",1145,2,2,58309,0.9999327256214471,0.998256320836966,0.998256320836966,0.998256320836966,1.165773630142212,0.7,nyc_4000_5
cms_minhash_lsh,utpj-74fz.csv,retail_store_number_of_open,"low
",1145,2,2,58309,0.9999327256214471,0.998256320836966,0.998256320836966,0.998256320836966,0.028867483139038086,0.7,nyc_4000_5
cms,wcm8-aq5w.csv,propane_use_kbtu,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,1401.3621842861176,0.7,nyc_4000_5
cms_sampling,wcm8-aq5w.csv,propane_use_kbtu,"low
",1130,19,2,58307,0.9996468095125971,0.9834638816362054,0.9982332155477032,0.9907935116177115,695.0036137104034,0.7,nyc_4000_5
cms_earlystopping,wcm8-aq5w.csv,propane_use_kbtu,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,102.48738408088684,0.7,nyc_4000_5
cms_minhash,wcm8-aq5w.csv,propane_use_kbtu,"low
",1131,4,1,58322,0.9999159070268089,0.9964757709251101,0.9991166077738516,0.9977944419938243,1.1741924285888672,0.7,nyc_4000_5
cms_minhash_lsh,wcm8-aq5w.csv,propane_use_kbtu,"low
",1131,4,1,58322,0.9999159070268089,0.9964757709251101,0.9991166077738516,0.9977944419938243,0.029708385467529297,0.7,nyc_4000_5
cms,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,1405.7889575958252,0.7,nyc_4000_5
cms_sampling,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1130,19,2,58307,0.9996468095125971,0.9834638816362054,0.9982332155477032,0.9907935116177115,695.2938935756683,0.7,nyc_4000_5
cms_earlystopping,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,102.61976289749146,0.7,nyc_4000_5
cms_minhash,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1129,4,3,58322,0.9998822698375324,0.9964695498676082,0.9973498233215548,0.9969094922737307,1.1221859455108643,0.7,nyc_4000_5
cms_minhash_lsh,yr5p-wjer.csv,worship_facility_gross_floor,"low
",1129,4,3,58322,0.9998822698375324,0.9964695498676082,0.9973498233215548,0.9969094922737307,0.02931070327758789,0.7,nyc_4000_5
cms,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,1418.6042141914368,0.7,nyc_4000_5
cms_sampling,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1130,19,2,58307,0.9996468095125971,0.9834638816362054,0.9982332155477032,0.9907935116177115,699.9368534088135,0.7,nyc_4000_5
cms_earlystopping,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1132,0,0,58326,1.0,1.0,1.0,1.0,103.4977536201477,0.7,nyc_4000_5
cms_minhash,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1131,4,1,58322,0.9999159070268089,0.9964757709251101,0.9991166077738516,0.9977944419938243,1.1287121772766113,0.7,nyc_4000_5
cms_minhash_lsh,yr5p-wjer.csv,stadium_closed_gross_floor,"low
",1131,4,1,58322,0.9999159070268089,0.9964757709251101,0.9991166077738516,0.9977944419938243,0.030014991760253906,0.7,nyc_4000_5
cms,f33j-ecpr.csv,q21_r1_c2,"low
",1368,0,0,58090,1.0,1.0,1.0,1.0,1395.301008939743,0.7,nyc_4000_5
cms_sampling,f33j-ecpr.csv,q21_r1_c2,"low
",1328,2,40,58088,0.9992936190251942,0.9984962406015038,0.9707602339181286,0.9844329132690881,691.7142951488495,0.7,nyc_4000_5
cms_earlystopping,f33j-ecpr.csv,q21_r1_c2,"low
",1368,0,0,58090,1.0,1.0,1.0,1.0,146.5858449935913,0.7,nyc_4000_5
cms_minhash,f33j-ecpr.csv,q21_r1_c2,"low
",1359,4,9,58086,0.9997813582697029,0.9970652971386648,0.993421052631579,0.9952398388868547,1.1672165393829346,0.7,nyc_4000_5
cms_minhash_lsh,f33j-ecpr.csv,q21_r1_c2,"low
",1359,4,9,58086,0.9997813582697029,0.9970652971386648,0.993421052631579,0.9952398388868547,0.046151161193847656,0.7,nyc_4000_5
cms,m8p6-tp4b.csv,yrb_rng,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1400.092379808426,0.7,nyc_4000_5
cms_sampling,m8p6-tp4b.csv,yrb_rng,"low
",1162,1,48,58247,0.9991758888627267,0.999140154772141,0.9603305785123967,0.9793510324483776,693.9071190357208,0.7,nyc_4000_5
cms_earlystopping,m8p6-tp4b.csv,yrb_rng,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.42403507232666,0.7,nyc_4000_5
cms_minhash,m8p6-tp4b.csv,yrb_rng,"low
",1191,0,19,58248,0.9996804467018736,1.0,0.984297520661157,0.9920866305705957,1.134962797164917,0.7,nyc_4000_5
cms_minhash_lsh,m8p6-tp4b.csv,yrb_rng,"low
",1191,0,19,58248,0.9996804467018736,1.0,0.984297520661157,0.9920866305705957,0.04203510284423828,0.7,nyc_4000_5
cms,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1400.7501513957977,0.7,nyc_4000_5
cms_sampling,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1151,0,59,58248,0.9990077029163443,1.0,0.9512396694214876,0.9750105887335874,694.9703028202057,0.7,nyc_4000_5
cms_earlystopping,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.38512754440308,0.7,nyc_4000_5
cms_minhash,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1181,0,29,58248,0.9995122607554913,1.0,0.9760330578512396,0.9878711836051861,1.1376404762268066,0.7,nyc_4000_5
cms_minhash_lsh,wa2y-rh4b.csv,noncity_yr1_plan,"low
",1181,0,29,58248,0.9995122607554913,1.0,0.9760330578512396,0.9878711836051861,0.04135274887084961,0.7,nyc_4000_5
cms,utpj-74fz.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1400.0328509807587,0.7,nyc_4000_5
cms_sampling,utpj-74fz.csv,percent_of_electricity_that,"low
",1133,0,77,58248,0.9987049682128561,1.0,0.9363636363636364,0.9671361502347418,693.2851169109344,0.7,nyc_4000_5
cms_earlystopping,utpj-74fz.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.6540367603302,0.7,nyc_4000_5
cms_minhash,utpj-74fz.csv,percent_of_electricity_that,"low
",1179,0,31,58248,0.9994786235662148,1.0,0.9743801652892562,0.9870238593553788,1.1312897205352783,0.7,nyc_4000_5
cms_minhash_lsh,utpj-74fz.csv,percent_of_electricity_that,"low
",1179,0,31,58248,0.9994786235662148,1.0,0.9743801652892562,0.9870238593553788,0.04202151298522949,0.7,nyc_4000_5
cms,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1399.60107588768,0.7,nyc_4000_5
cms_sampling,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1154,0,56,58248,0.999058158700259,1.0,0.9537190082644628,0.976311336717428,694.8385899066925,0.7,nyc_4000_5
cms_earlystopping,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.4850778579712,0.7,nyc_4000_5
cms_minhash,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1169,0,41,58248,0.9993104376198325,1.0,0.9661157024793389,0.9827658680117696,1.144698143005371,0.7,nyc_4000_5
cms_minhash_lsh,wcm8-aq5w.csv,percent_of_electricity_that,"low
",1169,0,41,58248,0.9993104376198325,1.0,0.9661157024793389,0.9827658680117696,0.042037248611450195,0.7,nyc_4000_5
cms,njjd-3gve.csv,q20_r7_c4,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1401.5265171527863,0.7,nyc_4000_5
cms_sampling,njjd-3gve.csv,q20_r7_c4,"low
",1162,1,48,58247,0.9991758888627267,0.999140154772141,0.9603305785123967,0.9793510324483776,694.5870182514191,0.7,nyc_4000_5
cms_earlystopping,njjd-3gve.csv,q20_r7_c4,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.6144576072693,0.7,nyc_4000_5
cms_minhash,njjd-3gve.csv,q20_r7_c4,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,1.138378620147705,0.7,nyc_4000_5
cms_minhash_lsh,njjd-3gve.csv,q20_r7_c4,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,0.042165279388427734,0.7,nyc_4000_5
cms,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1402.187809228897,0.7,nyc_4000_5
cms_sampling,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1162,1,48,58247,0.9991758888627267,0.999140154772141,0.9603305785123967,0.9793510324483776,694.4369349479675,0.7,nyc_4000_5
cms_earlystopping,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.44096183776855,0.7,nyc_4000_5
cms_minhash,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,1.1368625164031982,0.7,nyc_4000_5
cms_minhash_lsh,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,0.04202771186828613,0.7,nyc_4000_5
cms,njjd-3gve.csv,q21_r4_c2,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,1401.645260334015,0.7,nyc_4000_5
cms_sampling,njjd-3gve.csv,q21_r4_c2,"low
",1162,1,48,58247,0.9991758888627267,0.999140154772141,0.9603305785123967,0.9793510324483776,695.0473988056183,0.7,nyc_4000_5
cms_earlystopping,njjd-3gve.csv,q21_r4_c2,"low
",1210,0,0,58248,1.0,1.0,1.0,1.0,141.44268774986267,0.7,nyc_4000_5
cms_minhash,njjd-3gve.csv,q21_r4_c2,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,1.1446826457977295,0.7,nyc_4000_5
cms_minhash_lsh,njjd-3gve.csv,q21_r4_c2,"low
",1184,0,26,58248,0.999562716539406,1.0,0.9785123966942149,0.9891395154553049,0.041947126388549805,0.7,nyc_4000_5

