query file,query column,number of elements,minhash creation time,lsh time,linear search time,threshold,dataset
ubkx-acdh.csv,notes,10,0.23075079917907715,0.00020551681518554688,0.00015234947204589844,0.7,nyc
93d2-wh7s.csv,totalunits,1000,0.4162719249725342,0.00026488304138183594,0.005684614181518555,0.7,nyc
fp78-wt5b.csv,duallanguageprograms,100,0.25631046295166016,0.00023436546325683594,0.0008137226104736328,0.7,nyc
ihfw-zy9j.csv,male_num,10034,1.8871986865997314,0.0002224445343017578,0.00013685226440429688,0.7,nyc
zz_tbl_28.csv,f729,101017,16.571470499038696,0.00021076202392578125,2.574920654296875e-05,0.7,nyc
zz_tbl_0.csv,f85,1014694,165.21750593185425,0.00021839141845703125,6.866455078125e-05,0.7,nyc
zz_w4pv-hbkt.csv,Revocation Indicator,11905122,2037.9768934249878,0.00022983551025390625,6.937980651855469e-05,0.7,nyc
