query_file,query_column,query_selectivity,lsh_25,lsh_50,lsh_75,lsh_100,search_25,search_50,search_75,search_100,number_of_columns_25,number_of_columns_50,number_of_columns_75,number_of_columns_100,dataset
kg6x-kv5b.csv,10 REMOVALS,medium,0.00038695335388183594,0.0010342597961425781,0.0011932849884033203,0.0016021728515625,0.005505800247192383,0.01232457160949707,0.017400026321411133,0.02341771125793457,14930,29685,44612,59469,nyc
naib-xtez.csv,a59_using_weapon_other_than,medium,0.00043010711669921875,0.0007343292236328125,0.001168966293334961,0.0019207000732421875,0.00609278678894043,0.011803150177001953,0.01737523078918457,0.02529764175415039,14854,29758,44609,59469,nyc
disc.csv,A37 Intimidating and Bullying Behavior  S,medium,0.00040030479431152344,0.0008962154388427734,0.001241445541381836,0.0018439292907714844,0.005657196044921875,0.011850595474243164,0.016650676727294922,0.023966550827026367,14623,29856,44537,59469,nyc
45nu-yrf2.csv,6 EXPULSIONS,medium,0.0004074573516845703,0.0008876323699951172,0.0012562274932861328,0.0017371177673339844,0.005368232727050781,0.01148676872253418,0.01816534996032715,0.023841381072998047,14845,29651,44439,59469,nyc
ijzq-5wy8.csv,modes_used_june_bus,medium,0.00045371055603027344,0.0008378028869628906,0.0014221668243408203,0.0019023418426513672,0.009986400604248047,0.021439075469970703,0.032414913177490234,0.044354915618896484,15029,29738,44729,59469,nyc
disc.csv,A52 Group Violence S,medium,0.0003943443298339844,0.0008552074432373047,0.0012805461883544922,0.0018470287322998047,0.005422353744506836,0.011638641357421875,0.017504215240478516,0.023891925811767578,14892,29572,44512,59469,nyc
2ps2-dsjr.csv,_05_principal,medium,0.00042629241943359375,0.0008707046508789062,0.001337289810180664,0.0016608238220214844,0.006775617599487305,0.01329946517944336,0.01786494255065918,0.024075746536254883,14765,29838,44580,59469,nyc
r5p4-2qap.csv,18 PRINCIPAL,medium,0.0004317760467529297,0.0009963512420654297,0.0014004707336425781,0.0017938613891601562,0.00532221794128418,0.010705232620239258,0.017681598663330078,0.022181034088134766,15044,29750,44655,59469,nyc
9cvd-uyw6.csv,ELL PRINCIPAL,medium,0.0003848075866699219,0.000972747802734375,0.0012395381927490234,0.001641988754272461,0.00536656379699707,0.010911703109741211,0.016431331634521484,0.022156715393066406,14796,29671,44496,59469,nyc
64pu-zyr2.csv,A36 Intimidating and Bullying Behavior R,medium,0.0004017353057861328,0.0012519359588623047,0.001550912857055664,0.0019426345825195312,0.0047953128814697266,0.010534524917602539,0.01604747772216797,0.0221712589263916,14810,29618,44518,59469,nyc
naib-xtez.csv,a40_taking_property_without,medium,0.0003657341003417969,0.0008294582366943359,0.001256704330444336,0.0021927356719970703,0.00554347038269043,0.011907339096069336,0.017682790756225586,0.024902820587158203,14751,29508,44626,59469,nyc
i6ky-n2wd.csv,_2_superintendent,medium,0.00038743019104003906,0.0009274482727050781,0.0012886524200439453,0.0019135475158691406,0.006025075912475586,0.012378931045532227,0.01830601692199707,0.025617122650146484,14604,29565,44630,59469,nyc
disc.csv,A29 Gang Related Behavior R,medium,0.0003972053527832031,0.0009298324584960938,0.0015916824340820312,0.0020394325256347656,0.005133867263793945,0.01169586181640625,0.018616199493408203,0.0243380069732666,14743,29842,44478,59469,nyc
t5qg-w9sq.csv,B31 Scholastic Dishonesty R,medium,0.000385284423828125,0.0010859966278076172,0.0014812946319580078,0.0022275447845458984,0.0049321651458740234,0.011935949325561523,0.018698930740356445,0.02494645118713379,14767,29732,44783,59469,nyc
kcey-vehy.csv,qsurveyzone_home,high,0.0002079010009765625,0.00026869773864746094,0.0002753734588623047,0.0003554821014404297,0.00011324882507324219,0.00013947486877441406,0.00025844573974609375,0.0003178119659423828,14893,29685,44591,59469,nyc
vc9v-wg6y.csv,ell_arabic,high,0.00024318695068359375,0.0004355907440185547,0.00035071372985839844,0.0008103847503662109,0.0007774829864501953,0.0011954307556152344,0.0017404556274414062,0.0023546218872070312,14978,29562,44646,59469,nyc
uu87-uz8m.csv,asc_contact_perp,high,0.0002181529998779297,0.0005009174346923828,0.0004763603210449219,0.0010657310485839844,0.00046539306640625,0.0011262893676757812,0.0014629364013671875,0.0020089149475097656,14925,29860,44596,59469,nyc
n84m-kx4j.csv,vehicle_engine_horsepower,high,0.0001888275146484375,0.0002396106719970703,0.0002262592315673828,0.00025773048400878906,0,2.8133392333984375e-05,0,2.6702880859375e-05,14800,29518,44515,59469,nyc
268n-a7em.csv,local,high,0.0002014636993408203,0.00023984909057617188,0.00023293495178222656,0.00021982192993164062,0.00012254714965820312,0.00029087066650390625,0.0003314018249511719,0.00039958953857421875,14957,29688,44488,59469,nyc
x5tk-fa54.csv,year_5_estimate,high,0.00024271011352539062,0.0006549358367919922,0.0007550716400146484,0.0009243488311767578,0.005662202835083008,0.01200103759765625,0.01787590980529785,0.022498130798339844,14876,29833,44540,59469,nyc
ek6b-5n74.csv,description_of_code,high,0.0002391338348388672,0.0002541542053222656,0.0002512931823730469,0.00032591819763183594,2.5272369384765625e-05,4.6253204345703125e-05,0.00011348724365234375,0.00017642974853515625,15162,29596,44565,59469,nyc
g3xg-qtbc.csv,approx_date_closed,high,0.00020694732666015625,0.00026726722717285156,0.0002307891845703125,0.0002567768096923828,2.86102294921875e-05,2.7418136596679688e-05,2.5033950805664062e-05,2.6226043701171875e-05,14859,29783,44534,59469,nyc
njjd-3gve.csv,q21_r4_c2,low,0.0005469322204589844,0.0013332366943359375,0.0017545223236083984,0.002508878707885742,0.008252859115600586,0.017613649368286133,0.027018308639526367,0.03572344779968262,14867,29817,44555,59469,nyc
6bqn-qdwq.csv,tnc_mode,high,0.0002396106719970703,0.0005140304565429688,0.0006532669067382812,0.000949859619140625,0.0018460750579833984,0.004101276397705078,0.005601644515991211,0.007756948471069336,14825,29966,44409,59469,nyc
fx4z-5xg2.csv,stop_question_frisk_complaint,high,0.0003285408020019531,0.0006115436553955078,0.0007050037384033203,0.0011591911315917969,0.001325845718383789,0.0019347667694091797,0.0028879642486572266,0.003923177719116211,14958,29593,44443,59469,nyc
reri-chf8.csv,grade_12,high,0.00018286705017089844,0.00026702880859375,0.0002760887145996094,0.00029659271240234375,4.458427429199219e-05,9.274482727050781e-05,0.00014734268188476562,0.00024080276489257812,14698,29776,44672,59469,nyc
wcm8-aq5w.csv,propane_use_kbtu,low,0.0005373954772949219,0.0013954639434814453,0.0017004013061523438,0.0024940967559814453,0.00687718391418457,0.013666868209838867,0.019818544387817383,0.027570009231567383,14888,29682,44719,59469,nyc
4nft-bihw.csv,tax_year,high,0.00019979476928710938,0.0002510547637939453,0.0002961158752441406,0.0002598762512207031,7.05718994140625e-05,0.00016641616821289062,0.0001838207244873047,0.0002772808074951172,14836,29766,44606,59469,nyc
4tys-3tzj.csv,multifamily_housing_number,low,0.0005257129669189453,0.0014586448669433594,0.0016379356384277344,0.0025539398193359375,0.006761074066162109,0.013746261596679688,0.019432783126831055,0.027759790420532227,14973,29587,44586,59469,nyc
iz2q-9x8d.csv,total_est_fee,high,0.0001919269561767578,0.0002636909484863281,0.0002524852752685547,0.00032520294189453125,0,0,0,3.314018249511719e-05,15003,29417,44686,59469,nyc
naib-xtez.csv,a34_coercion_threats_p,medium,0.0003802776336669922,0.0008218288421630859,0.0014424324035644531,0.0019478797912597656,0.005565643310546875,0.01197504997253418,0.018416643142700195,0.024756193161010742,14808,29587,44700,59469,nyc
wa2y-rh4b.csv,noncity_yr1_plan,low,0.0005297660827636719,0.0011687278747558594,0.001413583755493164,0.0018324851989746094,0.008903264999389648,0.018111228942871094,0.026189088821411133,0.034435272216796875,14785,29947,44543,59469,nyc
8nqg-ia7v.csv,flag_mc,high,0.00022554397583007812,0.0002884864807128906,0.00030303001403808594,0.0007903575897216797,0.0005805492401123047,0.0011799335479736328,0.0019693374633789062,0.0026078224182128906,14891,30027,44590,59469,nyc
6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,0.0005280971527099609,0.0013918876647949219,0.0018153190612792969,0.0022749900817871094,0.007767677307128906,0.01826643943786621,0.02715134620666504,0.03529977798461914,14907,29764,44647,59469,nyc
jpcp-ic7c.csv,qworktravelcode06,high,0.00029587745666503906,0.0005354881286621094,0.0007834434509277344,0.0012278556823730469,0.0021080970764160156,0.0041315555572509766,0.006216287612915039,0.008537530899047852,14953,29729,44440,59469,nyc
yr5p-wjer.csv,stadium_closed_gross_floor,low,0.0004763603210449219,0.0012331008911132812,0.0017397403717041016,0.002469778060913086,0.006257772445678711,0.012952327728271484,0.0200655460357666,0.027353763580322266,14911,29860,44565,59469,nyc
nbun-wekj.csv,municipally_supplied_potable_1,low,0.000400543212890625,0.001180887222290039,0.0013616085052490234,0.001996278762817383,0.005998849868774414,0.013462066650390625,0.020047426223754883,0.02745676040649414,14822,29660,44584,59469,nyc
f33j-ecpr.csv,q21_r1_c2,low,0.0005068778991699219,0.0012867450714111328,0.0016427040100097656,0.0025787353515625,0.00982522964477539,0.021200180053710938,0.030332088470458984,0.043163299560546875,14803,29771,44694,59469,nyc
utpj-74fz.csv,bank_branch_number_of,low,0.0006010532379150391,0.0014889240264892578,0.0018150806427001953,0.002469778060913086,0.009747505187988281,0.013585329055786133,0.01966118812561035,0.028499364852905273,14821,29547,44801,59469,nyc
utpj-74fz.csv,retail_store_number_of_open,low,0.00036907196044921875,0.0009126663208007812,0.0013043880462646484,0.0019690990447998047,0.006179094314575195,0.0133056640625,0.01957082748413086,0.02740311622619629,14796,29784,44468,59469,nyc
wcm8-aq5w.csv,percent_of_electricity_that,low,0.0005803108215332031,0.0014300346374511719,0.0016171932220458984,0.0027074813842773438,0.009022712707519531,0.018402814865112305,0.026050090789794922,0.03782296180725098,14860,29657,44684,59469,nyc
yr5p-wjer.csv,worship_facility_gross_floor,low,0.0005004405975341797,0.0013887882232666016,0.0017025470733642578,0.0025756359100341797,0.00645756721496582,0.013440370559692383,0.019965648651123047,0.028110504150390625,14991,29671,44591,59469,nyc
njjd-3gve.csv,q20_r7_c4,low,0.0005519390106201172,0.001687765121459961,0.0018308162689208984,0.003129720687866211,0.008307933807373047,0.018522262573242188,0.02639150619506836,0.03667163848876953,14862,29594,44745,59469,nyc
m8p6-tp4b.csv,yrb_rng,low,0.0005385875701904297,0.0013186931610107422,0.0019807815551757812,0.003003358840942383,0.007902383804321289,0.01789546012878418,0.027014493942260742,0.03872489929199219,14735,29816,44544,59469,nyc
utpj-74fz.csv,percent_of_electricity_that,low,0.0004763603210449219,0.001081228256225586,0.0016393661499023438,0.002635478973388672,0.00896763801574707,0.01845526695251465,0.028835535049438477,0.039844512939453125,14946,29685,44535,59469,nyc
