method_name,query_file,query_column,query_selectivity,TP,FP,FN,TN,accuracy,precision,recall,f1-score,time,threshold,dataset
cms,yr5p-wjer.csv,worship_facility_gross_floor,low,1394,5,0,58070,0.9999159225815131,0.9964260185847034,1.0,0.9982098102398854,1661.0557606220245,0.1,nyc
cms_sampling,yr5p-wjer.csv,worship_facility_gross_floor,low,1394,15,0,58060,0.9997477677445392,0.9893541518807665,1.0,0.9946485907955761,829.6304183006287,0.1,nyc
cms_earlystopping,yr5p-wjer.csv,worship_facility_gross_floor,low,1394,0,0,58075,1.0,1.0,1.0,1.0,121.20020174980164,0.1,nyc
cms_minhash,yr5p-wjer.csv,worship_facility_gross_floor,low,1382,11,12,58064,0.9996132438749601,0.9921033740129217,0.9913916786226685,0.9917473986365267,2.637763500213623,0.1,nyc
cms_minhash_lsh,yr5p-wjer.csv,worship_facility_gross_floor,low,1382,11,12,58064,0.9996132438749601,0.9921033740129217,0.9913916786226685,0.9917473986365267,0.27276611328125,0.1,nyc
cms,reri-chf8.csv,grade_12,high,235,654,0,58580,0.9890026736619079,0.2643419572553431,1.0,0.4181494661921708,1666.3148927688599,0.1,nyc
cms_sampling,reri-chf8.csv,grade_12,high,235,604,0,58630,0.9898434478467774,0.2800953516090584,1.0,0.4376163873370577,831.0222179889679,0.1,nyc
cms_earlystopping,reri-chf8.csv,grade_12,high,231,572,4,58662,0.9903142813903042,0.2876712328767123,0.9829787234042553,0.44508670520231214,127.34369349479675,0.1,nyc
cms_minhash,reri-chf8.csv,grade_12,high,235,849,0,58385,0.9857236543409171,0.21678966789667897,1.0,0.35633055344958303,2.2459897994995117,0.1,nyc
cms_minhash_lsh,reri-chf8.csv,grade_12,high,235,849,0,58385,0.9857236543409171,0.21678966789667897,1.0,0.35633055344958303,1.429821252822876,0.1,nyc
cms,nbun-wekj.csv,municipally_supplied_potable_1,low,1395,6,0,58068,0.9998991070978157,0.9957173447537473,1.0,0.9978540772532188,1664.1862580776215,0.1,nyc
cms_sampling,nbun-wekj.csv,municipally_supplied_potable_1,low,1395,17,0,58057,0.9997141367771444,0.9879603399433428,1.0,0.9939437121482009,829.6656982898712,0.1,nyc
cms_earlystopping,nbun-wekj.csv,municipally_supplied_potable_1,low,1395,1,0,58073,0.9999831845163026,0.9992836676217765,1.0,0.9996417054819061,122.01955032348633,0.1,nyc
cms_minhash,nbun-wekj.csv,municipally_supplied_potable_1,low,1388,12,7,58062,0.9996805058097497,0.9914285714285714,0.9949820788530466,0.9932021466905188,2.7338175773620605,0.1,nyc
cms_minhash_lsh,nbun-wekj.csv,municipally_supplied_potable_1,low,1388,12,7,58062,0.9996805058097497,0.9914285714285714,0.9949820788530466,0.9932021466905188,0.5165972709655762,0.1,nyc
cms,utpj-74fz.csv,bank_branch_number_of,low,1394,5,0,58070,0.9999159225815131,0.9964260185847034,1.0,0.9982098102398854,1672.0123131275177,0.1,nyc
cms_sampling,utpj-74fz.csv,bank_branch_number_of,low,1394,15,0,58060,0.9997477677445392,0.9893541518807665,1.0,0.9946485907955761,833.5318992137909,0.1,nyc
cms_earlystopping,utpj-74fz.csv,bank_branch_number_of,low,1394,0,0,58075,1.0,1.0,1.0,1.0,122.86118459701538,0.1,nyc
cms_minhash,utpj-74fz.csv,bank_branch_number_of,low,1383,12,11,58063,0.9996132438749601,0.9913978494623656,0.9921090387374462,0.9917533166009324,2.667489767074585,0.1,nyc
cms_minhash_lsh,utpj-74fz.csv,bank_branch_number_of,low,1383,12,11,58063,0.9996132438749601,0.9913978494623656,0.9921090387374462,0.9917533166009324,0.6322212219238281,0.1,nyc
cms,yr5p-wjer.csv,stadium_closed_gross_floor,low,1394,5,0,58070,0.9999159225815131,0.9964260185847034,1.0,0.9982098102398854,1664.1669297218323,0.1,nyc
cms_sampling,yr5p-wjer.csv,stadium_closed_gross_floor,low,1394,15,0,58060,0.9997477677445392,0.9893541518807665,1.0,0.9946485907955761,831.514511346817,0.1,nyc
cms_earlystopping,yr5p-wjer.csv,stadium_closed_gross_floor,low,1394,0,0,58075,1.0,1.0,1.0,1.0,122.36578249931335,0.1,nyc
cms_minhash,yr5p-wjer.csv,stadium_closed_gross_floor,low,1382,11,12,58064,0.9996132438749601,0.9921033740129217,0.9913916786226685,0.9917473986365267,2.6553523540496826,0.1,nyc
cms_minhash_lsh,yr5p-wjer.csv,stadium_closed_gross_floor,low,1382,11,12,58064,0.9996132438749601,0.9921033740129217,0.9913916786226685,0.9917473986365267,0.15945196151733398,0.1,nyc
cms,wcm8-aq5w.csv,percent_of_electricity_that,low,2819,7,0,56643,0.9998822916141182,0.997523000707714,1.0,0.9987599645704163,1670.105009317398,0.1,nyc
cms_sampling,wcm8-aq5w.csv,percent_of_electricity_that,low,2813,45,6,56605,0.9991424103314331,0.9842547235829251,0.9978715856686768,0.9910163818918443,832.7801055908203,0.1,nyc
cms_earlystopping,wcm8-aq5w.csv,percent_of_electricity_that,low,2819,2,0,56648,0.9999663690326053,0.999291031549096,1.0,0.9996453900709219,168.66580963134766,0.1,nyc
cms_minhash,wcm8-aq5w.csv,percent_of_electricity_that,low,2776,36,43,56614,0.9986715767879063,0.9871977240398293,0.9847463639588506,0.9859705203338661,2.715252637863159,0.1,nyc
cms_minhash_lsh,wcm8-aq5w.csv,percent_of_electricity_that,low,2776,36,43,56614,0.9986715767879063,0.9871977240398293,0.9847463639588506,0.9859705203338661,1.0758132934570312,0.1,nyc
cms,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,2814,5,0,56650,0.9999159225815131,0.998226321390564,1.0,0.9991123735132256,1664.4186382293701,0.1,nyc
cms_sampling,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,2808,46,6,56609,0.9991255948477358,0.9838822704975473,0.997867803837953,0.9908256880733944,827.9889085292816,0.1,nyc
cms_earlystopping,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,2814,0,0,56655,1.0,1.0,1.0,1.0,167.3169195652008,0.1,nyc
cms_minhash,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,2786,28,28,56627,0.9990583329129462,0.9900497512437811,0.9900497512437811,0.9900497512437811,2.722515106201172,0.1,nyc
cms_minhash_lsh,6e44-8i2s.csv,larceny_or_other_theft_with_weapon_s,low,2786,28,28,56627,0.9990583329129462,0.9900497512437811,0.9900497512437811,0.9900497512437811,0.20897221565246582,0.1,nyc
cms,4nft-bihw.csv,tax_year,high,75,2,0,59392,0.9999663690326053,0.974025974025974,1.0,0.9868421052631579,1654.9636113643646,0.1,nyc
cms_sampling,4nft-bihw.csv,tax_year,high,48,2,27,59392,0.9995123509727757,0.96,0.64,0.7679999999999999,824.8396515846252,0.1,nyc
cms_earlystopping,4nft-bihw.csv,tax_year,high,0,0,75,59394,0.9987388387226959,0.0,0.0,0.0,82.39436960220337,0.1,nyc
cms_minhash,4nft-bihw.csv,tax_year,high,74,8,1,59386,0.9998486606467235,0.9024390243902439,0.9866666666666667,0.9426751592356688,2.630495071411133,0.1,nyc
cms_minhash_lsh,4nft-bihw.csv,tax_year,high,74,8,1,59386,0.9998486606467235,0.9024390243902439,0.9866666666666667,0.9426751592356688,0.25165319442749023,0.1,nyc
cms,wa2y-rh4b.csv,noncity_yr1_plan,low,2819,9,0,56641,0.9998486606467235,0.9968175388967468,1.0,0.9984062333982646,1659.1409919261932,0.1,nyc
cms_sampling,wa2y-rh4b.csv,noncity_yr1_plan,low,2813,59,6,56591,0.9989069935596697,0.9794568245125348,0.9978715856686768,0.9885784572131435,826.6318562030792,0.1,nyc
cms_earlystopping,wa2y-rh4b.csv,noncity_yr1_plan,low,2819,4,0,56646,0.9999327380652104,0.9985830676585193,1.0,0.9992910315490962,167.83823227882385,0.1,nyc
cms_minhash,wa2y-rh4b.csv,noncity_yr1_plan,low,2778,31,41,56619,0.9987892851737881,0.9889640441438234,0.985455835402625,0.9872068230277186,2.663541555404663,0.1,nyc
cms_minhash_lsh,wa2y-rh4b.csv,noncity_yr1_plan,low,2778,31,41,56619,0.9987892851737881,0.9889640441438234,0.985455835402625,0.9872068230277186,0.566441535949707,0.1,nyc
cms,6bqn-qdwq.csv,tnc_mode,high,431,0,0,59038,1.0,1.0,1.0,1.0,1659.4899685382843,0.1,nyc
cms_sampling,6bqn-qdwq.csv,tnc_mode,high,428,7,3,59031,0.9998318451630261,0.9839080459770115,0.9930394431554525,0.9884526558891455,826.4100198745728,0.1,nyc
cms_earlystopping,6bqn-qdwq.csv,tnc_mode,high,12,0,419,59038,0.9929543123307942,1.0,0.027842227378190254,0.05417607223476298,83.62671542167664,0.1,nyc
cms_minhash,6bqn-qdwq.csv,tnc_mode,high,431,10,0,59028,0.9998318451630261,0.9773242630385488,1.0,0.9885321100917431,2.7268874645233154,0.1,nyc
cms_minhash_lsh,6bqn-qdwq.csv,tnc_mode,high,431,10,0,59028,0.9998318451630261,0.9773242630385488,1.0,0.9885321100917431,0.4219095706939697,0.1,nyc
cms,x5tk-fa54.csv,year_5_estimate,high,2785,64,0,56620,0.9989238090433671,0.9775359775359775,1.0,0.9886403975860845,1649.649337053299,0.1,nyc
cms_sampling,x5tk-fa54.csv,year_5_estimate,high,2784,198,1,56486,0.9966537187442197,0.9336016096579477,0.999640933572711,0.9654933240853131,823.6025893688202,0.1,nyc
cms_earlystopping,x5tk-fa54.csv,year_5_estimate,high,2785,64,0,56620,0.9989238090433671,0.9775359775359775,1.0,0.9886403975860845,172.26718258857727,0.1,nyc
cms_minhash,x5tk-fa54.csv,year_5_estimate,high,2776,248,9,56436,0.9956784206897712,0.917989417989418,0.9967684021543985,0.9557583060767774,2.7113752365112305,0.1,nyc
cms_minhash_lsh,x5tk-fa54.csv,year_5_estimate,high,2776,248,9,56436,0.9956784206897712,0.917989417989418,0.9967684021543985,0.9557583060767774,0.7807536125183105,0.1,nyc
cms,268n-a7em.csv,local,high,715,4113,0,54641,0.9308379155526408,0.14809444904722452,1.0,0.2579830416741837,1664.4266834259033,0.1,nyc
cms_sampling,268n-a7em.csv,local,high,715,4058,0,54696,0.9317627671559973,0.14980096375445212,1.0,0.2605685131195335,830.6529014110565,0.1,nyc
cms_earlystopping,268n-a7em.csv,local,high,688,3508,27,55246,0.9405572651297315,0.16396568160152525,0.9622377622377623,0.28018733455508044,222.54973101615906,0.1,nyc
cms_minhash,268n-a7em.csv,local,high,715,4371,0,54383,0.9264995207587147,0.1405819897758553,1.0,0.24650922254783655,2.4878451824188232,0.1,nyc
cms_minhash_lsh,268n-a7em.csv,local,high,715,4371,0,54383,0.9264995207587147,0.1405819897758553,1.0,0.24650922254783655,1.5739221572875977,0.1,nyc
cms,njjd-3gve.csv,q20_r7_c4,low,2814,5,0,56650,0.9999159225815131,0.998226321390564,1.0,0.9991123735132256,1665.8721206188202,0.1,nyc
cms_sampling,njjd-3gve.csv,q20_r7_c4,low,2808,46,6,56609,0.9991255948477358,0.9838822704975473,0.997867803837953,0.9908256880733944,830.7292759418488,0.1,nyc
cms_earlystopping,njjd-3gve.csv,q20_r7_c4,low,2814,0,0,56655,1.0,1.0,1.0,1.0,168.64798736572266,0.1,nyc
cms_minhash,njjd-3gve.csv,q20_r7_c4,low,2786,28,28,56627,0.9990583329129462,0.9900497512437811,0.9900497512437811,0.9900497512437811,2.6727097034454346,0.1,nyc
cms_minhash_lsh,njjd-3gve.csv,q20_r7_c4,low,2786,28,28,56627,0.9990583329129462,0.9900497512437811,0.9900497512437811,0.9900497512437811,0.20748567581176758,0.1,nyc
cms,f33j-ecpr.csv,q21_r1_c2,low,2936,6,0,56527,0.9998991070978157,0.9979605710401088,1.0,0.9989792446410344,1662.5502433776855,0.1,nyc
cms_sampling,f33j-ecpr.csv,q21_r1_c2,low,2933,94,3,56439,0.9983688980813533,0.9689461513049223,0.9989782016348774,0.9837330202917994,828.5861337184906,0.1,nyc
cms_earlystopping,f33j-ecpr.csv,q21_r1_c2,low,2936,1,0,56532,0.9999831845163026,0.9996595165134491,1.0,0.9998297292695385,175.44324660301208,0.1,nyc
cms_minhash,f33j-ecpr.csv,q21_r1_c2,low,2878,67,58,56466,0.9978980645378265,0.9772495755517827,0.9802452316076294,0.9787451113756163,2.7745285034179688,0.1,nyc
cms_minhash_lsh,f33j-ecpr.csv,q21_r1_c2,low,2878,67,58,56466,0.9978980645378265,0.9772495755517827,0.9802452316076294,0.9787451113756163,0.6481308937072754,0.1,nyc
cms,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59468,1.0,1.0,1.0,1.0,1662.8165216445923,0.1,nyc
cms_sampling,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59468,1.0,1.0,1.0,1.0,830.5803270339966,0.1,nyc
cms_earlystopping,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59468,1.0,1.0,1.0,1.0,83.2410295009613,0.1,nyc
cms_minhash,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59468,1.0,1.0,1.0,1.0,2.724943161010742,0.1,nyc
cms_minhash_lsh,iz2q-9x8d.csv,total_est_fee,high,1,0,0,59468,1.0,1.0,1.0,1.0,0.6794400215148926,0.1,nyc
cms,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,1,0,55751,0.9999831845163026,0.9997310381925767,1.0,0.9998655010087424,2744.9473598003387,0.1,nyc
cms_sampling,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,252,0,55500,0.9957624981082581,0.9365079365079365,1.0,0.9672131147540983,1373.1003658771515,0.1,nyc
cms_earlystopping,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,1,0,55751,0.9999831845163026,0.9997310381925767,1.0,0.9998655010087424,330.9631624221802,0.1,nyc
cms_minhash,ijzq-5wy8.csv,modes_used_june_bus,medium,3455,79,262,55673,0.9942659200591905,0.977645727221279,0.929513048157116,0.9529720038615364,2.60076642036438,0.1,nyc
cms_minhash_lsh,ijzq-5wy8.csv,modes_used_june_bus,medium,3455,79,262,55673,0.9942659200591905,0.977645727221279,0.929513048157116,0.9529720038615364,0.35069847106933594,0.1,nyc
cms,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,1,0,55740,0.9999831814053618,0.9997310381925767,1.0,0.9998655010087424,707.4139800071716,0.1,nyc
cms_sampling,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,252,0,55489,0.9957617141511655,0.9365079365079365,1.0,0.9672131147540983,349.3478899002075,0.1,nyc
cms_earlystopping,ijzq-5wy8.csv,modes_used_june_bus,medium,3717,1,0,55740,0.9999831814053618,0.9997310381925767,1.0,0.9998655010087424,86.02747511863708,0.1,nyc
cms_minhash,ijzq-5wy8.csv,modes_used_june_bus,medium,3455,79,262,55662,0.9942648592283628,0.977645727221279,0.929513048157116,0.9529720038615364,1.101280689239502,0.1,nyc
cms_minhash_lsh,ijzq-5wy8.csv,modes_used_june_bus,medium,3455,79,262,55662,0.9942648592283628,0.977645727221279,0.929513048157116,0.9529720038615364,0.3597450256347656,0.1,nyc


